"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"beclomethasone.dipropionate","Pearson.est","glucocorticoid receptor agonist",0.37086,0.927,0.518,471,0.777,TRUE,FALSE,"glucocorticoid receptor agonist"
"benzethonium","Pearson.est","sodium channel blocker",-0.26999,-0.661,0.854,1242,0.932,TRUE,FALSE,"sodium channel blocker"
"benzocaine","Pearson.est","sodium channel blocker",0.3407,0.916,0.541,297,0.99,TRUE,FALSE,"sodium channel blocker"
"beta.lapachone","Pearson.est","topoisomerase inhibitor",0.32261,0.802,0.706,474,0.991,TRUE,FALSE,"topoisomerase inhibitor"
"betulinic.acid","Pearson.est","NFkB pathway inhibitor",0.29847,0.744,0.782,500,1,TRUE,FALSE,"apoptosis stimulant, NFkB pathway inhibitor"
"bexarotene","Pearson.est","retinoid receptor agonist",0.25392,0.724,0.759,1005,1,TRUE,FALSE,"retinoid receptor agonist"
"blebbistatin....","Pearson.est","ATPase inhibitor",-0.57124,-1.4,0.127,1250,0.532,TRUE,FALSE,"ATPase inhibitor"
"buparlisib","Pearson.est","PI3K inhibitor",0.32131,0.774,0.757,571,0.895,TRUE,FALSE,"PI3K inhibitor"
"buphenine","Pearson.est","adrenergic receptor agonist",0.36831,0.916,0.561,335,0.986,TRUE,FALSE,"adrenergic receptor agonist"
"cabozantinib","Pearson.est","RET tyrosine kinase inhibitor",-0.36662,-1.08,0.354,492,0.793,TRUE,FALSE,"RET tyrosine kinase inhibitor, VEGFR inhibitor"
"cabozantinib","Pearson.est","VEGFR inhibitor",0.16024,0.393,1,639,0.998,TRUE,FALSE,"RET tyrosine kinase inhibitor, VEGFR inhibitor"
"calcitriol","Pearson.est","vitamin D receptor agonist",-0.30111,-0.783,0.687,1063,1,TRUE,FALSE,"vitamin D receptor agonist"
"capecitabine","Pearson.est","DNA synthesis inhibitor",0.25687,0.661,0.866,403,0.975,TRUE,FALSE,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"carboplatin","Pearson.est","DNA inhibitor",0.39439,0.968,0.489,514,0.671,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carboxyamidotriazole","Pearson.est","calcium channel blocker",0.29356,0.732,0.777,166,0.884,TRUE,FALSE,"calcium channel blocker"
"carmustine","Pearson.est","DNA alkylating agent",0.28581,0.678,0.847,398,0.977,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carmustine","Pearson.est","DNA inhibitor",0.34546,0.832,0.675,310,1,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carvedilol","Pearson.est","adrenergic receptor antagonist",0.4136,0.994,0.48,222,0.808,TRUE,FALSE,"adrenergic receptor antagonist"
"cediranib","Pearson.est","KIT inhibitor",-0.43921,-1.36,0.138,1274,0.687,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"cediranib","Pearson.est","VEGFR inhibitor",-0.21935,-0.67,0.855,288,1,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"cephalomannine","Pearson.est","DNA polymerase inhibitor",-0.42869,-1.2,0.254,1206,0.69,TRUE,FALSE,"DNA polymerase inhibitor"
"chlorambucil","Pearson.est","DNA inhibitor",-0.25044,-0.691,0.829,1243,1,TRUE,FALSE,"DNA inhibitor"
"chloramphenicol.palmitate","Pearson.est","protein synthesis inhibitor",0.30818,0.781,0.734,422,1,TRUE,FALSE,"protein synthesis inhibitor"
"chloropyramine","Pearson.est","histamine receptor antagonist",-0.37772,-1.05,0.382,852,0.751,TRUE,FALSE,"histamine receptor antagonist"
"cibenzoline","Pearson.est","sodium channel blocker",-0.44864,-1.1,0.349,1125,1,TRUE,FALSE,"sodium channel blocker"
"cidofovir","Pearson.est","DNA polymerase inhibitor",-0.39876,-1.04,0.383,1335,0.941,TRUE,FALSE,"DNA polymerase inhibitor"
"cimetidine","Pearson.est","histamine receptor antagonist",0.26172,0.627,0.907,283,0.96,TRUE,FALSE,"histamine receptor antagonist"
"ciprofibrate","Pearson.est","PPAR receptor agonist",-0.54437,-1.58,0.0483,1281,0.308,TRUE,FALSE,"PPAR receptor agonist"
"cisplatin","Pearson.est","DNA alkylating agent",0.34804,0.893,0.581,502,0.791,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"cisplatin","Pearson.est","DNA synthesis inhibitor",0.27792,0.7,0.819,663,0.958,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"cladribine","Pearson.est","ribonucleotide reductase inhibitor",-0.28641,-0.776,0.708,1152,0.994,TRUE,FALSE,"adenosine deaminase inhibitor, ribonucleotide reductase inhibitor"
"clindamycin.phosphate","Pearson.est","protein synthesis inhibitor",0.24031,0.605,0.912,147,0.989,TRUE,FALSE,"protein synthesis inhibitor"
"clofarabine","Pearson.est","ribonucleotide reductase inhibitor",0.41339,0.952,0.544,540,0.929,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"clofibrate","Pearson.est","PPAR receptor agonist",-0.60702,-1.48,0.0991,961,0.399,TRUE,FALSE,"PPAR receptor agonist"
"clofoctol","Pearson.est","protein synthesis inhibitor",-0.47726,-1.28,0.196,956,0.732,TRUE,FALSE,"protein synthesis inhibitor"
"clotrimazole","Pearson.est","cytochrome P450 inhibitor",0.35907,0.889,0.594,781,0.938,TRUE,FALSE,"cytochrome P450 inhibitor, imidazoline receptor ligand"
"cobicistat","Pearson.est","cytochrome P450 inhibitor",-0.70619,-2,0.0127,1167,0.0831,TRUE,FALSE,"cytochrome P450 inhibitor"
"crenolanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.22509,0.59,0.919,73,0.946,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"crizotinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.35607,0.996,0.428,190,0.812,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"curcumin","Pearson.est","cyclooxygenase inhibitor",0.35385,0.867,0.621,266,0.9,TRUE,FALSE,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor"
"curcumin","Pearson.est","NFkB pathway inhibitor",-0.30321,-0.817,0.617,1151,0.841,TRUE,FALSE,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor"
"cyclocytidine","Pearson.est","DNA synthesis inhibitor",0.38661,0.925,0.579,501,0.952,TRUE,FALSE,"DNA synthesis inhibitor, RNA synthesis inhibitor"
"cyclophosphamide","Pearson.est","DNA alkylating agent",0.21065,0.568,0.951,431,1,TRUE,FALSE,"DNA alkylating agent"
"cyproheptadine","Pearson.est","histamine receptor antagonist",0.28029,0.692,0.833,269,0.934,TRUE,FALSE,"histamine receptor antagonist"
"cyproterone.acetate","Pearson.est","androgen receptor antagonist",-0.72992,-1.81,0.00495,1331,0.542,TRUE,FALSE,"androgen receptor antagonist"
"cytarabine","Pearson.est","ribonucleotide reductase inhibitor",-0.26399,-0.786,0.695,1285,0.9,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"cytochalasin.b","Pearson.est","microtubule inhibitor",0.27562,0.715,0.808,135,0.911,TRUE,FALSE,"microtubule inhibitor"
"dabrafenib","Pearson.est","RAF inhibitor",0.33484,0.845,0.627,99,0.92,TRUE,FALSE,"RAF inhibitor"
"dacarbazine","Pearson.est","DNA alkylating agent",-0.31552,-0.797,0.686,954,0.843,TRUE,FALSE,"DNA alkylating agent"
"dasatinib","Pearson.est","KIT inhibitor",0.2678,0.781,0.718,147,1,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dasatinib","Pearson.est","tyrosine kinase inhibitor",-0.20661,-0.518,0.973,781,1,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dexamethasone.acetate","Pearson.est","glucocorticoid receptor agonist",0.22699,0.646,0.893,235,1,TRUE,FALSE,"glucocorticoid receptor agonist"
"dianhydrogalactitol","Pearson.est","DNA alkylating agent",0.33615,0.827,0.705,560,0.905,TRUE,FALSE,"DNA alkylating agent"
"dihydroergocristine","Pearson.est","adrenergic receptor antagonist",0.33527,0.966,0.471,245,0.687,TRUE,FALSE,"adrenergic receptor antagonist, prolactin inhibitor"
"dinaciclib","Pearson.est","CDK inhibitor",-0.31549,-0.812,0.672,1155,0.891,TRUE,FALSE,"CDK inhibitor"
"dirithromycin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.33531,0.819,0.714,501,0.943,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"dofetilide","Pearson.est","potassium channel blocker",-0.41952,-1.15,0.274,563,0.547,TRUE,FALSE,"potassium channel blocker"
"dovitinib","Pearson.est","EGFR inhibitor",0.31956,0.954,0.508,135,0.766,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dovitinib","Pearson.est","FLT3 inhibitor",-0.24205,-0.588,0.932,1342,1,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dovitinib","Pearson.est","VEGFR inhibitor",0.23106,0.691,0.836,248,0.934,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"doxifluridine","Pearson.est","thymidylate synthase inhibitor",0.35477,0.884,0.601,532,1,TRUE,FALSE,"thymidylate synthase inhibitor"
"dronedarone","Pearson.est","adrenergic receptor antagonist",-0.57988,-1.7,0.0307,1134,0.196,TRUE,FALSE,"adrenergic receptor antagonist"
"ebastine","Pearson.est","histamine receptor antagonist",-0.50079,-1.24,0.206,957,0.716,TRUE,FALSE,"histamine receptor antagonist"
"embelin","Pearson.est","HCV inhibitor",-0.72556,-2.02,0.00302,1015,0.101,TRUE,FALSE,"HCV inhibitor, XIAP inhibitor"
"emetine","Pearson.est","protein synthesis inhibitor",0.31982,0.795,0.747,618,0.94,TRUE,FALSE,"protein synthesis inhibitor"
"endo.IWR.1","Pearson.est","PARP inhibitor",-0.48358,-1.15,0.292,884,0.813,TRUE,FALSE,"PARP inhibitor"
"enocitabine","Pearson.est","DNA synthesis inhibitor",0.37319,0.944,0.536,507,0.926,TRUE,FALSE,"DNA synthesis inhibitor"
"enzalutamide","Pearson.est","androgen receptor antagonist",-0.6341,-1.71,0.0457,1345,0.786,TRUE,FALSE,"androgen receptor antagonist"
"epinastine","Pearson.est","histamine receptor antagonist",-0.31514,-0.872,0.617,1277,1,TRUE,FALSE,"histamine receptor antagonist"
"epinephrine","Pearson.est","adrenergic receptor agonist",-0.29117,-0.824,0.659,1087,0.758,TRUE,FALSE,"adrenergic receptor agonist, neurotransmitter"
"epirubicin","Pearson.est","topoisomerase inhibitor",0.30228,0.737,0.798,116,0.989,TRUE,FALSE,"topoisomerase inhibitor"
"eplerenone","Pearson.est","cytochrome P450 inhibitor",-0.54111,-1.41,0.123,1132,0.51,TRUE,FALSE,"cytochrome P450 inhibitor"
"eprinomectin","Pearson.est","benzodiazepine receptor agonist",-0.31685,-0.909,0.547,423,0.776,TRUE,FALSE,"benzodiazepine receptor agonist"
"estradiol","Pearson.est","estrogen receptor agonist",-0.53215,-1.55,0.0558,1144,0.569,TRUE,FALSE,"estrogen receptor agonist"
"estramustine","Pearson.est","DNA alkylating agent",0.38803,0.963,0.506,226,0.964,TRUE,FALSE,"DNA alkylating agent"
"estramustine.phosphate","Pearson.est","DNA synthesis inhibitor",0.39184,0.984,0.45,361,0.703,TRUE,FALSE,"DNA synthesis inhibitor, microtubule inhibitor"
"estramustine.phosphate","Pearson.est","microtubule inhibitor",-0.69582,-1.85,0.0157,1092,0.161,TRUE,FALSE,"DNA synthesis inhibitor, microtubule inhibitor"
"famotidine","Pearson.est","histamine receptor antagonist",0.28445,0.726,0.777,190,1,TRUE,FALSE,"histamine receptor antagonist"
"felbamate","Pearson.est","glutamate receptor antagonist",0.30368,0.849,0.607,187,0.892,TRUE,FALSE,"glutamate receptor antagonist"
"fendiline","Pearson.est","calcium channel blocker",0.22224,0.586,0.938,548,0.948,TRUE,FALSE,"calcium channel blocker"
"fenofibrate","Pearson.est","PPAR receptor agonist",-0.37988,-1.08,0.325,918,0.934,TRUE,FALSE,"PPAR receptor agonist"
"filgotinib","Pearson.est","JAK inhibitor",-0.44588,-1.19,0.243,1041,0.636,TRUE,FALSE,"JAK inhibitor"
"fleroxacin","Pearson.est","topoisomerase inhibitor",-0.25676,-0.724,0.837,1179,1,TRUE,FALSE,"topoisomerase inhibitor"
"florfenicol","Pearson.est","protein synthesis inhibitor",0.20455,0.518,0.974,129,0.97,TRUE,FALSE,"protein synthesis inhibitor"
"floxuridine","Pearson.est","DNA synthesis inhibitor",0.31631,0.77,0.762,590,0.987,TRUE,FALSE,"DNA synthesis inhibitor"
"foretinib","Pearson.est","VEGFR inhibitor",0.21876,0.586,0.928,168,0.982,TRUE,FALSE,"VEGFR inhibitor"
"foscarnet","Pearson.est","DNA polymerase inhibitor",-0.51593,-1.45,0.105,1035,0.395,TRUE,FALSE,"DNA polymerase inhibitor"
"ftorafur","Pearson.est","thymidylate synthase inhibitor",-0.46112,-1.21,0.237,1078,0.937,TRUE,FALSE,"thymidylate synthase inhibitor"
"gamma.aminobutyric.acid","Pearson.est","benzodiazepine receptor agonist",0.32588,0.837,0.659,536,0.882,TRUE,FALSE,"benzodiazepine receptor agonist"
"gemcitabine","Pearson.est","ribonucleotide reductase inhibitor",0.37294,0.98,0.451,212,0.697,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"genz.644282","Pearson.est","topoisomerase inhibitor",0.21395,0.515,0.971,580,0.989,TRUE,FALSE,"topoisomerase inhibitor"
"golvatinib","Pearson.est","VEGFR inhibitor",-0.17842,-0.492,0.971,1084,1,TRUE,FALSE,"VEGFR inhibitor"
"guanidine","Pearson.est","HSP inhibitor",-0.41395,-1.15,0.281,1162,0.463,TRUE,FALSE,"HSP inhibitor"
"hypericin","Pearson.est","tyrosine kinase inhibitor",-0.33443,-0.899,0.528,1151,0.957,TRUE,FALSE,"tyrosine kinase inhibitor"
"ibutilide","Pearson.est","potassium channel blocker",-0.46056,-1.28,0.179,1143,0.474,TRUE,FALSE,"potassium channel blocker"
"idazoxan","Pearson.est","adrenergic receptor antagonist",0.41122,0.995,0.469,423,0.866,TRUE,FALSE,"adrenergic receptor antagonist"
"idelalisib","Pearson.est","PI3K inhibitor",0.32935,0.841,0.651,437,0.914,TRUE,FALSE,"PI3K inhibitor"
"ifosfamide","Pearson.est","DNA alkylating agent",0.32624,0.805,0.733,361,1,TRUE,FALSE,"DNA alkylating agent"
"imatinib","Pearson.est","KIT inhibitor",0.23997,0.654,0.862,280,1,TRUE,FALSE,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"imatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.33931,0.92,0.522,274,0.918,TRUE,FALSE,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"imiloxan","Pearson.est","adrenergic receptor antagonist",0.2784,0.701,0.826,413,0.996,TRUE,FALSE,"adrenergic receptor antagonist"
"indirubin","Pearson.est","glycogen synthase kinase inhibitor",-0.57882,-1.41,0.114,998,0.455,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"indisulam","Pearson.est","CDK inhibitor",0.36502,0.961,0.471,411,0.706,TRUE,FALSE,"CDK inhibitor"
"itraconazole","Pearson.est","cytochrome P450 inhibitor",-0.42554,-1.14,0.279,1058,0.582,TRUE,FALSE,"cytochrome P450 inhibitor"
"ivermectin","Pearson.est","benzodiazepine receptor agonist",-0.3641,-0.944,0.492,1050,0.956,TRUE,FALSE,"benzodiazepine receptor agonist"
"k.strophanthidin","Pearson.est","ATPase inhibitor",-0.39148,-1.11,0.294,1091,1,TRUE,FALSE,"ATPase inhibitor"
"kenpaullone","Pearson.est","CDK inhibitor",0.26498,0.664,0.856,333,0.963,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"lafutidine","Pearson.est","histamine receptor antagonist",0.35507,0.877,0.604,274,1,TRUE,FALSE,"histamine receptor antagonist"
"lanoconazole","Pearson.est","sterol demethylase inhibitor",-0.49094,-1.35,0.175,1021,0.362,TRUE,FALSE,"sterol demethylase inhibitor"
"lappaconite","Pearson.est","sodium channel blocker",-0.62586,-1.69,0.0636,1122,0.544,TRUE,FALSE,"sodium channel blocker"
"lenvatinib","Pearson.est","KIT inhibitor",0.32184,0.849,0.608,210,0.984,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lenvatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.26765,0.723,0.789,210,0.952,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lenvatinib","Pearson.est","VEGFR inhibitor",0.17686,0.476,0.998,279,0.987,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lerisetron","Pearson.est","serotonin receptor antagonist",0.38478,0.959,0.497,565,0.795,TRUE,FALSE,"serotonin receptor antagonist"
"levocetirizine","Pearson.est","histamine receptor antagonist",-0.31377,-0.819,0.647,1217,0.936,TRUE,FALSE,"histamine receptor antagonist"
"levonorgestrel","Pearson.est","progesterone receptor agonist",-0.65405,-1.77,0.0326,1103,0.422,TRUE,FALSE,"estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist"
"licochalcone.a","Pearson.est","topoisomerase inhibitor",0.39282,0.959,0.506,395,0.909,TRUE,FALSE,"topoisomerase inhibitor"
"linifanib","Pearson.est","VEGFR inhibitor",0.33577,0.938,0.5,188,0.679,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lomefloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.4525,-1.27,0.204,1039,0.617,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"lorlatinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.23685,0.591,0.922,371,1,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"lucitanib","Pearson.est","FGFR inhibitor",-0.86552,-2.52,0,1274,0.00699,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"lucitanib","Pearson.est","VEGFR inhibitor",-0.30543,-0.922,0.562,1189,0.957,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"lurasidone","Pearson.est","dopamine receptor antagonist",-0.26824,-0.73,0.774,1208,1,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"lurasidone","Pearson.est","serotonin receptor antagonist",-0.49029,-1.33,0.148,1225,0.646,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"masitinib","Pearson.est","KIT inhibitor",-0.38135,-0.998,0.406,1143,0.587,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.46315,-1.21,0.251,1143,0.411,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","src inhibitor",-0.38998,-1.02,0.406,1050,0.591,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"meglitinide","Pearson.est","potassium channel blocker",0.33896,0.872,0.61,74,0.925,TRUE,FALSE,"potassium channel blocker"
"meloxicam","Pearson.est","cyclooxygenase inhibitor",0.21116,0.514,0.968,641,1,TRUE,FALSE,"cyclooxygenase inhibitor"
"melphalan","Pearson.est","DNA alkylating agent",0.33455,0.815,0.711,477,0.849,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"melphalan","Pearson.est","DNA inhibitor",0.12267,0.302,0.999,115,1,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"menadione","Pearson.est","phosphatase inhibitor",-0.36935,-0.95,0.478,1015,0.883,TRUE,FALSE,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor"
"mesna","Pearson.est","antioxidant",0.37389,0.925,0.591,469,1,TRUE,FALSE,"antioxidant"
"mesoridazine","Pearson.est","dopamine receptor antagonist",0.37554,0.978,0.494,526,0.887,TRUE,FALSE,"dopamine receptor antagonist"
"metaraminol","Pearson.est","adrenergic receptor agonist",0.21399,0.522,0.965,17,0.984,TRUE,FALSE,"adrenergic receptor agonist"
"methacycline","Pearson.est","protein synthesis inhibitor",-0.34016,-0.855,0.631,1108,0.828,TRUE,FALSE,"protein synthesis inhibitor"
"methscopolamine","Pearson.est","acetylcholine receptor antagonist",-0.30328,-0.882,0.557,407,1,TRUE,FALSE,"acetylcholine receptor antagonist"
"methyldopa","Pearson.est","adrenergic receptor agonist",0.37502,0.915,0.576,284,1,TRUE,FALSE,"adrenergic receptor agonist"
"metoprolol","Pearson.est","adrenergic receptor antagonist",0.24074,0.619,0.906,509,0.939,TRUE,FALSE,"adrenergic receptor antagonist"
"metoxibutropate","Pearson.est","cyclooxygenase inhibitor",-0.18463,-0.515,0.972,245,0.976,TRUE,FALSE,"cyclooxygenase inhibitor"
"metronidazole","Pearson.est","DNA inhibitor",0.26616,0.65,0.879,354,0.983,TRUE,FALSE,"DNA inhibitor"
"metyrapone","Pearson.est","cytochrome P450 inhibitor",-0.28542,-0.701,0.828,991,0.995,TRUE,FALSE,"cytochrome P450 inhibitor"
"mexiletine","Pearson.est","sodium channel blocker",-0.28073,-0.808,0.695,1323,0.842,TRUE,FALSE,"sodium channel blocker"
"midostaurin","Pearson.est","KIT inhibitor",-0.24386,-0.647,0.878,1300,0.934,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PKC inhibitor"
"mitomycin.c","Pearson.est","DNA alkylating agent",-0.28803,-0.804,0.693,1257,0.851,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"mitomycin.c","Pearson.est","DNA synthesis inhibitor",-0.41917,-1.16,0.255,1036,0.615,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"mitoxantrone","Pearson.est","topoisomerase inhibitor",0.31215,0.78,0.715,237,0.859,TRUE,FALSE,"topoisomerase inhibitor"
"mocetinostat","Pearson.est","HDAC inhibitor",-0.24399,-0.627,0.894,968,0.912,TRUE,FALSE,"HDAC inhibitor"
"motesanib","Pearson.est","KIT inhibitor",-0.39357,-1.07,0.343,1204,0.659,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"motesanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.32204,-0.862,0.608,1143,0.9,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"motesanib","Pearson.est","VEGFR inhibitor",-0.2281,-0.604,0.912,1112,0.99,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"mubritinib","Pearson.est","protein tyrosine kinase inhibitor",-0.30855,-0.805,0.679,988,1,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"naftidrofuryl","Pearson.est","adrenergic receptor antagonist",-0.27352,-0.696,0.819,1009,0.948,TRUE,FALSE,"adrenergic receptor antagonist"
"naproxen","Pearson.est","cyclooxygenase inhibitor",-0.2388,-0.613,0.913,1009,0.942,TRUE,FALSE,"cyclooxygenase inhibitor"
"nefiracetam","Pearson.est","acetylcholine receptor agonist",0.37868,0.927,0.576,247,0.902,TRUE,FALSE,"acetylcholine receptor agonist, benzodiazepine receptor agonist"
"nelarabine","Pearson.est","DNA synthesis inhibitor",0.41072,0.991,0.481,456,0.98,TRUE,FALSE,"DNA synthesis inhibitor, T cell inhibitor"
"nilotinib","Pearson.est","Abl kinase inhibitor",0.23552,0.589,0.922,337,0.999,TRUE,FALSE,"Abl kinase inhibitor, Bcr-Abl kinase inhibitor"
"nintedanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.1796,0.472,0.991,413,0.987,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nintedanib","Pearson.est","VEGFR inhibitor",-0.27757,-0.71,0.803,1270,1,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nizatidine","Pearson.est","histamine receptor antagonist",-0.29214,-0.861,0.619,1241,0.906,TRUE,FALSE,"histamine receptor antagonist"
"nobiletin","Pearson.est","MEK inhibitor",-0.33986,-0.869,0.591,883,0.736,TRUE,FALSE,"MEK inhibitor"
"obatoclax","Pearson.est","BCL inhibitor",0.33365,0.801,0.736,519,0.969,TRUE,FALSE,"BCL inhibitor"
"oleoylethanolamide","Pearson.est","PPAR receptor agonist",0.36573,0.918,0.589,508,0.865,TRUE,FALSE,"cannabinoid receptor agonist, glucose dependent insulinotropic receptor agonist, potassium channel blocker, PPAR receptor agonist"
"orantinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.30516,-0.806,0.653,1040,0.979,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"orantinib","Pearson.est","VEGFR inhibitor",0.27128,0.766,0.719,81,0.937,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"oridonin","Pearson.est","BCL inhibitor",-0.26081,-0.688,0.824,1020,1,TRUE,FALSE,"BCL inhibitor"
"oxaliplatin","Pearson.est","DNA inhibitor",-0.3163,-0.856,0.606,421,0.74,TRUE,FALSE,"DNA inhibitor"
"oxcarbazepine","Pearson.est","sodium channel blocker",0.29451,0.758,0.745,680,0.871,TRUE,FALSE,"sodium channel blocker"
"oxiracetam","Pearson.est","acetylcholine receptor agonist",-0.46165,-1.22,0.247,1148,0.885,TRUE,FALSE,"acetylcholine receptor agonist"
"pacritinib","Pearson.est","FLT3 inhibitor",0.36887,0.966,0.497,517,0.969,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"pacritinib","Pearson.est","JAK inhibitor",0.18554,0.466,0.985,80,1,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"paliperidone","Pearson.est","dopamine receptor antagonist",0.3765,0.939,0.56,307,1,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"paliperidone","Pearson.est","serotonin receptor antagonist",0.34113,0.84,0.667,74,0.987,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"palomid.529","Pearson.est","AKT inhibitor",0.32225,0.78,0.754,335,0.983,TRUE,FALSE,"AKT inhibitor, mTOR inhibitor"
"palomid.529","Pearson.est","mTOR inhibitor",-0.25814,-0.708,0.79,1089,0.893,TRUE,FALSE,"AKT inhibitor, mTOR inhibitor"
"papaverine","Pearson.est","phosphodiesterase inhibitor",-0.24215,-0.692,0.838,324,0.951,TRUE,FALSE,"phosphodiesterase inhibitor"
"parthenolide","Pearson.est","NFkB pathway inhibitor",0.26214,0.651,0.873,342,1,TRUE,FALSE,"NFkB pathway inhibitor"
"parthenolide....","Pearson.est","NFkB pathway inhibitor",0.33721,0.855,0.631,170,0.873,TRUE,FALSE,"NFkB pathway inhibitor"
