"pair","moa_i","moa_j","ES_ij","NES_ij","p_ij","FDR_ij","sig_ij","score_ij","ES_ji","NES_ji","p_ji","FDR_ji","sig_ji","score_ji","N_sig","score_avg","score_sd","NES_avg","NES_sd","Fisher_p","self","percent_overlap","qc1_pass","qc_pass"
"adenosine receptor antagonist & growth factor receptor inhibitor","adenosine receptor antagonist","growth factor receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & HCV inhibitor","adenosine receptor antagonist","HCV inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & HDAC inhibitor","adenosine receptor antagonist","HDAC inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & histamine receptor antagonist","adenosine receptor antagonist","histamine receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & histone lysine methyltransferase inhibitor","adenosine receptor antagonist","histone lysine methyltransferase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & HMGCR inhibitor","adenosine receptor antagonist","HMGCR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & HSP inhibitor","adenosine receptor antagonist","HSP inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & JAK inhibitor","adenosine receptor antagonist","JAK inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & KIT inhibitor","adenosine receptor antagonist","KIT inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & MDM inhibitor","adenosine receptor antagonist","MDM inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & MEK inhibitor","adenosine receptor antagonist","MEK inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & MET inhibitor","adenosine receptor antagonist","MET inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & microtubule inhibitor","adenosine receptor antagonist","microtubule inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & mTOR inhibitor","adenosine receptor antagonist","mTOR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & NFkB pathway inhibitor","adenosine receptor antagonist","NFkB pathway inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & opioid receptor agonist","adenosine receptor antagonist","opioid receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & p38 MAPK inhibitor","adenosine receptor antagonist","p38 MAPK inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & PARP inhibitor","adenosine receptor antagonist","PARP inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & PDGFR tyrosine kinase receptor inhibitor","adenosine receptor antagonist","PDGFR tyrosine kinase receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & phosphatase inhibitor","adenosine receptor antagonist","phosphatase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & phosphodiesterase inhibitor","adenosine receptor antagonist","phosphodiesterase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & PI3K inhibitor","adenosine receptor antagonist","PI3K inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & PLK inhibitor","adenosine receptor antagonist","PLK inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & potassium channel blocker","adenosine receptor antagonist","potassium channel blocker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & PPAR receptor agonist","adenosine receptor antagonist","PPAR receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & progesterone receptor agonist","adenosine receptor antagonist","progesterone receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & proteasome inhibitor","adenosine receptor antagonist","proteasome inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & protein synthesis inhibitor","adenosine receptor antagonist","protein synthesis inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & protein tyrosine kinase inhibitor","adenosine receptor antagonist","protein tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & RAF inhibitor","adenosine receptor antagonist","RAF inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & RET tyrosine kinase inhibitor","adenosine receptor antagonist","RET tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & retinoid receptor agonist","adenosine receptor antagonist","retinoid receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & ribonucleotide reductase inhibitor","adenosine receptor antagonist","ribonucleotide reductase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & serotonin receptor agonist","adenosine receptor antagonist","serotonin receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & serotonin receptor antagonist","adenosine receptor antagonist","serotonin receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & sodium channel blocker","adenosine receptor antagonist","sodium channel blocker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & src inhibitor","adenosine receptor antagonist","src inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & sterol demethylase inhibitor","adenosine receptor antagonist","sterol demethylase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & SYK inhibitor","adenosine receptor antagonist","SYK inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & TGF beta receptor inhibitor","adenosine receptor antagonist","TGF beta receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & thymidylate synthase inhibitor","adenosine receptor antagonist","thymidylate synthase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & topoisomerase inhibitor","adenosine receptor antagonist","topoisomerase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & tubulin polymerization inhibitor","adenosine receptor antagonist","tubulin polymerization inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & tyrosine kinase inhibitor","adenosine receptor antagonist","tyrosine kinase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & VEGFR inhibitor","adenosine receptor antagonist","VEGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adenosine receptor antagonist & vitamin D receptor agonist","adenosine receptor antagonist","vitamin D receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & adrenergic receptor agonist","adrenergic receptor agonist","adrenergic receptor agonist",0.70816,2.09,0.00522,0.0333,TRUE,3.08809155197179,0.70816,2.09,0.00522,0.0333,TRUE,3.08809155197179,2,3.08809155197179,0,2.09,0,0.000313643137476067,TRUE,100,"TRUE",TRUE
"adrenergic receptor agonist & adrenergic receptor antagonist","adrenergic receptor agonist","adrenergic receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & AKT inhibitor","adrenergic receptor agonist","AKT inhibitor",-0.2682,-0.816,0.639,0.784,FALSE,-0.0862380928494982,0.49949,1.49,0.104,0.325,FALSE,0.727293792141477,0,0.320527849645989,0.575253912588593,0.337,1.63058823741618,0.246632517626621,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & ALK tyrosine kinase receptor inhibitor","adrenergic receptor agonist","ALK tyrosine kinase receptor inhibitor",0.44942,1.3,0.182,0.431,FALSE,0.475179548791049,0.47164,1.34,0.192,0.446,FALSE,0.46989128932573,0,0.472535419058389,0.00373936412860103,1.32,0.0282842712474619,0.152146472984153,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & androgen receptor antagonist","adrenergic receptor agonist","androgen receptor antagonist",0.73904,2.12,0.00171,0.0406,TRUE,2.94992480881635,0.53524,1.63,0.0453,0.21,TRUE,1.10478254958371,2,2.02735367920003,1.30471260375726,1.875,0.346482322781408,0.000810705305733722,FALSE,0,"TRUE",TRUE
"adrenergic receptor agonist & antioxidant","adrenergic receptor agonist","antioxidant",-0.37755,-1.19,0.27,0.62,FALSE,-0.247053889497078,-0.40918,-1.2,0.27,0.437,FALSE,-0.431422275635494,0,-0.339238082566286,0.130368136074894,-1.195,0.00707106781186548,0.263800798053633,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & AP inhibitor","adrenergic receptor agonist","AP inhibitor",0.27727,0.824,0.649,0.76,FALSE,0.0982095999606279,-0.1688,-0.533,0.931,0.974,FALSE,-0.00609807598369793,0,0.046055761988465,0.0737566649900417,0.1455,0.959543902070145,0.908635748911315,FALSE,0,"FALSE",FALSE
"adrenergic receptor agonist & ATPase inhibitor","adrenergic receptor agonist","ATPase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & Aurora kinase inhibitor","adrenergic receptor agonist","Aurora kinase inhibitor",-0.3406,-1.04,0.4,0.599,FALSE,-0.231476104715116,-0.30071,-0.864,0.585,0.896,FALSE,-0.0412058796519238,0,-0.13634099218352,0.134541366400074,-0.952,0.124450793488832,0.573869594288118,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & bacterial 50S ribosomal subunit inhibitor","adrenergic receptor agonist","bacterial 50S ribosomal subunit inhibitor",0.55556,1.65,0.0581,0.169,FALSE,1.27398693738744,0.44546,1.31,0.193,0.747,FALSE,0.165950011621828,0,0.719968474504633,0.783500424013959,1.48,0.240416305603426,0.0615683584058362,FALSE,0,"FALSE",FALSE
"adrenergic receptor agonist & bacterial DNA gyrase inhibitor","adrenergic receptor agonist","bacterial DNA gyrase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & BCL inhibitor","adrenergic receptor agonist","BCL inhibitor",0.29258,0.859,0.614,0.746,FALSE,0.109317347200978,0.52409,1.55,0.0819,0.451,FALSE,0.536026360089161,0,0.322671853645069,0.301728836606653,1.2045,0.488610785799904,0.200644370716631,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & Bcr.Abl kinase inhibitor","adrenergic receptor agonist","Bcr.Abl kinase inhibitor",-0.22034,-0.647,0.836,0.873,FALSE,-0.0381637843224964,0.32404,0.933,0.531,0.834,FALSE,0.0735520747549898,0,0.0176941452162467,0.0789950415197712,0.143,1.11722871427475,0.804429028021524,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & benzodiazepine receptor agonist","adrenergic receptor agonist","benzodiazepine receptor agonist",0.59237,1.73,0.032,0.155,TRUE,1.4007261621654,0.63238,1.86,0.0149,0.157,TRUE,1.49562664651883,2,1.44817640434211,0.0671047760241979,1.795,0.0919238815542513,0.00412356352924723,FALSE,0,"TRUE",TRUE
"adrenergic receptor agonist & bromodomain inhibitor","adrenergic receptor agonist","bromodomain inhibitor",-0.42041,-1.28,0.198,0.624,FALSE,-0.262163725206497,-0.35235,-1.1,0.377,0.631,FALSE,-0.219967704831452,0,-0.241065715018975,0.0298370921462801,-1.19,0.127279220613579,0.268352246074333,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & calcium channel blocker","adrenergic receptor agonist","calcium channel blocker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & CC chemokine receptor antagonist","adrenergic receptor agonist","CC chemokine receptor antagonist",0.39299,1.19,0.29,0.452,FALSE,0.410385262574455,0.31599,0.923,0.544,1,FALSE,0,0,0.205192631287228,0.290186202065419,1.0565,0.188797510576808,0.449092298031044,FALSE,0,"FALSE",FALSE
"adrenergic receptor agonist & CDK inhibitor","adrenergic receptor agonist","CDK inhibitor",-0.37131,-1.1,0.334,0.644,FALSE,-0.210225545904207,-0.40877,-1.26,0.183,0.423,FALSE,-0.470811137107447,0,-0.340518341505827,0.184261838619317,-1.18,0.113137084989848,0.231950863917197,FALSE,0,"FALSE",FALSE
"adrenergic receptor agonist & CHK inhibitor","adrenergic receptor agonist","CHK inhibitor",0.33095,0.964,0.494,0.632,FALSE,0.192108736535781,0.24057,0.72,0.786,0.899,FALSE,0.0332930219520753,0,0.112700879243928,0.112299668741125,0.842,0.172534054609518,0.755607749541223,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & cyclooxygenase inhibitor","adrenergic receptor agonist","cyclooxygenase inhibitor",0.53299,1.54,0.0716,0.216,FALSE,1.02494122322757,0.59412,1.79,0.0261,0.307,FALSE,0.918022307895836,0,0.971481765561701,0.0756030900681769,1.665,0.176776695296637,0.0136092076418707,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & cytochrome P450 inhibitor","adrenergic receptor agonist","cytochrome P450 inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & DNA alkylating agent","adrenergic receptor agonist","DNA alkylating agent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & DNA inhibitor","adrenergic receptor agonist","DNA inhibitor",-0.35474,-1.08,0.356,0.638,FALSE,-0.210793666981145,0.29222,0.845,0.631,0.761,FALSE,0.100229965028866,0,-0.0552818509761394,0.219926919303548,-0.1175,1.3611805537841,0.560079090305378,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & DNA methyltransferase inhibitor","adrenergic receptor agonist","DNA methyltransferase inhibitor",-0.31295,-0.937,0.491,0.636,FALSE,-0.184160682637436,-0.41703,-1.29,0.184,0.376,FALSE,-0.548007680043317,0,-0.366084181340377,0.257278679180063,-1.1135,0.249608693758851,0.30754278148183,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & DNA polymerase inhibitor","adrenergic receptor agonist","DNA polymerase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & DNA synthesis inhibitor","adrenergic receptor agonist","DNA synthesis inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & dopamine receptor antagonist","adrenergic receptor agonist","dopamine receptor antagonist",0.34149,0.999,0.425,0.617,FALSE,0.209505121130792,0.68293,2,0.00705,0.0501,TRUE,2.60032454826551,1,1.40491483469815,1.6905646295195,1.4995,0.707813887967734,0.0204056423400012,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & estrogen receptor agonist","adrenergic receptor agonist","estrogen receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & estrogen receptor antagonist","adrenergic receptor agonist","estrogen receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & FGFR inhibitor","adrenergic receptor agonist","FGFR inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & FLT3 inhibitor","adrenergic receptor agonist","FLT3 inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & glucocorticoid receptor agonist","adrenergic receptor agonist","glucocorticoid receptor agonist",0.36767,1.06,0.415,0.568,FALSE,0.26039076414632,0.57062,1.66,0.0624,0.28,FALSE,0.917717667971916,0,0.589054216059118,0.464800311151436,1.36,0.424264068711928,0.120511354478028,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & glutamate receptor antagonist","adrenergic receptor agonist","glutamate receptor antagonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & glycogen synthase kinase inhibitor","adrenergic receptor agonist","glycogen synthase kinase inhibitor",0.43498,1.24,0.239,0.45,FALSE,0.430016482918574,0.32702,0.948,0.496,0.865,FALSE,0.0597087301233561,0,0.244862606520965,0.26184712312745,1.094,0.206475180106472,0.371335651625468,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & growth factor receptor inhibitor","adrenergic receptor agonist","growth factor receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & HCV inhibitor","adrenergic receptor agonist","HCV inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & HDAC inhibitor","adrenergic receptor agonist","HDAC inhibitor",0.43242,1.27,0.217,0.441,FALSE,0.451562991375845,0.42424,1.18,0.269,0.505,FALSE,0.35011617381998,0,0.400839582597912,0.071733732623547,1.225,0.0636396103067893,0.224204962220333,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & histamine receptor antagonist","adrenergic receptor agonist","histamine receptor antagonist",0.27894,0.813,0.659,0.743,FALSE,0.104886094412652,-0.4526,-1.36,0.153,0.689,FALSE,-0.220021858205629,0,-0.0575678818964883,0.229744616557824,-0.2735,1.53654303551837,0.332159336914345,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & histone lysine methyltransferase inhibitor","adrenergic receptor agonist","histone lysine methyltransferase inhibitor",-0.41081,-1.24,0.238,0.586,FALSE,-0.287806956137568,-0.48075,-1.49,0.103,0.407,FALSE,-0.581704330254422,0,-0.434755643195995,0.207816826210948,-1.365,0.176776695296637,0.115424436106092,FALSE,0,"FALSE",FALSE
"adrenergic receptor agonist & HMGCR inhibitor","adrenergic receptor agonist","HMGCR inhibitor",-0.33697,-1.05,0.404,0.615,FALSE,-0.221681128435812,-0.36779,-1.12,0.334,0.682,FALSE,-0.186161500384744,0,-0.203921314410278,0.0251161698601347,-1.085,0.0494974746830584,0.405206693648598,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & HSP inhibitor","adrenergic receptor agonist","HSP inhibitor",-0.44308,-1.39,0.15,0.547,FALSE,-0.364197616396531,0.37685,1.06,0.384,0.649,FALSE,0.199020621391609,0,-0.0825884975024613,0.398255435227931,-0.165,1.73241161390704,0.222003804169745,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & JAK inhibitor","adrenergic receptor agonist","JAK inhibitor",-0.53453,-1.65,0.0632,0.286,FALSE,-0.896996045337079,-0.40798,-1.26,0.215,0.41,FALSE,-0.487892340533133,0,-0.692444192935106,0.28928000387541,-1.455,0.275771644662753,0.0719969450913555,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & KIT inhibitor","adrenergic receptor agonist","KIT inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & MDM inhibitor","adrenergic receptor agonist","MDM inhibitor",-0.46483,-1.38,0.161,0.505,FALSE,-0.409457898196247,-0.22985,-0.71,0.776,0.825,FALSE,-0.0593176965295532,0,-0.2343877973629,0.247586510964545,-1.045,0.473761543394987,0.384797092064515,FALSE,0,"FALSE",FALSE
"adrenergic receptor agonist & MEK inhibitor","adrenergic receptor agonist","MEK inhibitor",0.58342,1.77,0.0318,0.152,TRUE,1.44813684933775,0.35448,1.02,0.434,0.785,FALSE,0.107232950119842,1,0.777684899728798,0.948162240056467,1.395,0.530330085889911,0.0729117359299537,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & MET inhibitor","adrenergic receptor agonist","MET inhibitor",0.57522,1.69,0.0346,0.158,TRUE,1.35426952304703,0.60652,1.79,0.0224,0.128,TRUE,1.59809415433032,2,1.47618183868867,0.172410050200724,1.74,0.0707106781186548,0.00632633833954237,FALSE,0,"TRUE",TRUE
"adrenergic receptor agonist & microtubule inhibitor","adrenergic receptor agonist","microtubule inhibitor",-0.58959,-1.83,0.0197,0.161,TRUE,-1.45150864686171,-0.23156,-0.695,0.798,0.928,FALSE,-0.0225541565278908,1,-0.737031401694803,1.01042341012201,-1.2625,0.802566196646731,0.0810048455353875,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & mTOR inhibitor","adrenergic receptor agonist","mTOR inhibitor",-0.22686,-0.687,0.808,0.864,FALSE,-0.0436150589170003,0.28071,0.796,0.687,0.779,FALSE,0.0863361836926387,0,0.0213605623878192,0.091889404872894,0.0545,1.04863935649965,0.881833391971453,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & NFkB pathway inhibitor","adrenergic receptor agonist","NFkB pathway inhibitor",-0.24208,-0.731,0.785,0.875,FALSE,-0.042392113240689,-0.44293,-1.31,0.187,0.864,FALSE,-0.0831669973526498,0,-0.0627795552966694,0.0288321970576631,-1.0205,0.409414826307011,0.428453241593328,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & opioid receptor agonist","adrenergic receptor agonist","opioid receptor agonist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & p38 MAPK inhibitor","adrenergic receptor agonist","p38 MAPK inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & PARP inhibitor","adrenergic receptor agonist","PARP inhibitor",-0.17697,-0.546,0.923,0.922,FALSE,-0.0192569171047184,0.46381,1.34,0.159,0.356,FALSE,0.601057002716347,0,0.290900042805814,0.438628179169884,0.397,1.33360338931783,0.428380325381993,FALSE,0,"TRUE",FALSE
"adrenergic receptor agonist & PDGFR tyrosine kinase receptor inhibitor","adrenergic receptor agonist","PDGFR tyrosine kinase receptor inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
"adrenergic receptor agonist & phosphatase inhibitor","adrenergic receptor agonist","phosphatase inhibitor",0.26055,0.75,0.74,0.793,FALSE,0.0755451095117971,0.41998,1.3,0.194,0.373,FALSE,0.556778518648706,0,0.316161814080252,0.340283406934229,1.025,0.388908729652601,0.422210277655604,FALSE,0,"FALSE",FALSE
"adrenergic receptor agonist & phosphodiesterase inhibitor","adrenergic receptor agonist","phosphodiesterase inhibitor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"FALSE",FALSE
