"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"afatinib","Pearson.est","EGFR inhibitor",-0.16494,-0.417,0.996,1200,0.995,TRUE,FALSE,"EGFR inhibitor"
"alectinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.23984,0.65,0.892,304,0.97,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"alfacalcidol","Pearson.est","vitamin D receptor agonist",-0.39431,-1.05,0.389,734,1,TRUE,FALSE,"vitamin D receptor agonist"
"alpelisib","Pearson.est","PI3K inhibitor",0.29445,0.865,0.621,541,0.983,TRUE,FALSE,"PI3K inhibitor"
"alvocidib","Pearson.est","CDK inhibitor",-0.39486,-0.994,0.468,790,0.842,TRUE,FALSE,"CDK inhibitor"
"amfenac","Pearson.est","cyclooxygenase inhibitor",0.37736,0.964,0.521,634,0.768,TRUE,FALSE,"cyclooxygenase inhibitor"
"aminopurvalanol.a","Pearson.est","CDK inhibitor",-0.22227,-0.639,0.886,527,1,TRUE,FALSE,"CDK inhibitor, tyrosine kinase inhibitor"
"aminopurvalanol.a","Pearson.est","tyrosine kinase inhibitor",0.35174,0.909,0.564,314,0.704,TRUE,FALSE,"CDK inhibitor, tyrosine kinase inhibitor"
"amisulpride","Pearson.est","dopamine receptor antagonist",-0.16727,-0.479,0.984,1200,0.992,TRUE,FALSE,"dopamine receptor antagonist"
"amonafide","Pearson.est","topoisomerase inhibitor",0.30304,0.781,0.761,601,0.99,TRUE,FALSE,"topoisomerase inhibitor"
"anagrelide","Pearson.est","phosphodiesterase inhibitor",0.32814,0.946,0.498,416,0.763,TRUE,FALSE,"phosphodiesterase inhibitor"
"anguidine","Pearson.est","protein synthesis inhibitor",0.38877,0.926,0.571,595,1,TRUE,FALSE,"protein synthesis inhibitor"
"anisomycin","Pearson.est","DNA synthesis inhibitor",-0.25307,-0.731,0.812,1161,0.94,TRUE,FALSE,"DNA synthesis inhibitor"
"arctigenin","Pearson.est","MEK inhibitor",-0.4165,-1.33,0.144,749,0.439,TRUE,FALSE,"MEK inhibitor"
"arcyriaflavin.a","Pearson.est","CDK inhibitor",0.18664,0.485,0.978,108,0.981,TRUE,FALSE,"CDK inhibitor"
"artesunate","Pearson.est","DNA synthesis inhibitor",0.32787,0.887,0.618,689,1,TRUE,FALSE,"DNA synthesis inhibitor"
"atenolol......","Pearson.est","adrenergic receptor antagonist",0.29064,0.774,0.726,506,1,TRUE,FALSE,"adrenergic receptor antagonist"
"atipamezole","Pearson.est","adrenergic receptor antagonist",0.34552,0.896,0.584,356,1,TRUE,FALSE,"adrenergic receptor antagonist"
"atiprimod","Pearson.est","JAK inhibitor",-0.41075,-1.01,0.44,874,0.968,TRUE,FALSE,"JAK inhibitor, STAT inhibitor"
"aurora.a.inhibitor.i","Pearson.est","Aurora kinase inhibitor",0.29636,0.768,0.709,464,1,TRUE,FALSE,"Aurora kinase inhibitor"
"avanafil","Pearson.est","phosphodiesterase inhibitor",-0.20374,-0.622,0.874,1192,0.908,TRUE,FALSE,"phosphodiesterase inhibitor"
"axitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.3264,0.856,0.653,211,0.978,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"axitinib","Pearson.est","VEGFR inhibitor",0.27853,0.736,0.775,283,1,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"azacitidine","Pearson.est","DNA methyltransferase inhibitor",-0.49225,-1.29,0.184,1270,0.905,TRUE,FALSE,"DNA methyltransferase inhibitor"
"azalomycin.b","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.39817,-1.11,0.341,804,0.68,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"baricitinib","Pearson.est","JAK inhibitor",0.25785,0.635,0.882,236,1,TRUE,FALSE,"JAK inhibitor"
"beclomethasone.dipropionate","Pearson.est","glucocorticoid receptor agonist",0.3352,0.836,0.688,181,0.961,TRUE,FALSE,"glucocorticoid receptor agonist"
"belinostat","Pearson.est","HDAC inhibitor",0.34537,0.909,0.537,261,1,TRUE,FALSE,"HDAC inhibitor"
"bendamustine","Pearson.est","DNA inhibitor",-0.2652,-0.728,0.772,1169,0.934,TRUE,FALSE,"DNA inhibitor"
"bentazepam","Pearson.est","benzodiazepine receptor agonist",0.36081,0.954,0.517,568,1,TRUE,FALSE,"benzodiazepine receptor agonist"
"beta.lapachone","Pearson.est","topoisomerase inhibitor",-0.17629,-0.45,0.991,1056,1,TRUE,FALSE,"topoisomerase inhibitor"
"betamethasone","Pearson.est","glucocorticoid receptor agonist",0.25965,0.675,0.853,589,1,TRUE,FALSE,"glucocorticoid receptor agonist"
"betulinic.acid","Pearson.est","NFkB pathway inhibitor",-0.43483,-1.22,0.236,854,0.663,TRUE,FALSE,"apoptosis stimulant, NFkB pathway inhibitor"
"bexarotene","Pearson.est","retinoid receptor agonist",0.23431,0.6,0.929,675,1,TRUE,FALSE,"retinoid receptor agonist"
"bicalutamide","Pearson.est","androgen receptor antagonist",-0.31412,-0.952,0.484,1186,0.971,TRUE,FALSE,"androgen receptor antagonist"
"blebbistatin....","Pearson.est","ATPase inhibitor",0.37235,0.964,0.499,512,0.917,TRUE,FALSE,"ATPase inhibitor"
"bortezomib","Pearson.est","NFkB pathway inhibitor",0.37231,0.994,0.448,390,1,TRUE,FALSE,"NFkB pathway inhibitor, proteasome inhibitor"
"bosutinib","Pearson.est","Abl kinase inhibitor",0.25171,0.654,0.874,297,1,TRUE,FALSE,"Abl kinase inhibitor, Bcr-Abl kinase inhibitor, src inhibitor"
"bosutinib","Pearson.est","src inhibitor",-0.31861,-0.974,0.442,1042,1,TRUE,FALSE,"Abl kinase inhibitor, Bcr-Abl kinase inhibitor, src inhibitor"
"brefeldin.a","Pearson.est","protein synthesis inhibitor",0.24455,0.658,0.876,832,1,TRUE,FALSE,"protein synthesis inhibitor"
"brigatinib","Pearson.est","EGFR inhibitor",-0.13481,-0.475,1,1262,1,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor, EGFR inhibitor"
"bruceantin","Pearson.est","protein synthesis inhibitor",0.37189,0.989,0.481,263,0.94,TRUE,FALSE,"protein synthesis inhibitor"
"buparlisib","Pearson.est","PI3K inhibitor",0.30665,0.79,0.72,446,0.842,TRUE,FALSE,"PI3K inhibitor"
"busulfan","Pearson.est","DNA inhibitor",0.29859,0.823,0.703,135,0.997,TRUE,FALSE,"DNA inhibitor"
"cabozantinib","Pearson.est","VEGFR inhibitor",0.30578,0.821,0.699,461,1,TRUE,FALSE,"RET tyrosine kinase inhibitor, VEGFR inhibitor"
"camptothecin","Pearson.est","topoisomerase inhibitor",0.3637,0.865,0.657,372,1,TRUE,FALSE,"topoisomerase inhibitor"
"canertinib","Pearson.est","EGFR inhibitor",0.38189,0.951,0.525,490,0.694,TRUE,FALSE,"EGFR inhibitor"
"capecitabine","Pearson.est","DNA synthesis inhibitor",-0.30026,-0.791,0.71,1067,0.976,TRUE,FALSE,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","thymidylate synthase inhibitor",-0.33739,-0.859,0.603,888,0.932,TRUE,FALSE,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"carboplatin","Pearson.est","DNA inhibitor",0.33479,0.896,0.599,573,0.956,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carboxyamidotriazole","Pearson.est","calcium channel blocker",-0.46313,-1.19,0.275,1031,1,TRUE,FALSE,"calcium channel blocker"
"carmustine","Pearson.est","DNA inhibitor",0.29466,0.814,0.687,681,1,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"cebranopadol","Pearson.est","opioid receptor agonist",0.36096,0.987,0.469,735,0.918,TRUE,FALSE,"opioid receptor agonist"
"cediranib","Pearson.est","KIT inhibitor",-0.29827,-0.89,0.561,363,1,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"cediranib","Pearson.est","VEGFR inhibitor",-0.16125,-0.53,0.963,531,0.963,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"cephalomannine","Pearson.est","DNA polymerase inhibitor",-0.31988,-1.05,0.388,412,0.797,TRUE,FALSE,"DNA polymerase inhibitor"
"chlorambucil","Pearson.est","DNA inhibitor",-0.29387,-0.744,0.784,558,1,TRUE,FALSE,"DNA inhibitor"
"chlorogenic.acid","Pearson.est","antioxidant",0.35957,0.984,0.483,383,0.9,TRUE,FALSE,"antioxidant"
"ciclesonide","Pearson.est","glucocorticoid receptor agonist",0.35813,0.974,0.486,466,1,TRUE,FALSE,"glucocorticoid receptor agonist"
"cidofovir","Pearson.est","DNA polymerase inhibitor",-0.477,-1.32,0.159,1000,0.651,TRUE,FALSE,"DNA polymerase inhibitor"
"cilostamide","Pearson.est","phosphodiesterase inhibitor",0.20229,0.637,0.929,108,1,TRUE,FALSE,"phosphodiesterase inhibitor"
"cimetidine","Pearson.est","histamine receptor antagonist",0.35316,0.942,0.518,383,0.85,TRUE,FALSE,"histamine receptor antagonist"
"cinnarazine","Pearson.est","calcium channel blocker",0.28258,0.756,0.762,7,1,TRUE,FALSE,"calcium channel blocker"
"clenbuterol","Pearson.est","adrenergic receptor agonist",0.29037,0.767,0.771,792,0.983,TRUE,FALSE,"adrenergic receptor agonist"
"clindamycin.phosphate","Pearson.est","protein synthesis inhibitor",0.31587,0.839,0.648,122,0.754,TRUE,FALSE,"protein synthesis inhibitor"
"clobetasol.propionate","Pearson.est","glucocorticoid receptor agonist",0.30812,0.828,0.682,441,0.964,TRUE,FALSE,"glucocorticoid receptor agonist"
"clofibrate","Pearson.est","PPAR receptor agonist",-0.44731,-1.48,0.128,1102,0.402,TRUE,FALSE,"PPAR receptor agonist"
"clofoctol","Pearson.est","protein synthesis inhibitor",0.24815,0.641,0.87,471,1,TRUE,FALSE,"protein synthesis inhibitor"
"clotrimazole","Pearson.est","cytochrome P450 inhibitor",0.31641,0.803,0.721,364,0.933,TRUE,FALSE,"cytochrome P450 inhibitor, imidazoline receptor ligand"
"combretastatin.A.4","Pearson.est","tubulin polymerization inhibitor",0.32104,0.872,0.621,547,0.865,TRUE,FALSE,"tubulin polymerization inhibitor"
"crenolanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.29225,0.752,0.752,457,0.956,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"curcumin","Pearson.est","cyclooxygenase inhibitor",0.2992,0.834,0.665,544,0.861,TRUE,FALSE,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor"
"curcumin","Pearson.est","NFkB pathway inhibitor",0.28123,0.776,0.754,800,0.891,TRUE,FALSE,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor"
"cyclocytidine","Pearson.est","DNA synthesis inhibitor",0.20314,0.527,0.956,184,1,TRUE,FALSE,"DNA synthesis inhibitor, RNA synthesis inhibitor"
"cyproheptadine","Pearson.est","histamine receptor antagonist",0.35507,0.944,0.513,361,0.849,TRUE,FALSE,"histamine receptor antagonist"
"cytochalasin.b","Pearson.est","microtubule inhibitor",0.32184,0.86,0.609,464,0.877,TRUE,FALSE,"microtubule inhibitor"
"dacarbazine","Pearson.est","DNA alkylating agent",-0.27307,-0.867,0.611,562,0.738,TRUE,FALSE,"DNA alkylating agent"
"dacinostat","Pearson.est","HDAC inhibitor",0.34556,0.901,0.588,430,1,TRUE,FALSE,"HDAC inhibitor"
"dacomitinib","Pearson.est","EGFR inhibitor",-0.12465,-0.354,0.995,918,0.997,TRUE,FALSE,"EGFR inhibitor"
"danusertib","Pearson.est","growth factor receptor inhibitor",0.32742,0.883,0.61,338,1,TRUE,FALSE,"Aurora kinase inhibitor, growth factor receptor inhibitor"
"darifenacin","Pearson.est","acetylcholine receptor antagonist",0.3283,0.924,0.558,689,0.999,TRUE,FALSE,"acetylcholine receptor antagonist"
"dasatinib","Pearson.est","KIT inhibitor",-0.21581,-0.555,0.95,947,0.981,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dasatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.26226,-0.658,0.857,621,0.968,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dasatinib","Pearson.est","src inhibitor",0.23136,0.663,0.858,164,0.996,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dasatinib","Pearson.est","tyrosine kinase inhibitor",-0.4961,-1.27,0.199,753,1,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"daunorubicin","Pearson.est","topoisomerase inhibitor",0.31435,0.774,0.761,663,0.869,TRUE,FALSE,"RNA synthesis inhibitor, topoisomerase inhibitor"
"deflazacort","Pearson.est","glucocorticoid receptor agonist",0.1823,0.496,0.979,468,0.991,TRUE,FALSE,"glucocorticoid receptor agonist"
"dexamethasone.acetate","Pearson.est","glucocorticoid receptor agonist",-0.23417,-0.643,0.881,342,1,TRUE,FALSE,"glucocorticoid receptor agonist"
"dexrazoxane","Pearson.est","topoisomerase inhibitor",-0.372,-0.995,0.47,757,1,TRUE,FALSE,"chelating agent, topoisomerase inhibitor"
"difluprednate","Pearson.est","glucocorticoid receptor agonist",0.30261,0.797,0.718,315,0.991,TRUE,FALSE,"glucocorticoid receptor agonist"
"digitoxigenin","Pearson.est","ATPase inhibitor",0.35239,0.956,0.517,447,1,TRUE,FALSE,"ATPase inhibitor"
"digoxin","Pearson.est","ATPase inhibitor",-0.27864,-0.925,0.506,1228,0.688,TRUE,FALSE,"ATPase inhibitor"
"dinaciclib","Pearson.est","CDK inhibitor",-0.27601,-0.796,0.684,1125,0.943,TRUE,FALSE,"CDK inhibitor"
"disulfiram","Pearson.est","DNA methyltransferase inhibitor",-0.4675,-1.2,0.252,1003,1,TRUE,FALSE,"aldehyde dehydrogenase inhibitor, DNA methyltransferase inhibitor, TRPV agonist"
"dovitinib","Pearson.est","EGFR inhibitor",-0.24659,-0.624,0.906,815,0.98,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dovitinib","Pearson.est","FGFR inhibitor",-0.37853,-0.94,0.516,802,1,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dovitinib","Pearson.est","FLT3 inhibitor",-0.27844,-0.702,0.831,702,1,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dovitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.26159,0.746,0.754,961,1,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dovitinib","Pearson.est","VEGFR inhibitor",-0.18936,-0.478,0.985,687,1,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"doxercalciferol","Pearson.est","vitamin D receptor agonist",-0.42727,-1.15,0.292,983,0.883,TRUE,FALSE,"vitamin D receptor agonist"
"doxorubicin","Pearson.est","topoisomerase inhibitor",0.32714,0.877,0.626,714,0.992,TRUE,FALSE,"topoisomerase inhibitor"
"dronedarone","Pearson.est","adrenergic receptor antagonist",0.26073,0.685,0.869,763,0.989,TRUE,FALSE,"adrenergic receptor antagonist"
"ebastine","Pearson.est","histamine receptor antagonist",-0.3383,-0.954,0.52,563,0.978,TRUE,FALSE,"histamine receptor antagonist"
"emetine","Pearson.est","protein synthesis inhibitor",0.26418,0.671,0.857,283,0.975,TRUE,FALSE,"protein synthesis inhibitor"
"endo.IWR.1","Pearson.est","PARP inhibitor",0.32168,0.84,0.648,386,0.935,TRUE,FALSE,"PARP inhibitor"
"enocitabine","Pearson.est","DNA synthesis inhibitor",0.32888,0.793,0.73,577,1,TRUE,FALSE,"DNA synthesis inhibitor"
"enoximone","Pearson.est","phosphodiesterase inhibitor",0.27303,0.698,0.857,444,0.986,TRUE,FALSE,"phosphodiesterase inhibitor"
"entinostat","Pearson.est","HDAC inhibitor",0.30036,0.819,0.705,182,0.845,TRUE,FALSE,"HDAC inhibitor"
"epinastine","Pearson.est","histamine receptor antagonist",0.27538,0.776,0.756,600,1,TRUE,FALSE,"histamine receptor antagonist"
"eplerenone","Pearson.est","cytochrome P450 inhibitor",-0.5159,-1.67,0.04,665,0.331,TRUE,FALSE,"cytochrome P450 inhibitor"
"epothilone.b","Pearson.est","tubulin polymerization inhibitor",-0.26724,-0.746,0.766,447,1,TRUE,FALSE,"microtubule stabilizing agent, tubulin polymerization inhibitor"
"epothilone.d","Pearson.est","tubulin polymerization inhibitor",-0.33225,-0.988,0.449,986,0.72,TRUE,FALSE,"microtubule stabilizing agent, tubulin polymerization inhibitor"
"eprinomectin","Pearson.est","benzodiazepine receptor agonist",-0.25192,-0.677,0.829,295,0.986,TRUE,FALSE,"benzodiazepine receptor agonist"
"erdafitinib","Pearson.est","FGFR inhibitor",0.31984,0.966,0.493,883,1,TRUE,FALSE,"FGFR inhibitor"
"estradiol.cypionate","Pearson.est","estrogen receptor agonist",-0.67512,-1.73,0.0331,1170,0.29,TRUE,FALSE,"estrogen receptor agonist"
"estramustine.phosphate","Pearson.est","DNA synthesis inhibitor",0.23888,0.659,0.892,215,0.932,TRUE,FALSE,"DNA synthesis inhibitor, microtubule inhibitor"
"estrone","Pearson.est","estrogen receptor agonist",-0.2684,-0.836,0.642,991,0.922,TRUE,FALSE,"estrogen receptor agonist, estrogenic hormone"
"etoposide","Pearson.est","topoisomerase inhibitor",0.36272,0.958,0.522,380,1,TRUE,FALSE,"topoisomerase inhibitor"
"etoposide.phosphate","Pearson.est","topoisomerase inhibitor",-0.26969,-0.733,0.774,1126,0.895,TRUE,FALSE,"topoisomerase inhibitor"
"evodiamine","Pearson.est","ATPase inhibitor",-0.26568,-0.664,0.852,1023,1,TRUE,FALSE,"ATPase inhibitor, TRPV agonist"
"fdcyd","Pearson.est","DNA methyltransferase inhibitor",-0.48783,-1.59,0.0615,581,0.305,TRUE,FALSE,"DNA methyltransferase inhibitor"
"felbamate","Pearson.est","glutamate receptor antagonist",-0.31443,-0.797,0.751,1071,0.941,TRUE,FALSE,"glutamate receptor antagonist"
"fenbendazole","Pearson.est","tubulin polymerization inhibitor",0.2188,0.566,0.956,441,1,TRUE,FALSE,"tubulin polymerization inhibitor"
"fenofibrate","Pearson.est","PPAR receptor agonist",-0.30058,-0.777,0.717,1020,0.944,TRUE,FALSE,"PPAR receptor agonist"
"filgotinib","Pearson.est","JAK inhibitor",0.24637,0.742,0.736,560,0.915,TRUE,FALSE,"JAK inhibitor"
"fleroxacin","Pearson.est","topoisomerase inhibitor",-0.18219,-0.599,0.885,334,0.909,TRUE,FALSE,"topoisomerase inhibitor"
"florfenicol","Pearson.est","protein synthesis inhibitor",0.35745,0.935,0.546,755,1,TRUE,FALSE,"protein synthesis inhibitor"
"floxuridine","Pearson.est","DNA synthesis inhibitor",0.3111,0.824,0.702,616,0.977,TRUE,FALSE,"DNA synthesis inhibitor"
"flubendazole","Pearson.est","tubulin polymerization inhibitor",0.31963,0.805,0.696,378,0.921,TRUE,FALSE,"tubulin polymerization inhibitor"
"fludarabine","Pearson.est","ribonucleotide reductase inhibitor",-0.1571,-0.501,0.968,1123,0.966,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"fludroxycortide","Pearson.est","glucocorticoid receptor agonist",-0.40998,-1.02,0.442,833,0.926,TRUE,FALSE,"glucocorticoid receptor agonist"
"flumethasone","Pearson.est","glucocorticoid receptor agonist",0.32386,0.884,0.606,444,1,TRUE,FALSE,"glucocorticoid receptor agonist"
"flumethasone.pivalate","Pearson.est","glucocorticoid receptor agonist",0.18576,0.461,0.993,501,1,TRUE,FALSE,"glucocorticoid receptor agonist"
"fluocinolone.acetonide","Pearson.est","glucocorticoid receptor agonist",-0.44301,-1.14,0.308,850,0.982,TRUE,FALSE,"glucocorticoid receptor agonist"
"fluorometholone","Pearson.est","glucocorticoid receptor agonist",0.26808,0.753,0.766,302,1,TRUE,FALSE,"glucocorticoid receptor agonist"
"fluticasone.propionate","Pearson.est","glucocorticoid receptor agonist",0.31247,0.837,0.65,435,1,TRUE,FALSE,"glucocorticoid receptor agonist"
"foretinib","Pearson.est","VEGFR inhibitor",0.1971,0.522,0.958,598,0.997,TRUE,FALSE,"VEGFR inhibitor"
"fosbretabulin","Pearson.est","tubulin polymerization inhibitor",0.23544,0.636,0.88,271,1,TRUE,FALSE,"tubulin polymerization inhibitor, VE-cadherin antagonist"
"ganetespib","Pearson.est","HSP inhibitor",0.22521,0.603,0.909,709,1,TRUE,FALSE,"HSP inhibitor"
"gemcitabine","Pearson.est","ribonucleotide reductase inhibitor",0.26165,0.737,0.764,911,1,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"gilteritinib","Pearson.est","FLT3 inhibitor",0.15941,0.429,0.99,564,1,TRUE,FALSE,"FLT3 inhibitor"
"givinostat","Pearson.est","HDAC inhibitor",0.38102,0.938,0.542,521,0.989,TRUE,FALSE,"HDAC inhibitor"
"golvatinib","Pearson.est","VEGFR inhibitor",-0.15676,-0.464,0.989,279,1,TRUE,FALSE,"VEGFR inhibitor"
"guanidine","Pearson.est","HSP inhibitor",-0.36484,-1.19,0.245,359,0.36,TRUE,FALSE,"HSP inhibitor"
"halcinonide","Pearson.est","glucocorticoid receptor agonist",0.24628,0.671,0.861,280,1,TRUE,FALSE,"glucocorticoid receptor agonist"
"halobetasol.propionate","Pearson.est","glucocorticoid receptor agonist",0.31155,0.846,0.67,548,1,TRUE,FALSE,"glucocorticoid receptor agonist"
"harringtonine","Pearson.est","protein synthesis inhibitor",0.35014,0.992,0.479,433,0.993,TRUE,FALSE,"protein synthesis inhibitor"
"homoharringtonine","Pearson.est","protein synthesis inhibitor",0.36588,0.996,0.459,248,0.905,TRUE,FALSE,"protein synthesis inhibitor"
"hypericin","Pearson.est","tyrosine kinase inhibitor",0.20227,0.502,0.979,408,0.979,TRUE,FALSE,"tyrosine kinase inhibitor"
"idelalisib","Pearson.est","PI3K inhibitor",-0.46424,-1.22,0.212,905,0.616,TRUE,FALSE,"PI3K inhibitor"
"imiloxan","Pearson.est","adrenergic receptor antagonist",0.15927,0.447,0.977,515,0.986,TRUE,FALSE,"adrenergic receptor antagonist"
"indiplon","Pearson.est","benzodiazepine receptor agonist",-0.25841,-0.725,0.809,315,0.881,TRUE,FALSE,"benzodiazepine receptor agonist"
"indoprofen","Pearson.est","cyclooxygenase inhibitor",0.36382,0.938,0.528,272,0.698,TRUE,FALSE,"cyclooxygenase inhibitor, prostanoid receptor antagonist"
"isoxsuprine","Pearson.est","adrenergic receptor agonist",-0.31842,-0.913,0.533,936,0.765,TRUE,FALSE,"adrenergic receptor agonist"
"istradefylline","Pearson.est","adenosine receptor antagonist",0.34202,0.918,0.538,789,0.967,TRUE,FALSE,"adenosine receptor antagonist"
"ivermectin","Pearson.est","benzodiazepine receptor agonist",0.29176,0.764,0.74,354,1,TRUE,FALSE,"benzodiazepine receptor agonist"
"ixazomib","Pearson.est","proteasome inhibitor",0.39953,0.989,0.491,189,0.919,TRUE,FALSE,"proteasome inhibitor"
"ixazomib.citrate","Pearson.est","proteasome inhibitor",-0.65301,-1.87,0.0183,1045,0.27,TRUE,FALSE,"proteasome inhibitor"
"josamycin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.27635,0.794,0.687,336,0.895,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"kenpaullone","Pearson.est","CDK inhibitor",0.28891,0.757,0.784,648,1,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"ketoprofen","Pearson.est","cyclooxygenase inhibitor",0.31194,0.791,0.732,682,0.893,TRUE,FALSE,"cyclooxygenase inhibitor"
"lafutidine","Pearson.est","histamine receptor antagonist",0.22444,0.665,0.857,110,0.973,TRUE,FALSE,"histamine receptor antagonist"
"latrepirdine","Pearson.est","glutamate receptor antagonist",-0.39842,-1.12,0.333,625,0.848,TRUE,FALSE,"glutamate receptor antagonist"
"lenvatinib","Pearson.est","KIT inhibitor",-0.28971,-0.762,0.735,715,0.913,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lenvatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.22411,0.647,0.876,208,0.947,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lenvatinib","Pearson.est","VEGFR inhibitor",-0.20077,-0.532,0.964,705,0.959,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lestaurtinib","Pearson.est","growth factor receptor inhibitor",0.34909,0.966,0.534,13,0.995,TRUE,FALSE,"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor"
"lestaurtinib","Pearson.est","JAK inhibitor",0.20216,0.569,0.949,123,1,TRUE,FALSE,"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor"
"levobunolol","Pearson.est","adrenergic receptor antagonist",0.22668,0.608,0.908,433,1,TRUE,FALSE,"adrenergic receptor antagonist"
"licochalcone.a","Pearson.est","topoisomerase inhibitor",0.26598,0.736,0.798,681,1,TRUE,FALSE,"topoisomerase inhibitor"
"lorlatinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.34269,0.896,0.604,552,0.958,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"lucitanib","Pearson.est","FGFR inhibitor",-0.50195,-1.66,0.0765,645,0.164,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"lucitanib","Pearson.est","VEGFR inhibitor",0.19096,0.531,0.964,384,0.989,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"masitinib","Pearson.est","KIT inhibitor",0.26717,0.75,0.763,326,0.876,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.20275,0.571,0.943,326,0.954,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","src inhibitor",-0.47589,-1.65,0.0195,612,0.169,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"melengestrol.acetate","Pearson.est","progesterone receptor agonist",-0.31535,-0.948,0.454,380,0.834,TRUE,FALSE,"progesterone receptor agonist"
"melphalan","Pearson.est","DNA alkylating agent",0.28393,0.76,0.763,509,1,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"melphalan","Pearson.est","DNA inhibitor",0.25165,0.683,0.849,688,1,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
