"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"diazooxonorleucine","Pearson.est","glutamate receptor antagonist",0.22674,0.542,0.959,184,1,TRUE,FALSE,"glutamate receptor antagonist"
"dicycloverine","Pearson.est","acetylcholine receptor antagonist",0.38318,0.997,0.462,297,0.868,TRUE,FALSE,"acetylcholine receptor antagonist"
"dihydroergocristine","Pearson.est","adrenergic receptor antagonist",0.17732,0.474,0.987,131,1,TRUE,FALSE,"adrenergic receptor antagonist, prolactin inhibitor"
"diphemanil","Pearson.est","acetylcholine receptor antagonist",-0.31705,-0.834,0.648,1072,0.894,TRUE,FALSE,"acetylcholine receptor antagonist"
"dovitinib","Pearson.est","FLT3 inhibitor",0.2821,0.695,0.819,43,0.875,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"doxifluridine","Pearson.est","thymidylate synthase inhibitor",-0.45174,-1.08,0.362,1305,0.91,TRUE,FALSE,"thymidylate synthase inhibitor"
"ebastine","Pearson.est","histamine receptor antagonist",-0.32792,-0.905,0.536,1123,0.721,TRUE,FALSE,"histamine receptor antagonist"
"embelin","Pearson.est","HCV inhibitor",-0.72263,-1.99,0.0103,1047,0.381,TRUE,FALSE,"HCV inhibitor, XIAP inhibitor"
"emetine","Pearson.est","protein synthesis inhibitor",0.29906,0.738,0.789,233,0.919,TRUE,FALSE,"protein synthesis inhibitor"
"enoximone","Pearson.est","phosphodiesterase inhibitor",0.32905,0.936,0.5,27,1,TRUE,FALSE,"phosphodiesterase inhibitor"
"entinostat","Pearson.est","HDAC inhibitor",0.38778,0.921,0.562,386,1,TRUE,FALSE,"HDAC inhibitor"
"epinastine","Pearson.est","histamine receptor antagonist",-0.42281,-1.08,0.334,1119,0.655,TRUE,FALSE,"histamine receptor antagonist"
"epinephrine","Pearson.est","adrenergic receptor agonist",-0.32698,-0.962,0.459,1143,1,TRUE,FALSE,"adrenergic receptor agonist, neurotransmitter"
"eplerenone","Pearson.est","cytochrome P450 inhibitor",-0.59231,-1.49,0.0766,1287,0.437,TRUE,FALSE,"cytochrome P450 inhibitor"
"epothilone.d","Pearson.est","tubulin polymerization inhibitor",0.25869,0.656,0.898,449,0.978,TRUE,FALSE,"microtubule stabilizing agent, tubulin polymerization inhibitor"
"erteberel","Pearson.est","estrogen receptor agonist",-0.60455,-1.8,0.0357,1337,0.193,TRUE,FALSE,"estrogen receptor agonist"
"estramustine","Pearson.est","DNA alkylating agent",-0.25362,-0.71,0.795,1217,0.891,TRUE,FALSE,"DNA alkylating agent"
"estrone","Pearson.est","estrogen receptor agonist",0.33745,0.775,0.77,274,0.961,TRUE,FALSE,"estrogen receptor agonist, estrogenic hormone"
"ethinyl.estradiol","Pearson.est","estrogen receptor agonist",-0.34755,-0.924,0.498,1347,0.867,TRUE,FALSE,"estrogen receptor agonist, estrogenic hormone"
"evodiamine","Pearson.est","ATPase inhibitor",-0.6696,-1.81,0.0406,975,0.231,TRUE,FALSE,"ATPase inhibitor, TRPV agonist"
"famciclovir","Pearson.est","DNA polymerase inhibitor",-0.34959,-0.909,0.524,1213,0.653,TRUE,FALSE,"DNA polymerase inhibitor"
"famotidine","Pearson.est","histamine receptor antagonist",-0.30947,-0.88,0.565,1254,0.92,TRUE,FALSE,"histamine receptor antagonist"
"fdcyd","Pearson.est","DNA methyltransferase inhibitor",-0.41501,-1.16,0.273,1266,0.694,TRUE,FALSE,"DNA methyltransferase inhibitor"
"felbamate","Pearson.est","glutamate receptor antagonist",0.2851,0.824,0.654,105,0.841,TRUE,FALSE,"glutamate receptor antagonist"
"fenbendazole","Pearson.est","tubulin polymerization inhibitor",0.2054,0.526,0.954,166,0.966,TRUE,FALSE,"tubulin polymerization inhibitor"
"fendiline","Pearson.est","calcium channel blocker",-0.3409,-0.972,0.443,1101,0.835,TRUE,FALSE,"calcium channel blocker"
"fenretinide","Pearson.est","retinoid receptor agonist",-0.34424,-0.981,0.452,1347,1,TRUE,FALSE,"apoptosis stimulant, retinoid receptor agonist"
"filgotinib","Pearson.est","JAK inhibitor",-0.22032,-0.608,0.934,1055,1,TRUE,FALSE,"JAK inhibitor"
"finafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.59954,-1.62,0.0723,1028,0.386,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"floxuridine","Pearson.est","DNA synthesis inhibitor",0.34783,0.808,0.733,329,1,TRUE,FALSE,"DNA synthesis inhibitor"
"flutamide","Pearson.est","androgen receptor antagonist",-0.51649,-1.45,0.111,1329,0.511,TRUE,FALSE,"androgen receptor antagonist"
"ftorafur","Pearson.est","thymidylate synthase inhibitor",-0.56679,-1.69,0.0365,1234,0.249,TRUE,FALSE,"thymidylate synthase inhibitor"
"gemcitabine","Pearson.est","ribonucleotide reductase inhibitor",-0.21349,-0.618,0.935,1316,0.993,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"gossypol","Pearson.est","BCL inhibitor",-0.53177,-1.39,0.139,1151,0.953,TRUE,FALSE,"BCL inhibitor, MCL1 inhibitor"
"guanidine","Pearson.est","HSP inhibitor",-0.6411,-1.81,0.0286,975,0.276,TRUE,FALSE,"HSP inhibitor"
"homoharringtonine","Pearson.est","protein synthesis inhibitor",0.19923,0.489,0.987,5,1,TRUE,FALSE,"protein synthesis inhibitor"
"hydrocortisone","Pearson.est","glucocorticoid receptor agonist",0.22039,0.568,0.938,541,0.992,TRUE,FALSE,"glucocorticoid receptor agonist"
"hypericin","Pearson.est","tyrosine kinase inhibitor",0.28794,0.701,0.824,497,1,TRUE,FALSE,"tyrosine kinase inhibitor"
"ibutilide","Pearson.est","potassium channel blocker",-0.60217,-1.68,0.0412,1156,0.304,TRUE,FALSE,"potassium channel blocker"
"idelalisib","Pearson.est","PI3K inhibitor",-0.35716,-0.836,0.682,988,0.993,TRUE,FALSE,"PI3K inhibitor"
"ifosfamide","Pearson.est","DNA alkylating agent",0.40039,0.954,0.508,225,0.899,TRUE,FALSE,"DNA alkylating agent"
"imatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.37064,0.947,0.543,744,0.86,TRUE,FALSE,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"imiloxan","Pearson.est","adrenergic receptor antagonist",0.35027,0.894,0.579,402,0.909,TRUE,FALSE,"adrenergic receptor antagonist"
"indirubin","Pearson.est","CDK inhibitor",0.14469,0.369,1,1156,0.999,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"indoprofen","Pearson.est","cyclooxygenase inhibitor",-0.38728,-1.08,0.306,1028,1,TRUE,FALSE,"cyclooxygenase inhibitor, prostanoid receptor antagonist"
"isoetharine","Pearson.est","adrenergic receptor agonist",0.36522,0.891,0.625,553,0.939,TRUE,FALSE,"adrenergic receptor agonist"
"isoxsuprine","Pearson.est","adrenergic receptor agonist",-0.30921,-0.833,0.654,1267,0.906,TRUE,FALSE,"adrenergic receptor agonist"
"istradefylline","Pearson.est","adenosine receptor antagonist",-0.77686,-2.01,0.00638,1164,0.163,TRUE,FALSE,"adenosine receptor antagonist"
"ivermectin","Pearson.est","benzodiazepine receptor agonist",-0.29641,-0.882,0.583,396,1,TRUE,FALSE,"benzodiazepine receptor agonist"
"kenpaullone","Pearson.est","CDK inhibitor",-0.31047,-0.908,0.583,412,0.912,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"kenpaullone","Pearson.est","glycogen synthase kinase inhibitor",-0.19874,-0.622,0.895,1271,0.946,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"ketoconazole","Pearson.est","sterol demethylase inhibitor",-0.32576,-0.925,0.51,1262,0.99,TRUE,FALSE,"sterol demethylase inhibitor"
"ketoprofen","Pearson.est","cyclooxygenase inhibitor",0.35235,0.832,0.695,250,0.842,TRUE,FALSE,"cyclooxygenase inhibitor"
"kynurenic.acid","Pearson.est","glutamate receptor antagonist",0.29596,0.734,0.803,513,1,TRUE,FALSE,"glutamate receptor antagonist"
"lafutidine","Pearson.est","histamine receptor antagonist",0.30382,0.772,0.732,250,0.866,TRUE,FALSE,"histamine receptor antagonist"
"latrepirdine","Pearson.est","glutamate receptor antagonist",-0.31217,-0.847,0.621,1188,0.815,TRUE,FALSE,"glutamate receptor antagonist"
"lerisetron","Pearson.est","serotonin receptor antagonist",0.39247,0.965,0.501,143,0.913,TRUE,FALSE,"serotonin receptor antagonist"
"levobunolol","Pearson.est","adrenergic receptor antagonist",0.19587,0.465,0.986,351,0.989,TRUE,FALSE,"adrenergic receptor antagonist"
"levocetirizine","Pearson.est","histamine receptor antagonist",0.29584,0.728,0.818,302,0.958,TRUE,FALSE,"histamine receptor antagonist"
"levonorgestrel","Pearson.est","estrogen receptor agonist",-0.69488,-1.75,0.0093,1251,0.391,TRUE,FALSE,"estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist"
"levonorgestrel","Pearson.est","progesterone receptor agonist",-0.33755,-0.859,0.678,610,1,TRUE,FALSE,"estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist"
"licochalcone.a","Pearson.est","topoisomerase inhibitor",0.18727,0.495,0.989,358,1,TRUE,FALSE,"topoisomerase inhibitor"
"lidamidine","Pearson.est","adrenergic receptor agonist",-0.40724,-0.972,0.522,941,1,TRUE,FALSE,"adrenergic receptor agonist"
"linifanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.37028,0.939,0.517,142,0.634,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lomefloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.27757,0.744,0.743,970,1,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"lorazepam","Pearson.est","benzodiazepine receptor agonist",0.25417,0.618,0.916,589,0.949,TRUE,FALSE,"benzodiazepine receptor agonist"
"lorlatinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.19663,0.479,0.982,95,0.983,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"lovastatin","Pearson.est","HMGCR inhibitor",0.27703,0.709,0.812,378,0.951,TRUE,FALSE,"HMGCR inhibitor"
"lucitanib","Pearson.est","FGFR inhibitor",0.39709,0.994,0.487,427,0.935,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"lucitanib","Pearson.est","VEGFR inhibitor",0.28412,0.704,0.839,762,1,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"lurasidone","Pearson.est","dopamine receptor antagonist",0.3666,0.916,0.546,64,0.808,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"masitinib","Pearson.est","KIT inhibitor",0.21371,0.534,0.971,270,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.25595,0.643,0.883,304,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","src inhibitor",-0.43287,-1.2,0.228,1240,0.91,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"mebendazole","Pearson.est","tubulin polymerization inhibitor",0.33244,0.842,0.65,642,0.911,TRUE,FALSE,"tubulin polymerization inhibitor"
"melengestrol.acetate","Pearson.est","progesterone receptor agonist",-0.30022,-0.9,0.555,1319,1,TRUE,FALSE,"progesterone receptor agonist"
"meloxicam","Pearson.est","cyclooxygenase inhibitor",0.18547,0.462,0.986,534,0.988,TRUE,FALSE,"cyclooxygenase inhibitor"
"mepivacaine","Pearson.est","sodium channel blocker",-0.30935,-0.871,0.622,1274,1,TRUE,FALSE,"potassium channel blocker, sodium channel blocker"
"mesoridazine","Pearson.est","dopamine receptor antagonist",-0.26212,-0.714,0.799,1228,0.91,TRUE,FALSE,"dopamine receptor antagonist"
"metaraminol","Pearson.est","adrenergic receptor agonist",0.31174,0.774,0.754,310,0.96,TRUE,FALSE,"adrenergic receptor agonist"
"methacycline","Pearson.est","protein synthesis inhibitor",0.3573,0.837,0.709,429,0.901,TRUE,FALSE,"protein synthesis inhibitor"
"metoprolol","Pearson.est","adrenergic receptor antagonist",0.31036,0.709,0.859,170,0.923,TRUE,FALSE,"adrenergic receptor antagonist"
"metronidazole","Pearson.est","DNA inhibitor",0.24527,0.59,0.923,627,0.954,TRUE,FALSE,"DNA inhibitor"
"metyrapone","Pearson.est","cytochrome P450 inhibitor",0.23011,0.571,0.916,202,0.96,TRUE,FALSE,"cytochrome P450 inhibitor"
"midodrine","Pearson.est","adrenergic receptor agonist",-0.26934,-0.817,0.683,1229,0.896,TRUE,FALSE,"adrenergic receptor agonist"
"midostaurin","Pearson.est","KIT inhibitor",0.35518,0.91,0.556,377,0.868,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PKC inhibitor"
"mitomycin.c","Pearson.est","DNA alkylating agent",0.39289,0.953,0.521,119,0.935,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"mitomycin.c","Pearson.est","DNA synthesis inhibitor",0.40111,0.983,0.48,80,0.915,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"morin","Pearson.est","cytochrome P450 inhibitor",-0.36267,-0.96,0.467,1073,0.718,TRUE,FALSE,"cytochrome P450 inhibitor"
"motesanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.36528,0.931,0.502,367,0.929,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"naftidrofuryl","Pearson.est","adrenergic receptor antagonist",0.29975,0.829,0.632,435,0.909,TRUE,FALSE,"adrenergic receptor antagonist"
"naproxen","Pearson.est","cyclooxygenase inhibitor",0.33994,0.858,0.615,199,1,TRUE,FALSE,"cyclooxygenase inhibitor"
"narlaprevir","Pearson.est","HCV inhibitor",0.3153,0.876,0.598,500,0.743,TRUE,FALSE,"HCV inhibitor"
"nefiracetam","Pearson.est","benzodiazepine receptor agonist",0.36425,0.889,0.632,238,0.881,TRUE,FALSE,"acetylcholine receptor agonist, benzodiazepine receptor agonist"
"nemonapride","Pearson.est","dopamine receptor antagonist",0.31473,0.736,0.808,223,1,TRUE,FALSE,"dopamine receptor antagonist"
"nemorubicin","Pearson.est","topoisomerase inhibitor",0.40081,0.998,0.469,671,0.697,TRUE,FALSE,"topoisomerase inhibitor"
"nexturastat.a","Pearson.est","HDAC inhibitor",0.27293,0.692,0.843,545,0.918,TRUE,FALSE,"HDAC inhibitor"
"nicotine","Pearson.est","acetylcholine receptor agonist",-0.27476,-0.83,0.658,369,1,TRUE,FALSE,"acetylcholine receptor agonist"
"nilutamide","Pearson.est","androgen receptor antagonist",-0.52257,-1.47,0.125,1321,0.485,TRUE,FALSE,"androgen receptor antagonist"
"nintedanib","Pearson.est","FGFR inhibitor",0.34912,0.837,0.69,769,0.897,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nintedanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.34259,0.818,0.72,579,0.91,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nintedanib","Pearson.est","VEGFR inhibitor",0.30012,0.725,0.858,579,0.925,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nobiletin","Pearson.est","MEK inhibitor",-0.20617,-0.586,0.96,1219,1,TRUE,FALSE,"MEK inhibitor"
"norepinephrine","Pearson.est","adrenergic receptor agonist",0.38472,0.922,0.561,121,0.891,TRUE,FALSE,"adrenergic receptor agonist"
"norethindrone","Pearson.est","progesterone receptor agonist",-0.5047,-1.32,0.165,1253,0.706,TRUE,FALSE,"progesterone receptor agonist"
"norfloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.17172,0.431,0.993,151,0.994,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"novobiocin","Pearson.est","bacterial DNA gyrase inhibitor",0.36653,0.888,0.628,357,1,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"oleoylethanolamide","Pearson.est","PPAR receptor agonist",0.41791,0.995,0.494,304,0.787,TRUE,FALSE,"cannabinoid receptor agonist, glucose dependent insulinotropic receptor agonist, potassium channel blocker, PPAR receptor agonist"
"orantinib","Pearson.est","FGFR inhibitor",0.40883,0.971,0.517,274,0.797,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"orantinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.20764,0.491,0.99,302,1,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"orantinib","Pearson.est","VEGFR inhibitor",-0.1262,-0.359,1,1266,1,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"oridonin","Pearson.est","BCL inhibitor",-0.45409,-1.16,0.287,1182,0.77,TRUE,FALSE,"BCL inhibitor"
"oxiperomide","Pearson.est","dopamine receptor antagonist",-0.25221,-0.757,0.809,1226,0.999,TRUE,FALSE,"dopamine receptor antagonist"
"oxprenolol","Pearson.est","adrenergic receptor antagonist",0.37114,0.872,0.651,601,0.961,TRUE,FALSE,"adrenergic receptor antagonist"
"oxymetazoline","Pearson.est","adrenergic receptor agonist",0.2327,0.581,0.937,424,0.974,TRUE,FALSE,"adrenergic receptor agonist"
"pacritinib","Pearson.est","JAK inhibitor",0.29848,0.742,0.793,113,0.955,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"paliperidone","Pearson.est","dopamine receptor antagonist",-0.34179,-0.833,0.668,1132,0.861,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"paliperidone","Pearson.est","serotonin receptor antagonist",0.34946,0.952,0.5,258,0.65,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"palomid.529","Pearson.est","AKT inhibitor",0.30778,0.795,0.734,37,0.954,TRUE,FALSE,"AKT inhibitor, mTOR inhibitor"
"palomid.529","Pearson.est","mTOR inhibitor",0.33509,0.862,0.661,211,0.997,TRUE,FALSE,"AKT inhibitor, mTOR inhibitor"
"papaverine","Pearson.est","phosphodiesterase inhibitor",0.30566,0.755,0.754,141,1,TRUE,FALSE,"phosphodiesterase inhibitor"
"parthenolide","Pearson.est","NFkB pathway inhibitor",-0.30924,-0.856,0.639,1150,1,TRUE,FALSE,"NFkB pathway inhibitor"
"parthenolide....","Pearson.est","NFkB pathway inhibitor",0.26093,0.684,0.827,258,0.91,TRUE,FALSE,"NFkB pathway inhibitor"
"pazopanib","Pearson.est","KIT inhibitor",0.22042,0.552,0.965,491,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"pazopanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.17641,0.437,0.996,538,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"pazopanib","Pearson.est","VEGFR inhibitor",-0.21774,-0.643,0.894,1080,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"pentostatin","Pearson.est","ribonucleotide reductase inhibitor",0.35398,0.864,0.611,495,0.75,TRUE,FALSE,"adenosine deaminase inhibitor, ribonucleotide reductase inhibitor"
"phenazone","Pearson.est","cyclooxygenase inhibitor",0.31337,0.765,0.768,426,0.958,TRUE,FALSE,"cyclooxygenase inhibitor"
"pheniramine","Pearson.est","histamine receptor antagonist",0.30918,0.732,0.801,363,0.931,TRUE,FALSE,"histamine receptor antagonist"
"phenylbutazone","Pearson.est","cyclooxygenase inhibitor",-0.19042,-0.487,0.971,710,0.998,TRUE,FALSE,"cyclooxygenase inhibitor, prostanoid receptor antagonist"
"pibenzimol","Pearson.est","DNA inhibitor",-0.32732,-0.878,0.553,1148,0.928,TRUE,FALSE,"DNA inhibitor"
"pilaralisib","Pearson.est","PI3K inhibitor",0.31168,0.771,0.739,569,0.955,TRUE,FALSE,"PI3K inhibitor"
"pindolol","Pearson.est","adrenergic receptor antagonist",0.35705,0.915,0.571,414,0.827,TRUE,FALSE,"adrenergic receptor antagonist"
"pirenperone","Pearson.est","serotonin receptor antagonist",-0.26041,-0.674,0.832,1156,0.943,TRUE,FALSE,"serotonin receptor antagonist"
"ponatinib","Pearson.est","FLT3 inhibitor",0.26912,0.759,0.725,299,1,TRUE,FALSE,"Bcr-Abl kinase inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"ponatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.36548,-0.915,0.563,1099,0.972,TRUE,FALSE,"Bcr-Abl kinase inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"posaconazole","Pearson.est","sterol demethylase inhibitor",0.39529,0.952,0.539,440,1,TRUE,FALSE,"sterol demethylase inhibitor"
"pranidipine","Pearson.est","calcium channel blocker",0.37569,0.949,0.494,229,0.849,TRUE,FALSE,"calcium channel blocker"
"prazosin","Pearson.est","adrenergic receptor antagonist",-0.27122,-0.821,0.688,361,0.945,TRUE,FALSE,"adrenergic receptor antagonist"
"primaquine","Pearson.est","DNA inhibitor",-0.19238,-0.475,0.993,908,0.986,TRUE,FALSE,"antimalarial agent, DNA inhibitor"
"pterostilbene","Pearson.est","cyclooxygenase inhibitor",-0.24869,-0.662,0.841,1316,0.855,TRUE,FALSE,"cyclooxygenase inhibitor, PPAR receptor agonist"
"puromycin","Pearson.est","protein synthesis inhibitor",0.2604,0.613,0.924,464,1,TRUE,FALSE,"protein synthesis inhibitor"
"pyroxamide","Pearson.est","HDAC inhibitor",0.37666,0.94,0.531,66,0.802,TRUE,FALSE,"HDAC inhibitor"
"quizartinib","Pearson.est","FLT3 inhibitor",0.40384,0.998,0.487,485,0.931,TRUE,FALSE,"FLT3 inhibitor"
"raclopride","Pearson.est","dopamine receptor antagonist",0.32024,0.773,0.753,179,0.915,TRUE,FALSE,"dopamine receptor antagonist"
"ramifenazone","Pearson.est","cyclooxygenase inhibitor",0.25708,0.66,0.881,143,1,TRUE,FALSE,"cyclooxygenase inhibitor"
"ranitidine","Pearson.est","histamine receptor antagonist",0.39131,0.954,0.526,72,0.881,TRUE,FALSE,"histamine receptor antagonist"
"regorafenib","Pearson.est","FGFR inhibitor",-0.27804,-0.728,0.752,962,0.993,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"remoxipride","Pearson.est","dopamine receptor antagonist",0.31785,0.824,0.637,277,0.791,TRUE,FALSE,"dopamine receptor antagonist"
"repsox","Pearson.est","TGF beta receptor inhibitor",0.3455,0.881,0.582,884,0.858,TRUE,FALSE,"TGF beta receptor inhibitor"
"ribociclib","Pearson.est","CDK inhibitor",0.32374,0.791,0.746,787,0.986,TRUE,FALSE,"CDK inhibitor"
"ruxolitinib","Pearson.est","JAK inhibitor",-0.32163,-0.812,0.666,1178,0.959,TRUE,FALSE,"JAK inhibitor"
"salvianolic.acid.B","Pearson.est","EGFR inhibitor",-0.47524,-1.24,0.223,789,0.863,TRUE,FALSE,"metalloproteinase inhibitor, EGFR inhibitor"
"sangivamycin","Pearson.est","DNA inhibitor",0.35669,0.937,0.465,87,0.781,TRUE,FALSE,"DNA inhibitor"
"saracatinib","Pearson.est","src inhibitor",-0.3556,-0.889,0.586,1266,0.887,TRUE,FALSE,"src inhibitor"
"sarafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.21893,0.561,0.952,369,0.945,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"sertindole","Pearson.est","serotonin receptor antagonist",0.42142,0.995,0.471,125,0.959,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"skepinone.l","Pearson.est","p38 MAPK inhibitor",-0.36203,-1.18,0.25,1343,0.833,TRUE,FALSE,"p38 MAPK inhibitor"
"sparfloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.29421,-0.793,0.705,1178,1,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"sulconazole","Pearson.est","sterol demethylase inhibitor",0.33149,0.844,0.676,551,0.95,TRUE,FALSE,"sterol demethylase inhibitor"
"sulmazole","Pearson.est","adenosine receptor antagonist",-0.269,-0.804,0.713,361,0.825,TRUE,FALSE,"adenosine receptor antagonist"
"tacedinaline","Pearson.est","HDAC inhibitor",-0.28715,-0.712,0.814,978,0.973,TRUE,FALSE,"HDAC inhibitor"
"talmapimod","Pearson.est","p38 MAPK inhibitor",-0.56015,-1.36,0.161,1055,0.729,TRUE,FALSE,"p38 MAPK inhibitor"
"tanaproget","Pearson.est","progesterone receptor agonist",0.23498,0.582,0.934,594,0.985,TRUE,FALSE,"progesterone receptor agonist"
"tandutinib","Pearson.est","FLT3 inhibitor",-0.1509,-0.452,0.995,201,0.995,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tandutinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.29988,0.733,0.784,258,0.993,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"telatinib","Pearson.est","KIT inhibitor",0.24221,0.584,0.944,814,0.999,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"telatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.27711,0.661,0.879,659,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"telatinib","Pearson.est","VEGFR inhibitor",0.33143,0.792,0.74,626,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"temazepam","Pearson.est","benzodiazepine receptor agonist",0.35206,0.853,0.66,386,1,TRUE,FALSE,"benzodiazepine receptor agonist"
"tepoxalin","Pearson.est","cyclooxygenase inhibitor",0.17314,0.434,0.993,609,0.994,TRUE,FALSE,"cyclooxygenase inhibitor, lipoxygenase inhibitor"
"terbutaline","Pearson.est","adrenergic receptor agonist",0.2578,0.629,0.924,596,1,TRUE,FALSE,"adrenergic receptor agonist"
"terfenadine","Pearson.est","histamine receptor antagonist",-0.50221,-1.23,0.215,1104,0.933,TRUE,FALSE,"histamine receptor antagonist"
"teroxirone","Pearson.est","DNA inhibitor",-0.42593,-1.14,0.298,1102,0.825,TRUE,FALSE,"DNA inhibitor"
"tetrandrine","Pearson.est","calcium channel blocker",0.18671,0.495,0.98,1098,1,TRUE,FALSE,"calcium channel blocker"
"thioproperazine","Pearson.est","dopamine receptor antagonist",-0.33555,-0.986,0.428,1103,0.734,TRUE,FALSE,"dopamine receptor antagonist"
"tideglusib","Pearson.est","glycogen synthase kinase inhibitor",-0.33205,-1.01,0.392,1174,0.939,TRUE,FALSE,"glycogen synthase kinase inhibitor"
"tiletamine","Pearson.est","glutamate receptor antagonist",0.37974,0.946,0.513,204,0.83,TRUE,FALSE,"glutamate receptor antagonist"
"tirapazamine","Pearson.est","DNA inhibitor",-0.26329,-0.774,0.715,1220,0.826,TRUE,FALSE,"DNA inhibitor"
