"pair","moa_i","moa_j","ES_ij","NES_ij","p_ij","FDR_ij","sig_ij","score_ij","ES_ji","NES_ji","p_ji","FDR_ji","sig_ji","score_ji","N_sig","score_avg","score_sd","NES_avg","NES_sd","Fisher_p","self","percent_overlap","qc1_pass","qc_pass"
"acetylcholine receptor antagonist & CC chemokine receptor antagonist","acetylcholine receptor antagonist","CC chemokine receptor antagonist",-0.32191,-1.15,0.301,0.664,FALSE,-0.20450670872678,0.26753,0.912,0.55,0.855,FALSE,0.0620469033679066,0,-0.0712299026794367,0.188481866661921,-0.119,1.45805418280666,0.463288697581409,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & CDK inhibitor","acetylcholine receptor antagonist","CDK inhibitor",-0.39198,-1.43,0.14,0.632,FALSE,-0.284974578056189,-0.45427,-1.55,0.0783,0.38,FALSE,-0.651335425243944,0,-0.468155001650067,0.25905623940771,-1.49,0.0848528137423858,0.0604370196757107,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & CHK inhibitor","acetylcholine receptor antagonist","CHK inhibitor",-0.37767,-1.36,0.151,0.538,FALSE,-0.366136105093711,-0.33933,-1.07,0.375,0.89,FALSE,-0.0541526928899433,0,-0.210144398991827,0.220605586387002,-1.215,0.205060966544099,0.219212628364508,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & cyclooxygenase inhibitor","acetylcholine receptor antagonist","cyclooxygenase inhibitor",0.14468,0.5,0.94,0.968,FALSE,0.00706232134580317,-0.17601,-0.628,0.852,0.938,FALSE,-0.0174566174979475,0,-0.00519714807607218,0.0173375079239144,-0.064,0.797616449178426,0.978710723553893,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & cytochrome P450 inhibitor","acetylcholine receptor antagonist","cytochrome P450 inhibitor",0.40941,1.41,0.144,0.686,FALSE,0.23078299685348,0.56962,1.98,0.0103,0.193,TRUE,1.41459652816461,1,0.822689762509044,0.837082575650492,1.695,0.403050865276332,0.0111441023482281,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & DNA alkylating agent","acetylcholine receptor antagonist","DNA alkylating agent",0.32011,1.07,0.368,0.759,FALSE,0.128141299791836,0.33733,1.13,0.317,0.734,FALSE,0.15176345229484,0,0.139952376043338,0.0167033842210971,1.1,0.0424264068711927,0.367294431081418,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & DNA inhibitor","acetylcholine receptor antagonist","DNA inhibitor",0.29275,1,0.429,0.65,FALSE,0.187086643357144,0.60611,2.02,0.00151,0.154,TRUE,1.64120814391034,1,0.914147393633745,1.02821917371033,1.51,0.721248916810278,0.00540382789612218,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & DNA methyltransferase inhibitor","acetylcholine receptor antagonist","DNA methyltransferase inhibitor",-0.31777,-1.13,0.311,0.601,FALSE,-0.249871846636904,-0.38578,-1.41,0.142,0.537,FALSE,-0.380736257163627,0,-0.315304051900265,0.0925351120994255,-1.27,0.197989898732233,0.181942608155372,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & DNA polymerase inhibitor","acetylcholine receptor antagonist","DNA polymerase inhibitor",-0.1925,-0.69,0.777,0.843,FALSE,-0.0511789735089278,-0.2723,-1.01,0.427,0.995,FALSE,-0.00219868844681729,0,-0.0266888309778725,0.0346342917118685,-0.85,0.226274169979695,0.697826190281222,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & DNA synthesis inhibitor","acetylcholine receptor antagonist","DNA synthesis inhibitor",0.23082,0.789,0.67,0.853,FALSE,0.0544812144088243,0.2742,0.939,0.504,0.789,FALSE,0.0966446939863543,0,0.0755629541975893,0.0298140823276919,0.864,0.106066017177982,0.704284513092866,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & dopamine receptor antagonist","acetylcholine receptor antagonist","dopamine receptor antagonist",0.30573,1.04,0.407,0.637,FALSE,0.203694990371236,0.47542,1.57,0.0799,0.764,FALSE,0.183543427036167,0,0.193619208703701,0.0142493070857373,1.305,0.37476659402887,0.143927869677188,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & estrogen receptor agonist","acetylcholine receptor antagonist","estrogen receptor agonist",0.4254,1.46,0.133,0.747,FALSE,0.184951921349518,0.47431,1.63,0.0733,0.757,FALSE,0.197073716414881,0,0.1910128188822,0.00857140349087225,1.545,0.120208152801713,0.0548921643423838,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & estrogen receptor antagonist","acetylcholine receptor antagonist","estrogen receptor antagonist",0.6157,2.1,0.00339,0.173,TRUE,1.60010318342953,0.42097,1.41,0.156,0.756,FALSE,0.171284268343299,1,0.885693725886414,1.01032754394508,1.755,0.487903679018718,0.00451884505697085,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & FGFR inhibitor","acetylcholine receptor antagonist","FGFR inhibitor",0.18907,0.643,0.841,0.918,FALSE,0.0238921559876011,-0.293,-1.06,0.392,0.82,FALSE,-0.0913573164732603,0,-0.0337325802428296,0.0814936835052474,-0.2085,1.20420284836069,0.695494861691195,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & FLT3 inhibitor","acetylcholine receptor antagonist","FLT3 inhibitor",-0.47364,-1.63,0.0644,0.357,FALSE,-0.729150807737125,-0.48347,-1.6,0.0723,0.354,FALSE,-0.72159478075874,0,-0.725372794247932,0.00534291791524491,-1.615,0.0212132034355963,0.0296574952854646,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & glucocorticoid receptor agonist","acetylcholine receptor antagonist","glucocorticoid receptor agonist",0.30367,1.02,0.431,0.642,FALSE,0.19631427136977,0.53182,1.63,0.0578,0.654,FALSE,0.300608270231444,0,0.248461270800607,0.0737469938321522,1.325,0.431335136523794,0.116896471416904,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & glutamate receptor antagonist","acetylcholine receptor antagonist","glutamate receptor antagonist",0.34645,1.15,0.316,0.77,FALSE,0.130535666051646,0.64334,2.2,0.00169,0.158,TRUE,1.76295440870027,1,0.946745037375958,1.15429436266286,1.675,0.742462120245875,0.00455805266303885,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & glycogen synthase kinase inhibitor","acetylcholine receptor antagonist","glycogen synthase kinase inhibitor",0.2002,0.687,0.782,0.891,FALSE,0.034434017326667,-0.1621,-0.578,0.908,0.979,FALSE,-0.00532760413778634,0,0.0145532065944403,0.0281157121684876,0.0545,0.894490078200983,0.953187296601119,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & growth factor receptor inhibitor","acetylcholine receptor antagonist","growth factor receptor inhibitor",-0.19617,-0.702,0.793,0.873,FALSE,-0.04140800091869,-0.34822,-1.28,0.198,0.789,FALSE,-0.131741435891942,0,-0.086574718405316,0.0638753844374605,-0.991,0.408707719525825,0.447712907868957,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & HCV inhibitor","acetylcholine receptor antagonist","HCV inhibitor",0.23238,0.79,0.689,0.877,FALSE,0.045030321240828,0.20931,0.73,0.752,0.853,FALSE,0.0504072072477082,0,0.0477187642442681,0.00380203255713205,0.76,0.0424264068711929,0.858814239053666,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & HDAC inhibitor","acetylcholine receptor antagonist","HDAC inhibitor",0.22588,0.785,0.695,0.834,FALSE,0.0618846502493751,0.37875,1.21,0.238,0.796,FALSE,0.11989518803742,0,0.0908899191433978,0.0410196446502053,0.9975,0.300520382004283,0.463036850886,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & histamine receptor antagonist","acetylcholine receptor antagonist","histamine receptor antagonist",0.33231,1.15,0.299,0.77,FALSE,0.130535666051646,0.36666,1.25,0.234,0.635,FALSE,0.24653284338503,0,0.188534254718338,0.0820223906909347,1.2,0.0707106781186548,0.256057779485559,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & histone lysine methyltransferase inhibitor","acetylcholine receptor antagonist","histone lysine methyltransferase inhibitor",-0.67857,-2.49,0.00256,0.0637,TRUE,-2.97769281348498,-0.43541,-1.4,0.153,0.881,FALSE,-0.0770337282231329,1,-1.52736327085406,2.05107570909902,-1.945,0.770746391493337,0.00346443520728652,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & HMGCR inhibitor","acetylcholine receptor antagonist","HMGCR inhibitor",0.42122,1.45,0.126,0.676,FALSE,0.246577290884628,0.32848,1.08,0.378,0.717,FALSE,0.156039311878776,0,0.201308301381702,0.0640200189099632,1.265,0.261629509039022,0.192623561441468,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & HSP inhibitor","acetylcholine receptor antagonist","HSP inhibitor",-0.32925,-1.14,0.288,0.615,FALSE,-0.240682368016025,-0.26061,-0.867,0.598,0.73,FALSE,-0.118499080275565,0,-0.179590724145795,0.0863966313089466,-1.0035,0.193040151263927,0.475159010595512,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & JAK inhibitor","acetylcholine receptor antagonist","JAK inhibitor",-0.37715,-1.33,0.185,0.545,FALSE,-0.350592651972066,-0.46538,-1.66,0.0712,0.37,FALSE,-0.716785138048788,0,-0.533688895010427,0.258937190124411,-1.495,0.233345237791561,0.0702023067373728,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & KIT inhibitor","acetylcholine receptor antagonist","KIT inhibitor",-0.35654,-1.28,0.206,0.553,FALSE,-0.329311831929986,-0.36208,-1.29,0.235,0.765,FALSE,-0.150076748651833,0,-0.23969429029091,0.126738342812518,-1.285,0.00707106781186548,0.194997846040228,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & MDM inhibitor","acetylcholine receptor antagonist","MDM inhibitor",0.30836,1.05,0.408,0.699,FALSE,0.163298965467035,0.44936,1.52,0.107,0.743,FALSE,0.196097003083926,0,0.17969798427548,0.0231917148085151,1.285,0.332340187157677,0.180361033555431,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & MEK inhibitor","acetylcholine receptor antagonist","MEK inhibitor",-0.2438,-0.875,0.556,0.767,FALSE,-0.100804056544642,-0.56069,-1.99,0.00647,0.196,TRUE,-1.40841041800061,1,-0.754607237272627,0.924617325308185,-1.4325,0.788424061023,0.0238414762814272,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & MET inhibitor","acetylcholine receptor antagonist","MET inhibitor",-0.31296,-1.14,0.314,0.615,FALSE,-0.240682368016025,0.3691,1.23,0.249,0.783,FALSE,0.13067303266873,0,-0.0550046676736477,0.262587922054437,0.045,1.67584307141212,0.277455896325782,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & microtubule inhibitor","acetylcholine receptor antagonist","microtubule inhibitor",0.31469,1.1,0.348,0.825,FALSE,0.0919006565950824,0.30785,1.02,0.423,0.819,FALSE,0.0884504202043732,0,0.0901755383997278,0.00243968554856711,1.06,0.0565685424949239,0.429237428097523,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & mTOR inhibitor","acetylcholine receptor antagonist","mTOR inhibitor",-0.22955,-0.798,0.647,0.836,FALSE,-0.0620793906036649,-0.41262,-1.3,0.206,0.554,FALSE,-0.333437305853041,0,-0.197758348228353,0.191879022001478,-1.049,0.354967604155647,0.401883627834313,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & NFkB pathway inhibitor","acetylcholine receptor antagonist","NFkB pathway inhibitor",-0.25179,-0.916,0.518,0.752,FALSE,-0.113384458018056,-0.31021,-1.1,0.346,0.624,FALSE,-0.225296951349334,0,-0.169340704683695,0.0791340829340409,-1.008,0.130107647738325,0.487338234787093,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & opioid receptor agonist","acetylcholine receptor antagonist","opioid receptor agonist",0.46888,1.63,0.0693,0.571,FALSE,0.396683143559268,0.57512,1.9,0.0238,0.332,FALSE,0.909837640962331,0,0.653260392260799,0.362855024910081,1.765,0.190918830920368,0.0122172882464532,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & p38 MAPK inhibitor","acetylcholine receptor antagonist","p38 MAPK inhibitor",-0.30328,-1.09,0.371,0.637,FALSE,-0.213488018754468,0.33216,1.13,0.343,0.591,FALSE,0.258106146604181,0,0.0223090639248567,0.333467432293111,0.0199999999999999,1.56977705423414,0.389594991366436,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & PARP inhibitor","acetylcholine receptor antagonist","PARP inhibitor",0.18195,0.621,0.861,0.918,FALSE,0.0230746949740284,-0.4557,-1.66,0.0652,0.424,FALSE,-0.618572678056064,0,-0.297748991541018,0.453713208600112,-0.5195,1.61291056788651,0.217809898781228,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & PDGFR tyrosine kinase receptor inhibitor","acetylcholine receptor antagonist","PDGFR tyrosine kinase receptor inhibitor",-0.26265,-0.935,0.51,0.776,FALSE,-0.102979290623594,-0.37487,-1.31,0.176,0.533,FALSE,-0.35798735617519,0,-0.230483323399392,0.180317932408798,-1.1225,0.265165042944955,0.306136877547768,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & phosphatase inhibitor","acetylcholine receptor antagonist","phosphatase inhibitor",0.40078,1.39,0.134,0.657,FALSE,0.253584136311905,-0.34023,-1.23,0.252,0.716,FALSE,-0.178456982561338,0,0.0375635768752835,0.305499204906693,0.08,1.85261976670875,0.14818214472951,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & phosphodiesterase inhibitor","acetylcholine receptor antagonist","phosphodiesterase inhibitor",0.32927,1.09,0.382,0.8,FALSE,0.105631914178781,0.34745,1.24,0.244,0.573,FALSE,0.299888268760436,0,0.202760091469609,0.137359985613267,1.165,0.106066017177982,0.314383288056604,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & PI3K inhibitor","acetylcholine receptor antagonist","PI3K inhibitor",-0.33878,-1.23,0.252,0.564,FALSE,-0.305926702100489,-0.46165,-1.48,0.112,0.407,FALSE,-0.577800274346674,0,-0.441863488223582,0.192243646560688,-1.355,0.176776695296637,0.128915451278629,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & PLK inhibitor","acetylcholine receptor antagonist","PLK inhibitor",0.27543,0.926,0.524,0.715,FALSE,0.134912605292199,0.29174,0.988,0.442,0.827,FALSE,0.0815045565620839,0,0.108208580927142,0.0377651934270062,0.957,0.0438406204335659,0.57038310411851,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & potassium channel blocker","acetylcholine receptor antagonist","potassium channel blocker",0.37536,1.28,0.213,0.653,FALSE,0.236911127967905,0.29751,1.04,0.426,0.691,FALSE,0.166942830730834,0,0.20192697934937,0.0494750574444093,1.16,0.169705627484771,0.30848915107463,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & PPAR receptor agonist","acetylcholine receptor antagonist","PPAR receptor agonist",0.30898,1.04,0.416,0.637,FALSE,0.203694990371236,-0.20546,-0.724,0.754,0.921,FALSE,-0.0258760277374814,0,0.0889094813168771,0.162331223668573,0.158,1.24733636201307,0.67733637045987,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & progesterone receptor agonist","acetylcholine receptor antagonist","progesterone receptor agonist",0.17541,0.589,0.867,0.926,FALSE,0.0196661288443407,0.27401,0.931,0.528,0.878,FALSE,0.0526066056914185,0,0.0361363672678796,0.0232924345540872,0.76,0.241830519165799,0.815470858178047,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & proteasome inhibitor","acetylcholine receptor antagonist","proteasome inhibitor",-0.38902,-1.39,0.147,0.585,FALSE,-0.323653346145769,-0.44583,-1.6,0.0694,0.616,FALSE,-0.336670860536919,0,-0.330162103341344,0.00920477270017572,-1.495,0.148492424049175,0.056979002601449,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & protein synthesis inhibitor","acetylcholine receptor antagonist","protein synthesis inhibitor",-0.18919,-0.663,0.786,0.853,FALSE,-0.0457807923359322,-0.20492,-0.764,0.708,0.836,FALSE,-0.0594344040365915,0,-0.0526075981862619,0.00965456142122415,-0.7135,0.0714177848998413,0.882650999063648,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & protein tyrosine kinase inhibitor","acetylcholine receptor antagonist","protein tyrosine kinase inhibitor",0.21593,0.758,0.704,0.825,FALSE,0.0633279069991568,0.29288,0.977,0.472,0.721,FALSE,0.138797246369118,0,0.101062576684137,0.0533648816401683,0.8675,0.154856385079854,0.698387372711536,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & RAF inhibitor","acetylcholine receptor antagonist","RAF inhibitor",-0.20669,-0.747,0.737,0.861,FALSE,-0.0485526458641199,-0.17126,-0.593,0.88,0.952,FALSE,-0.0126682896080067,0,-0.0306104677360633,0.0253740716472115,-0.67,0.108894444302728,0.92938697180479,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & RET tyrosine kinase inhibitor","acetylcholine receptor antagonist","RET tyrosine kinase inhibitor",-0.57036,-2.07,0.0205,0.28,FALSE,-1.14438287512161,-0.40098,-1.31,0.185,0.445,FALSE,-0.46064838561498,0,-0.802515630368293,0.483473294061258,-1.69,0.537401153701776,0.0249346629437675,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & retinoid receptor agonist","acetylcholine receptor antagonist","retinoid receptor agonist",-0.46476,-1.76,0.0379,0.306,FALSE,-0.905130289392419,-0.42325,-1.48,0.116,0.461,FALSE,-0.497722630423321,0,-0.70142645990787,0.288080718364386,-1.62,0.197989898732233,0.0282555276316688,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & ribonucleotide reductase inhibitor","acetylcholine receptor antagonist","ribonucleotide reductase inhibitor",0.39484,1.38,0.148,0.618,FALSE,0.288435904377434,0.4755,1.6,0.071,0.668,FALSE,0.280357660039127,0,0.28439678220828,0.00571218135169888,1.49,0.155563491861041,0.0583784382224251,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & serotonin receptor agonist","acetylcholine receptor antagonist","serotonin receptor agonist",0.52098,1.81,0.0325,0.34,FALSE,0.848023160153518,0.35767,1.23,0.26,0.551,FALSE,0.318383533412304,0,0.583203346782911,0.374511771653824,1.52,0.410121933088198,0.0487868256778303,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & serotonin receptor antagonist","acetylcholine receptor antagonist","serotonin receptor antagonist",0.35884,1.24,0.246,0.685,FALSE,0.203743691349392,0.45987,1.59,0.0835,0.652,FALSE,0.295346322786247,0,0.24954500706782,0.0647728418635319,1.415,0.247487373415292,0.100349612626587,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & sodium channel blocker","acetylcholine receptor antagonist","sodium channel blocker",-0.29952,-1.06,0.38,0.658,FALSE,-0.192680552769207,0.3078,1.03,0.403,0.781,FALSE,0.110569435106381,0,-0.0410555588314133,0.214430122821566,-0.015,1.47785317267988,0.440492316108527,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & src inhibitor","acetylcholine receptor antagonist","src inhibitor",0.37942,1.29,0.215,0.686,FALSE,0.21114189073829,0.30931,1.06,0.36,0.909,FALSE,0.0439222837847145,0,0.127532087261502,0.118242118024223,1.175,0.162634559672906,0.275448681775112,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & sterol demethylase inhibitor","acetylcholine receptor antagonist","sterol demethylase inhibitor",0.62816,2.07,0.00873,0.127,TRUE,1.85512629762117,0.52035,1.78,0.0287,0.308,FALSE,0.910379724629209,1,1.38275301112519,0.668036708265366,1.925,0.205060966544099,0.0023280818246208,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & SYK inhibitor","acetylcholine receptor antagonist","SYK inhibitor",-0.50295,-1.82,0.0402,0.382,FALSE,-0.76064467950069,-0.41032,-1.39,0.172,0.375,FALSE,-0.592096537858471,0,-0.67637060867958,0.119181533911604,-1.605,0.304055915910216,0.0413076564369599,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & TGF beta receptor inhibitor","acetylcholine receptor antagonist","TGF beta receptor inhibitor",0.31869,1.06,0.369,0.744,FALSE,0.136132688321369,0.49836,1.67,0.0693,0.34,FALSE,0.782430208539434,0,0.459281448430401,0.457001359210244,1.365,0.431335136523794,0.119324431184915,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & thymidylate synthase inhibitor","acetylcholine receptor antagonist","thymidylate synthase inhibitor",-0.47086,-1.68,0.0664,0.345,FALSE,-0.776463920276899,-0.37592,-1.31,0.179,0.694,FALSE,-0.20781909370414,0,-0.49214150699052,0.402092612956246,-1.495,0.261629509039022,0.0645676626193122,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & topoisomerase inhibitor","acetylcholine receptor antagonist","topoisomerase inhibitor",-0.26048,-0.944,0.474,0.792,FALSE,-0.0956034285795181,-0.26799,-0.914,0.503,0.85,FALSE,-0.0645111018971365,0,-0.0800572652383273,0.0219855950399795,-0.929,0.0212132034355964,0.580250736662255,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & tubulin polymerization inhibitor","acetylcholine receptor antagonist","tubulin polymerization inhibitor",-0.14687,-0.546,0.914,0.917,FALSE,-0.0205463427241685,0.20279,0.648,0.854,0.933,FALSE,0.019516694852268,0,-0.000514823935950228,0.0283288455452297,0.051,0.844285496736738,0.973937806651565,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & tyrosine kinase inhibitor","acetylcholine receptor antagonist","tyrosine kinase inhibitor",-0.20421,-0.724,0.748,0.868,FALSE,-0.0445117189722199,-0.33284,-1.24,0.244,0.42,FALSE,-0.467170879906603,0,-0.255841299439412,0.298865158827319,-0.982,0.364867099092259,0.492953843504385,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & VEGFR inhibitor","acetylcholine receptor antagonist","VEGFR inhibitor",-0.25761,-0.916,0.536,0.752,FALSE,-0.113384458018056,-0.30841,-1.02,0.391,0.842,FALSE,-0.0761816666703575,0,-0.0947830623442066,0.0263063460410256,-0.968,0.0735391052434009,0.537073884163853,FALSE,0,"FALSE",FALSE
"acetylcholine receptor antagonist & vitamin D receptor agonist","acetylcholine receptor antagonist","vitamin D receptor agonist",0.62966,2.18,0.00348,0.233,TRUE,1.37916409216328,0.5961,2,0.0116,0.298,FALSE,1.05156747184749,1,1.21536578200538,0.231645791719089,2.09,0.127279220613579,0.000448790156767735,FALSE,0,"FALSE",FALSE
"adenosine receptor antagonist & adenosine receptor antagonist","adenosine receptor antagonist","adenosine receptor antagonist",-0.3361,-1.18,0.296,0.988,FALSE,-0.00618680538659882,-0.3361,-1.18,0.296,0.988,FALSE,-0.00618680538659882,0,-0.00618680538659882,0,-1.18,0,0.300942705146484,TRUE,100,"FALSE",FALSE
"adenosine receptor antagonist & adrenergic receptor agonist","adenosine receptor antagonist","adrenergic receptor agonist",-0.22528,-0.819,0.632,0.955,FALSE,-0.0163772386729118,-0.32627,-1.23,0.237,0.446,FALSE,-0.431318123784066,0,-0.223847681228489,0.293407513653645,-1.0245,0.290620887067671,0.434158064221443,FALSE,0,"FALSE",FALSE
"adenosine receptor antagonist & adrenergic receptor antagonist","adenosine receptor antagonist","adrenergic receptor antagonist",0.25599,0.86,0.586,0.863,FALSE,0.0550307156849197,0.37257,1.21,0.276,0.544,FALSE,0.319925331365202,0,0.187478023525061,0.187308779047332,1.035,0.247487373415292,0.456385011698253,FALSE,0,"FALSE",FALSE
"adenosine receptor antagonist & AKT inhibitor","adenosine receptor antagonist","AKT inhibitor",0.33781,1.14,0.325,0.73,FALSE,0.15581193946268,0.34363,1.18,0.281,0.465,FALSE,0.392405515589854,0,0.274108727526267,0.1672969220647,1.16,0.0282842712474619,0.30989592675292,FALSE,0,"FALSE",FALSE
"adenosine receptor antagonist & ALK tyrosine kinase receptor inhibitor","adenosine receptor antagonist","ALK tyrosine kinase receptor inhibitor",-0.2022,-0.727,0.724,0.925,FALSE,-0.0246149602987233,-0.37171,-1.25,0.228,0.576,FALSE,-0.299471895720985,0,-0.162043428009854,0.194353202893234,-0.9885,0.369816846560564,0.462428332437616,FALSE,0,"FALSE",FALSE
"adenosine receptor antagonist & androgen receptor antagonist","adenosine receptor antagonist","androgen receptor antagonist",-0.21984,-0.795,0.683,0.92,FALSE,-0.0287886772602836,-0.15579,-0.529,0.933,0.97,FALSE,-0.00699775257315648,0,-0.01789321491672,0.0154085106145929,-0.662,0.188090403795622,0.924385582845805,FALSE,0,"FALSE",FALSE
"adenosine receptor antagonist & antioxidant","adenosine receptor antagonist","antioxidant",0.36345,1.21,0.235,0.702,FALSE,0.185932094322936,0.41021,1.38,0.164,0.597,FALSE,0.309155423041471,0,0.247543758682203,0.0871320513372551,1.295,0.120208152801713,0.164028499060483,FALSE,0,"FALSE",FALSE
"adenosine receptor antagonist & AP inhibitor","adenosine receptor antagonist","AP inhibitor",0.5318,1.78,0.0272,0.545,FALSE,0.469214225947576,0.32191,1.1,0.333,0.689,FALSE,0.177958855901612,0,0.323586540924594,0.205948647216499,1.44,0.480832611206852,0.0516659189551906,FALSE,0,"FALSE",FALSE
"adenosine receptor antagonist & ATPase inhibitor","adenosine receptor antagonist","ATPase inhibitor",-0.2922,-1.02,0.409,0.874,FALSE,-0.0596583387129089,-0.42664,-1.4,0.139,0.552,FALSE,-0.361285291179122,0,-0.210471814946015,0.213282463477491,-1.21,0.268700576850888,0.219861092822225,FALSE,0,"FALSE",FALSE
"adenosine receptor antagonist & Aurora kinase inhibitor","adenosine receptor antagonist","Aurora kinase inhibitor",-0.34465,-1.26,0.194,0.877,FALSE,-0.0718205123587889,-0.36215,-1.29,0.202,0.472,FALSE,-0.420614821762027,0,-0.246217667060408,0.246634821418308,-1.275,0.0212132034355964,0.166133007682372,FALSE,0,"FALSE",FALSE
"adenosine receptor antagonist & bacterial 50S ribosomal subunit inhibitor","adenosine receptor antagonist","bacterial 50S ribosomal subunit inhibitor",-0.40194,-1.41,0.145,0.847,FALSE,-0.101684391433703,-0.33876,-1.21,0.272,0.671,FALSE,-0.20966575059552,0,-0.155675071014611,0.0763543513050604,-1.31,0.141421356237309,0.166948524110329,FALSE,0,"FALSE",FALSE
"adenosine receptor antagonist & bacterial DNA gyrase inhibitor","adenosine receptor antagonist","bacterial DNA gyrase inhibitor",0.42162,1.39,0.135,0.818,FALSE,0.121272907896861,0.5663,1.94,0.0165,0.819,FALSE,0.168229230584788,0,0.144751069240825,0.033203134192217,1.665,0.388908729652601,0.0158305649504245,FALSE,0,"FALSE",FALSE
"adenosine receptor antagonist & BCL inhibitor","adenosine receptor antagonist","BCL inhibitor",-0.19337,-0.706,0.763,0.863,FALSE,-0.045176378225062,-0.2307,-0.79,0.684,1,FALSE,0,0,-0.022588189112531,0.0319445233923896,-0.748,0.05939696961967,0.861275554110115,FALSE,0,"FALSE",FALSE
"adenosine receptor antagonist & Bcr.Abl kinase inhibitor","adenosine receptor antagonist","Bcr.Abl kinase inhibitor",0.15647,0.521,0.942,0.954,FALSE,0.0106552967791665,-0.25458,-0.884,0.573,0.78,FALSE,-0.0953883712216153,0,-0.0423665372212244,0.0749841967452477,-0.1815,0.993485027567099,0.872596277024911,FALSE,0,"FALSE",FALSE
"adenosine receptor antagonist & benzodiazepine receptor agonist","adenosine receptor antagonist","benzodiazepine receptor agonist",-0.21279,-0.752,0.717,0.922,FALSE,-0.0265223473676707,-0.25267,-0.962,0.453,0.95,FALSE,-0.0214298917121285,0,-0.0239761195398996,0.00360090992692571,-0.857,0.148492424049175,0.690053558385742,FALSE,0,"FALSE",FALSE
