"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"crenolanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.3465,0.85,0.672,376,1,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"curcumin","Pearson.est","cyclooxygenase inhibitor",0.34137,0.827,0.669,247,0.859,TRUE,FALSE,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor"
"curcumin","Pearson.est","NFkB pathway inhibitor",-0.27661,-0.759,0.756,1086,0.908,TRUE,FALSE,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor"
"cyclocytidine","Pearson.est","DNA synthesis inhibitor",0.18351,0.448,0.993,660,1,TRUE,FALSE,"DNA synthesis inhibitor, RNA synthesis inhibitor"
"cyclophosphamide","Pearson.est","DNA alkylating agent",-0.39893,-1.03,0.41,1097,0.736,TRUE,FALSE,"DNA alkylating agent"
"cyproheptadine","Pearson.est","histamine receptor antagonist",-0.31551,-0.832,0.638,1171,0.879,TRUE,FALSE,"histamine receptor antagonist"
"cytarabine","Pearson.est","ribonucleotide reductase inhibitor",-0.59004,-1.56,0.0614,1085,0.616,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"dacarbazine","Pearson.est","DNA alkylating agent",-0.34492,-0.936,0.508,1312,0.814,TRUE,FALSE,"DNA alkylating agent"
"danusertib","Pearson.est","growth factor receptor inhibitor",0.30435,0.748,0.779,184,0.98,TRUE,FALSE,"Aurora kinase inhibitor, growth factor receptor inhibitor"
"dasatinib","Pearson.est","KIT inhibitor",0.40164,0.966,0.501,348,0.779,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dexrazoxane","Pearson.est","topoisomerase inhibitor",0.11369,0.303,1,123,1,TRUE,FALSE,"chelating agent, topoisomerase inhibitor"
"dianhydrogalactitol","Pearson.est","DNA alkylating agent",-0.31184,-0.782,0.698,1194,0.842,TRUE,FALSE,"DNA alkylating agent"
"diazooxonorleucine","Pearson.est","glutamate receptor antagonist",0.27066,0.675,0.859,136,0.963,TRUE,FALSE,"glutamate receptor antagonist"
"dienogest","Pearson.est","progesterone receptor agonist",-0.30549,-0.869,0.582,1293,1,TRUE,FALSE,"progesterone receptor agonist"
"dihydroergocristine","Pearson.est","adrenergic receptor antagonist",-0.33097,-0.844,0.658,778,0.921,TRUE,FALSE,"adrenergic receptor antagonist, prolactin inhibitor"
"dirithromycin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.23055,0.571,0.93,564,1,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"domperidone","Pearson.est","dopamine receptor antagonist",-0.3381,-0.958,0.428,1166,0.912,TRUE,FALSE,"dopamine receptor antagonist"
"dovitinib","Pearson.est","EGFR inhibitor",0.3134,0.796,0.699,404,0.867,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dronedarone","Pearson.est","adrenergic receptor antagonist",-0.21353,-0.629,0.892,284,0.956,TRUE,FALSE,"adrenergic receptor antagonist"
"emetine","Pearson.est","protein synthesis inhibitor",-0.17342,-0.497,0.982,231,0.982,TRUE,FALSE,"protein synthesis inhibitor"
"endo.IWR.1","Pearson.est","PARP inhibitor",-0.35943,-0.932,0.511,482,1,TRUE,FALSE,"PARP inhibitor"
"enocitabine","Pearson.est","DNA synthesis inhibitor",-0.4371,-1.13,0.325,870,0.899,TRUE,FALSE,"DNA synthesis inhibitor"
"enoximone","Pearson.est","phosphodiesterase inhibitor",-0.37992,-0.962,0.517,1269,0.964,TRUE,FALSE,"phosphodiesterase inhibitor"
"enzalutamide","Pearson.est","androgen receptor antagonist",0.23639,0.678,0.824,1029,0.92,TRUE,FALSE,"androgen receptor antagonist"
"epinastine","Pearson.est","histamine receptor antagonist",0.38872,0.969,0.504,306,0.809,TRUE,FALSE,"histamine receptor antagonist"
"epinephrine","Pearson.est","adrenergic receptor agonist",0.30205,0.688,0.881,278,0.997,TRUE,FALSE,"adrenergic receptor agonist, neurotransmitter"
"eplerenone","Pearson.est","cytochrome P450 inhibitor",-0.43662,-1.11,0.335,813,0.935,TRUE,FALSE,"cytochrome P450 inhibitor"
"eprinomectin","Pearson.est","benzodiazepine receptor agonist",-0.36179,-0.895,0.56,1104,0.703,TRUE,FALSE,"benzodiazepine receptor agonist"
"equol","Pearson.est","estrogen receptor agonist",-0.54904,-1.35,0.154,1085,0.838,TRUE,FALSE,"estrogen receptor agonist"
"erdafitinib","Pearson.est","FGFR inhibitor",0.2484,0.656,0.84,467,0.903,TRUE,FALSE,"FGFR inhibitor"
"estradiol.cypionate","Pearson.est","estrogen receptor agonist",0.32248,0.771,0.758,448,0.994,TRUE,FALSE,"estrogen receptor agonist"
"estramustine","Pearson.est","DNA alkylating agent",-0.37651,-0.967,0.476,1198,0.789,TRUE,FALSE,"DNA alkylating agent"
"estramustine.phosphate","Pearson.est","DNA synthesis inhibitor",0.37896,0.942,0.514,196,0.899,TRUE,FALSE,"DNA synthesis inhibitor, microtubule inhibitor"
"estramustine.phosphate","Pearson.est","microtubule inhibitor",0.40635,0.98,0.49,554,0.9,TRUE,FALSE,"DNA synthesis inhibitor, microtubule inhibitor"
"estrone","Pearson.est","estrogen receptor agonist",0.36094,0.874,0.636,458,1,TRUE,FALSE,"estrogen receptor agonist, estrogenic hormone"
"evodiamine","Pearson.est","ATPase inhibitor",0.35129,0.833,0.669,526,0.978,TRUE,FALSE,"ATPase inhibitor, TRPV agonist"
"famciclovir","Pearson.est","DNA polymerase inhibitor",-0.26604,-0.704,0.829,1260,0.913,TRUE,FALSE,"DNA polymerase inhibitor"
"felbamate","Pearson.est","glutamate receptor antagonist",-0.50078,-1.3,0.182,1190,0.731,TRUE,FALSE,"glutamate receptor antagonist"
"fenbendazole","Pearson.est","tubulin polymerization inhibitor",0.35175,0.918,0.534,563,0.889,TRUE,FALSE,"tubulin polymerization inhibitor"
"fendiline","Pearson.est","calcium channel blocker",-0.24068,-0.595,0.941,988,0.961,TRUE,FALSE,"calcium channel blocker"
"fenretinide","Pearson.est","retinoid receptor agonist",-0.6329,-1.69,0.0349,1218,0.225,TRUE,FALSE,"apoptosis stimulant, retinoid receptor agonist"
"filgotinib","Pearson.est","JAK inhibitor",0.27953,0.69,0.827,468,0.988,TRUE,FALSE,"JAK inhibitor"
"finafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.47342,-1.27,0.213,1244,0.669,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"fleroxacin","Pearson.est","topoisomerase inhibitor",-0.14859,-0.402,1,925,0.999,TRUE,FALSE,"topoisomerase inhibitor"
"fludarabine","Pearson.est","ribonucleotide reductase inhibitor",-0.32802,-0.883,0.568,1265,0.894,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"fludarabine.phosphate","Pearson.est","ribonucleotide reductase inhibitor",0.38162,0.93,0.578,203,1,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"foretinib","Pearson.est","VEGFR inhibitor",0.28613,0.706,0.852,544,0.99,TRUE,FALSE,"VEGFR inhibitor"
"foscarnet","Pearson.est","DNA polymerase inhibitor",-0.44171,-1.21,0.242,957,0.858,TRUE,FALSE,"DNA polymerase inhibitor"
"fulvestrant","Pearson.est","estrogen receptor antagonist",-0.24248,-0.743,0.703,1187,1,TRUE,FALSE,"estrogen receptor antagonist"
"gamma.aminobutyric.acid","Pearson.est","benzodiazepine receptor agonist",0.32478,0.832,0.662,223,0.877,TRUE,FALSE,"benzodiazepine receptor agonist"
"gemcitabine","Pearson.est","ribonucleotide reductase inhibitor",0.38543,0.925,0.562,479,0.882,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"golvatinib","Pearson.est","VEGFR inhibitor",0.3465,0.852,0.662,190,0.987,TRUE,FALSE,"VEGFR inhibitor"
"guanidine","Pearson.est","HSP inhibitor",-0.38686,-1.06,0.325,1328,1,TRUE,FALSE,"HSP inhibitor"
"hyoscyamine","Pearson.est","acetylcholine receptor antagonist",-0.70352,-1.8,0.0141,1087,0.75,TRUE,FALSE,"acetylcholine receptor antagonist"
"hypericin","Pearson.est","tyrosine kinase inhibitor",-0.19395,-0.527,0.969,976,1,TRUE,FALSE,"tyrosine kinase inhibitor"
"idazoxan","Pearson.est","adrenergic receptor antagonist",-0.20186,-0.586,0.894,1196,1,TRUE,FALSE,"adrenergic receptor antagonist"
"idelalisib","Pearson.est","PI3K inhibitor",-0.33089,-0.961,0.456,1144,0.975,TRUE,FALSE,"PI3K inhibitor"
"ifosfamide","Pearson.est","DNA alkylating agent",0.35978,0.95,0.505,53,0.837,TRUE,FALSE,"DNA alkylating agent"
"imatinib","Pearson.est","KIT inhibitor",0.19746,0.507,0.974,122,1,TRUE,FALSE,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"imatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.25897,-0.783,0.707,1186,0.809,TRUE,FALSE,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"imiloxan","Pearson.est","adrenergic receptor antagonist",0.34841,0.866,0.607,165,0.744,TRUE,FALSE,"adrenergic receptor antagonist"
"indiplon","Pearson.est","benzodiazepine receptor agonist",-0.61588,-1.63,0.0598,1272,0.574,TRUE,FALSE,"benzodiazepine receptor agonist"
"indirubin","Pearson.est","glycogen synthase kinase inhibitor",0.28038,0.688,0.847,74,0.974,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"indoprofen","Pearson.est","cyclooxygenase inhibitor",0.36442,0.882,0.63,198,0.977,TRUE,FALSE,"cyclooxygenase inhibitor, prostanoid receptor antagonist"
"iododexetimide","Pearson.est","acetylcholine receptor antagonist",0.29571,0.701,0.859,274,0.945,TRUE,FALSE,"acetylcholine receptor antagonist"
"isoetharine","Pearson.est","adrenergic receptor agonist",-0.25575,-0.688,0.828,1184,0.904,TRUE,FALSE,"adrenergic receptor agonist"
"isoxsuprine","Pearson.est","adrenergic receptor agonist",0.25279,0.634,0.882,455,0.976,TRUE,FALSE,"adrenergic receptor agonist"
"istradefylline","Pearson.est","adenosine receptor antagonist",-0.27463,-0.795,0.68,368,0.775,TRUE,FALSE,"adenosine receptor antagonist"
"ivermectin","Pearson.est","benzodiazepine receptor agonist",0.28907,0.707,0.83,693,1,TRUE,FALSE,"benzodiazepine receptor agonist"
"ketoprofen","Pearson.est","cyclooxygenase inhibitor",-0.34243,-0.933,0.499,1171,0.744,TRUE,FALSE,"cyclooxygenase inhibitor"
"lafutidine","Pearson.est","histamine receptor antagonist",0.27248,0.667,0.874,606,0.918,TRUE,FALSE,"histamine receptor antagonist"
"latrepirdine","Pearson.est","glutamate receptor antagonist",0.32743,0.905,0.54,336,0.652,TRUE,FALSE,"glutamate receptor antagonist"
"lenvatinib","Pearson.est","FGFR inhibitor",-0.54835,-1.38,0.144,1169,0.647,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lenvatinib","Pearson.est","KIT inhibitor",-0.29355,-0.738,0.786,978,0.956,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lenvatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.40641,-1.02,0.415,963,0.661,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lenvatinib","Pearson.est","VEGFR inhibitor",-0.39237,-0.963,0.499,1253,0.744,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lestaurtinib","Pearson.est","growth factor receptor inhibitor",0.3851,0.95,0.52,291,0.889,TRUE,FALSE,"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor"
"levobunolol","Pearson.est","adrenergic receptor antagonist",-0.3594,-0.996,0.418,1141,0.802,TRUE,FALSE,"adrenergic receptor antagonist"
"levocetirizine","Pearson.est","histamine receptor antagonist",-0.27944,-0.822,0.652,1192,0.831,TRUE,FALSE,"histamine receptor antagonist"
"levonorgestrel","Pearson.est","estrogen receptor agonist",-0.49985,-1.19,0.26,1215,0.767,TRUE,FALSE,"estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist"
"licochalcone.a","Pearson.est","topoisomerase inhibitor",-0.311,-0.836,0.622,953,0.845,TRUE,FALSE,"topoisomerase inhibitor"
"lidamidine","Pearson.est","adrenergic receptor agonist",0.2592,0.747,0.76,1000,0.963,TRUE,FALSE,"adrenergic receptor agonist"
"linifanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.28865,-0.707,0.815,770,0.948,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"linifanib","Pearson.est","VEGFR inhibitor",-0.37054,-0.896,0.591,921,0.837,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lorlatinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.28562,-0.742,0.776,883,0.939,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"lucitanib","Pearson.est","FGFR inhibitor",0.34551,0.886,0.586,318,0.915,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"lucitanib","Pearson.est","VEGFR inhibitor",0.37489,0.965,0.491,311,0.868,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"lurasidone","Pearson.est","dopamine receptor antagonist",0.34564,0.865,0.59,162,0.997,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"masitinib","Pearson.est","KIT inhibitor",0.24236,0.594,0.921,507,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","src inhibitor",0.35094,0.859,0.652,441,0.957,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"mechlorethamine","Pearson.est","DNA inhibitor",-0.416,-1.03,0.418,1292,0.871,TRUE,FALSE,"DNA inhibitor"
"meloxicam","Pearson.est","cyclooxygenase inhibitor",0.16188,0.399,0.996,778,0.997,TRUE,FALSE,"cyclooxygenase inhibitor"
"melphalan","Pearson.est","DNA alkylating agent",-0.36547,-1.02,0.407,1073,0.839,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"melphalan","Pearson.est","DNA inhibitor",-0.21392,-0.602,0.933,1315,0.998,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"menadione","Pearson.est","phosphatase inhibitor",-0.24372,-0.635,0.864,1137,0.951,TRUE,FALSE,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor"
"mepivacaine","Pearson.est","potassium channel blocker",-0.26703,-0.758,0.747,1149,0.983,TRUE,FALSE,"potassium channel blocker, sodium channel blocker"
"mericitabine","Pearson.est","HCV inhibitor",-0.81236,-2.3,0.00407,1091,0.0389,TRUE,FALSE,"HCV inhibitor"
"mesoridazine","Pearson.est","dopamine receptor antagonist",0.38866,0.918,0.585,189,0.946,TRUE,FALSE,"dopamine receptor antagonist"
"methacycline","Pearson.est","protein synthesis inhibitor",0.30082,0.701,0.845,371,0.916,TRUE,FALSE,"protein synthesis inhibitor"
"methyldopa","Pearson.est","adrenergic receptor agonist",0.2869,0.769,0.719,111,0.883,TRUE,FALSE,"adrenergic receptor agonist"
"metoprolol","Pearson.est","adrenergic receptor antagonist",0.3247,0.762,0.816,686,1,TRUE,FALSE,"adrenergic receptor antagonist"
"metoxibutropate","Pearson.est","cyclooxygenase inhibitor",0.28016,0.655,0.887,533,0.997,TRUE,FALSE,"cyclooxygenase inhibitor"
"mexiletine","Pearson.est","sodium channel blocker",0.29017,0.742,0.766,542,0.926,TRUE,FALSE,"sodium channel blocker"
"midostaurin","Pearson.est","KIT inhibitor",0.25459,0.599,0.947,666,0.971,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PKC inhibitor"
"mitomycin.c","Pearson.est","DNA synthesis inhibitor",0.3498,0.888,0.577,311,0.895,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"morin","Pearson.est","cytochrome P450 inhibitor",-0.31893,-0.921,0.511,1313,0.797,TRUE,FALSE,"cytochrome P450 inhibitor"
"motesanib","Pearson.est","KIT inhibitor",0.319,0.791,0.722,350,0.881,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"motesanib","Pearson.est","VEGFR inhibitor",0.34713,0.869,0.595,196,0.816,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nadifloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.52217,-1.46,0.112,1159,0.772,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"naproxen","Pearson.est","cyclooxygenase inhibitor",0.33892,0.846,0.644,50,1,TRUE,FALSE,"cyclooxygenase inhibitor"
"narlaprevir","Pearson.est","HCV inhibitor",0.31572,0.854,0.607,240,0.836,TRUE,FALSE,"HCV inhibitor"
"nefiracetam","Pearson.est","acetylcholine receptor agonist",0.29576,0.744,0.807,364,0.843,TRUE,FALSE,"acetylcholine receptor agonist, benzodiazepine receptor agonist"
"nefiracetam","Pearson.est","benzodiazepine receptor agonist",0.25848,0.64,0.905,577,0.936,TRUE,FALSE,"acetylcholine receptor agonist, benzodiazepine receptor agonist"
"nelarabine","Pearson.est","DNA synthesis inhibitor",0.40377,0.991,0.468,289,0.869,TRUE,FALSE,"DNA synthesis inhibitor, T cell inhibitor"
"nemonapride","Pearson.est","dopamine receptor antagonist",-0.34929,-0.888,0.604,1174,0.818,TRUE,FALSE,"dopamine receptor antagonist"
"nicotine","Pearson.est","acetylcholine receptor agonist",-0.65246,-1.67,0.0503,1116,0.96,TRUE,FALSE,"acetylcholine receptor agonist"
"nilotinib","Pearson.est","Abl kinase inhibitor",0.32825,0.804,0.687,516,1,TRUE,FALSE,"Abl kinase inhibitor, Bcr-Abl kinase inhibitor"
"nintedanib","Pearson.est","FGFR inhibitor",-0.25292,-0.692,0.835,1300,1,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nintedanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.1266,-0.337,1,1216,1,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nintedanib","Pearson.est","VEGFR inhibitor",0.19099,0.485,0.974,481,1,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nizatidine","Pearson.est","histamine receptor antagonist",0.38181,0.913,0.575,477,1,TRUE,FALSE,"histamine receptor antagonist"
"nobiletin","Pearson.est","MEK inhibitor",0.38288,0.941,0.55,688,0.969,TRUE,FALSE,"MEK inhibitor"
"nomegestrol.acetate","Pearson.est","progesterone receptor agonist",0.32856,0.829,0.651,202,0.972,TRUE,FALSE,"progesterone receptor agonist"
"norethindrone","Pearson.est","progesterone receptor agonist",-0.27463,-0.704,0.807,949,0.946,TRUE,FALSE,"progesterone receptor agonist"
"oleoylethanolamide","Pearson.est","potassium channel blocker",0.32093,0.8,0.722,546,0.943,TRUE,FALSE,"cannabinoid receptor agonist, glucose dependent insulinotropic receptor agonist, potassium channel blocker, PPAR receptor agonist"
"oleoylethanolamide","Pearson.est","PPAR receptor agonist",-0.27898,-0.784,0.703,1173,0.882,TRUE,FALSE,"cannabinoid receptor agonist, glucose dependent insulinotropic receptor agonist, potassium channel blocker, PPAR receptor agonist"
"oligomycin.a","Pearson.est","ATPase inhibitor",-0.23981,-0.635,0.887,1320,0.889,TRUE,FALSE,"ATP synthase inhibitor, ATPase inhibitor"
"omeprazole","Pearson.est","ATPase inhibitor",-0.28714,-0.749,0.767,1085,1,TRUE,FALSE,"ATPase inhibitor"
"orantinib","Pearson.est","FGFR inhibitor",0.35068,0.845,0.687,740,0.937,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"orantinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.41078,0.975,0.507,425,0.867,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"orantinib","Pearson.est","VEGFR inhibitor",0.31876,0.769,0.783,688,0.947,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"oridonin","Pearson.est","BCL inhibitor",0.35799,0.895,0.578,287,0.901,TRUE,FALSE,"BCL inhibitor"
"oxaliplatin","Pearson.est","DNA inhibitor",0.37756,0.922,0.558,396,0.989,TRUE,FALSE,"DNA inhibitor"
"oxiperomide","Pearson.est","dopamine receptor antagonist",0.38247,0.929,0.545,206,0.834,TRUE,FALSE,"dopamine receptor antagonist"
"oxprenolol","Pearson.est","adrenergic receptor antagonist",0.30065,0.733,0.784,126,0.997,TRUE,FALSE,"adrenergic receptor antagonist"
"oxymetazoline","Pearson.est","adrenergic receptor agonist",0.34154,0.834,0.705,585,0.938,TRUE,FALSE,"adrenergic receptor agonist"
"pacritinib","Pearson.est","FLT3 inhibitor",0.33044,0.896,0.556,205,0.987,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"pacritinib","Pearson.est","JAK inhibitor",0.34259,0.901,0.559,314,1,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"paliperidone","Pearson.est","serotonin receptor antagonist",0.38845,0.96,0.504,154,0.716,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"palomid.529","Pearson.est","mTOR inhibitor",0.25891,0.642,0.91,577,1,TRUE,FALSE,"AKT inhibitor, mTOR inhibitor"
"papaverine","Pearson.est","phosphodiesterase inhibitor",0.20278,0.482,0.989,424,0.999,TRUE,FALSE,"phosphodiesterase inhibitor"
"pazopanib","Pearson.est","KIT inhibitor",0.39809,0.987,0.503,570,0.786,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"pazopanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.32758,0.802,0.73,790,0.891,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"pentostatin","Pearson.est","ribonucleotide reductase inhibitor",0.28408,0.684,0.833,168,0.953,TRUE,FALSE,"adenosine deaminase inhibitor, ribonucleotide reductase inhibitor"
"pheniramine","Pearson.est","histamine receptor antagonist",-0.34626,-1.01,0.423,1088,0.898,TRUE,FALSE,"histamine receptor antagonist"
"pilaralisib","Pearson.est","PI3K inhibitor",0.38142,0.962,0.483,290,0.881,TRUE,FALSE,"PI3K inhibitor"
"pilocarpine","Pearson.est","acetylcholine receptor agonist",-0.36242,-1.13,0.309,486,0.618,TRUE,FALSE,"acetylcholine receptor agonist"
"pindolol","Pearson.est","adrenergic receptor antagonist",-0.3987,-0.996,0.441,705,0.695,TRUE,FALSE,"adrenergic receptor antagonist"
"piperacetazine","Pearson.est","dopamine receptor antagonist",-0.4969,-1.48,0.112,1169,0.74,TRUE,FALSE,"dopamine receptor antagonist"
"piroxicam","Pearson.est","cyclooxygenase inhibitor",0.32873,0.776,0.755,200,0.891,TRUE,FALSE,"cyclooxygenase inhibitor"
"ponatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.35819,0.873,0.617,420,0.841,TRUE,FALSE,"Bcr-Abl kinase inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"practolol","Pearson.est","adrenergic receptor antagonist",0.29294,0.771,0.731,84,1,TRUE,FALSE,"adrenergic receptor antagonist"
"pranidipine","Pearson.est","calcium channel blocker",0.30185,0.764,0.732,140,0.981,TRUE,FALSE,"calcium channel blocker"
"prazosin","Pearson.est","adrenergic receptor antagonist",0.39821,0.935,0.538,224,1,TRUE,FALSE,"adrenergic receptor antagonist"
"primaquine","Pearson.est","DNA inhibitor",-0.41939,-1.18,0.245,1194,0.782,TRUE,FALSE,"antimalarial agent, DNA inhibitor"
"pterostilbene","Pearson.est","cyclooxygenase inhibitor",0.32512,0.801,0.697,222,0.921,TRUE,FALSE,"cyclooxygenase inhibitor, PPAR receptor agonist"
"quinidine","Pearson.est","sodium channel blocker",0.40232,0.983,0.457,468,0.834,TRUE,FALSE,"sodium channel blocker"
"quizartinib","Pearson.est","FLT3 inhibitor",-0.26368,-0.764,0.759,1275,0.913,TRUE,FALSE,"FLT3 inhibitor"
"rabeprazole","Pearson.est","ATPase inhibitor",-0.64683,-1.62,0.0285,1218,0.342,TRUE,FALSE,"ATPase inhibitor, gastrin inhibitor"
"raloxifene","Pearson.est","estrogen receptor antagonist",-0.58311,-1.57,0.0634,1314,0.442,TRUE,FALSE,"estrogen receptor antagonist, selective estrogen receptor modulator (SERM)"
"ranitidine","Pearson.est","histamine receptor antagonist",0.283,0.74,0.779,124,0.853,TRUE,FALSE,"histamine receptor antagonist"
"regorafenib","Pearson.est","FGFR inhibitor",-0.32867,-0.868,0.584,1136,0.849,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.27766,0.668,0.875,297,0.935,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","VEGFR inhibitor",-0.2491,-0.666,0.866,1183,0.995,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"remoxipride","Pearson.est","dopamine receptor antagonist",-0.32022,-0.897,0.569,1173,0.911,TRUE,FALSE,"dopamine receptor antagonist"
"rheochrysidin","Pearson.est","protein tyrosine kinase inhibitor",-0.77636,-2.21,0.00746,1207,0.0739,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"ritodrine","Pearson.est","adrenergic receptor agonist",0.26421,0.646,0.89,551,0.944,TRUE,FALSE,"adrenergic receptor agonist"
"salvianolic.acid.B","Pearson.est","EGFR inhibitor",0.38059,0.939,0.546,430,1,TRUE,FALSE,"metalloproteinase inhibitor, EGFR inhibitor"
"salvinorin.a","Pearson.est","opioid receptor agonist",0.3188,0.79,0.715,323,0.967,TRUE,FALSE,"opioid receptor agonist"
"satraplatin","Pearson.est","DNA alkylating agent",0.39263,0.958,0.493,186,0.892,TRUE,FALSE,"DNA alkylating agent"
"sertindole","Pearson.est","dopamine receptor antagonist",0.32953,0.809,0.704,209,0.968,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"skepinone.l","Pearson.est","p38 MAPK inhibitor",0.39478,0.996,0.456,44,0.893,TRUE,FALSE,"p38 MAPK inhibitor"
"sorafenib","Pearson.est","KIT inhibitor",-0.25079,-0.643,0.873,1064,0.924,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
