"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"clofoctol","Pearson.est","protein synthesis inhibitor",0.30445,0.787,0.758,174,0.809,TRUE,FALSE,"protein synthesis inhibitor"
"clomifene","Pearson.est","estrogen receptor antagonist",-0.64236,-1.84,0.0177,1279,0.119,TRUE,FALSE,"estrogen receptor antagonist"
"clotrimazole","Pearson.est","cytochrome P450 inhibitor",0.37746,0.956,0.507,437,0.676,TRUE,FALSE,"cytochrome P450 inhibitor, imidazoline receptor ligand"
"crenolanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.35378,0.885,0.609,516,0.862,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"curcumin","Pearson.est","cyclooxygenase inhibitor",-0.35146,-0.911,0.541,1056,0.808,TRUE,FALSE,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor"
"curcumin","Pearson.est","NFkB pathway inhibitor",-0.35764,-0.934,0.489,1017,0.835,TRUE,FALSE,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor"
"cycloheximide","Pearson.est","protein synthesis inhibitor",0.19792,0.471,0.988,383,0.988,TRUE,FALSE,"protein synthesis inhibitor"
"cyclophosphamide","Pearson.est","DNA alkylating agent",-0.34285,-0.889,0.542,1237,0.822,TRUE,FALSE,"DNA alkylating agent"
"cyproheptadine","Pearson.est","histamine receptor antagonist",-0.27964,-0.784,0.701,1144,0.845,TRUE,FALSE,"histamine receptor antagonist"
"cyproterone.acetate","Pearson.est","androgen receptor antagonist",0.28511,0.737,0.762,338,0.989,TRUE,FALSE,"androgen receptor antagonist"
"dacarbazine","Pearson.est","DNA alkylating agent",-0.31646,-0.777,0.718,1034,0.874,TRUE,FALSE,"DNA alkylating agent"
"danazol","Pearson.est","estrogen receptor antagonist",-0.4922,-1.31,0.172,1127,0.478,TRUE,FALSE,"estrogen receptor antagonist, progesterone receptor agonist"
"danazol","Pearson.est","progesterone receptor agonist",-0.34637,-0.927,0.5,1201,0.789,TRUE,FALSE,"estrogen receptor antagonist, progesterone receptor agonist"
"darifenacin","Pearson.est","acetylcholine receptor antagonist",-0.62118,-1.55,0.0694,833,0.731,TRUE,FALSE,"acetylcholine receptor antagonist"
"dasatinib","Pearson.est","KIT inhibitor",0.36136,0.908,0.566,131,0.864,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dasatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.32618,0.808,0.672,131,0.874,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"diazooxonorleucine","Pearson.est","glutamate receptor antagonist",0.30363,0.781,0.691,184,0.833,TRUE,FALSE,"glutamate receptor antagonist"
"dicycloverine","Pearson.est","acetylcholine receptor antagonist",-0.5168,-1.56,0.0739,692,0.218,TRUE,FALSE,"acetylcholine receptor antagonist"
"digitoxin","Pearson.est","ATPase inhibitor",-0.4907,-1.3,0.179,1031,0.605,TRUE,FALSE,"ATPase inhibitor"
"dinaciclib","Pearson.est","CDK inhibitor",0.32483,0.785,0.742,489,0.992,TRUE,FALSE,"CDK inhibitor"
"diphemanil","Pearson.est","acetylcholine receptor antagonist",0.3797,0.968,0.487,279,0.856,TRUE,FALSE,"acetylcholine receptor antagonist"
"dirithromycin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.36244,0.945,0.52,39,0.767,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"dovitinib","Pearson.est","FGFR inhibitor",0.28375,0.71,0.797,537,0.921,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dovitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.36362,0.921,0.563,443,0.791,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dovitinib","Pearson.est","VEGFR inhibitor",0.27221,0.695,0.822,694,0.923,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"doxercalciferol","Pearson.est","vitamin D receptor agonist",0.32237,0.812,0.679,439,0.899,TRUE,FALSE,"vitamin D receptor agonist"
"doxifluridine","Pearson.est","thymidylate synthase inhibitor",-0.3511,-0.839,0.65,1337,0.899,TRUE,FALSE,"thymidylate synthase inhibitor"
"dronedarone","Pearson.est","adrenergic receptor antagonist",0.25336,0.625,0.917,462,1,TRUE,FALSE,"adrenergic receptor antagonist"
"ebastine","Pearson.est","histamine receptor antagonist",0.28574,0.824,0.668,79,0.968,TRUE,FALSE,"histamine receptor antagonist"
"embelin","Pearson.est","HCV inhibitor",-0.69005,-1.83,0.029,1145,0.246,TRUE,FALSE,"HCV inhibitor, XIAP inhibitor"
"emetine","Pearson.est","protein synthesis inhibitor",0.27135,0.652,0.874,431,0.931,TRUE,FALSE,"protein synthesis inhibitor"
"endo.IWR.1","Pearson.est","PARP inhibitor",-0.29104,-0.823,0.668,390,1,TRUE,FALSE,"PARP inhibitor"
"enocitabine","Pearson.est","DNA synthesis inhibitor",0.35938,0.962,0.469,1,0.826,TRUE,FALSE,"DNA synthesis inhibitor"
"enoximone","Pearson.est","phosphodiesterase inhibitor",0.23818,0.635,0.896,344,1,TRUE,FALSE,"phosphodiesterase inhibitor"
"epinephrine","Pearson.est","adrenergic receptor agonist",-0.3005,-0.734,0.771,1265,1,TRUE,FALSE,"adrenergic receptor agonist, neurotransmitter"
"eprinomectin","Pearson.est","benzodiazepine receptor agonist",-0.37971,-1.06,0.351,1168,0.74,TRUE,FALSE,"benzodiazepine receptor agonist"
"estramustine","Pearson.est","DNA alkylating agent",-0.22248,-0.58,0.913,1009,1,TRUE,FALSE,"DNA alkylating agent"
"etoposide.phosphate","Pearson.est","topoisomerase inhibitor",-0.17645,-0.439,0.994,951,0.993,TRUE,FALSE,"topoisomerase inhibitor"
"evodiamine","Pearson.est","ATPase inhibitor",-0.22962,-0.648,0.855,307,0.904,TRUE,FALSE,"ATPase inhibitor, TRPV agonist"
"felbamate","Pearson.est","glutamate receptor antagonist",0.32509,0.903,0.572,122,0.723,TRUE,FALSE,"glutamate receptor antagonist"
"fenbendazole","Pearson.est","tubulin polymerization inhibitor",-0.22576,-0.622,0.896,298,0.938,TRUE,FALSE,"tubulin polymerization inhibitor"
"fendiline","Pearson.est","calcium channel blocker",0.35444,0.909,0.568,44,0.92,TRUE,FALSE,"calcium channel blocker"
"fenofibrate","Pearson.est","PPAR receptor agonist",-0.61125,-1.61,0.0385,1320,0.32,TRUE,FALSE,"PPAR receptor agonist"
"filgotinib","Pearson.est","JAK inhibitor",0.36593,0.895,0.608,491,1,TRUE,FALSE,"JAK inhibitor"
"finafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.41287,-1.16,0.26,1231,0.755,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"fleroxacin","Pearson.est","topoisomerase inhibitor",0.17298,0.411,0.999,361,1,TRUE,FALSE,"topoisomerase inhibitor"
"florfenicol","Pearson.est","protein synthesis inhibitor",-0.59679,-1.64,0.0515,1153,0.25,TRUE,FALSE,"protein synthesis inhibitor"
"fludarabine","Pearson.est","ribonucleotide reductase inhibitor",-0.30999,-0.875,0.575,1335,0.891,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"fludarabine.phosphate","Pearson.est","ribonucleotide reductase inhibitor",-0.47164,-1.26,0.2,1137,0.53,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"foretinib","Pearson.est","VEGFR inhibitor",0.27822,0.722,0.802,559,0.871,TRUE,FALSE,"VEGFR inhibitor"
"ftorafur","Pearson.est","thymidylate synthase inhibitor",0.34725,0.894,0.586,295,0.732,TRUE,FALSE,"thymidylate synthase inhibitor"
"gamma.aminobutyric.acid","Pearson.est","benzodiazepine receptor agonist",0.3239,0.779,0.753,666,0.89,TRUE,FALSE,"benzodiazepine receptor agonist"
"gemcitabine","Pearson.est","ribonucleotide reductase inhibitor",0.27903,0.678,0.854,482,1,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"gossypol","Pearson.est","BCL inhibitor",-0.59004,-1.65,0.0559,1115,0.245,TRUE,FALSE,"BCL inhibitor, MCL1 inhibitor"
"guanidine","Pearson.est","HSP inhibitor",-0.39956,-1.04,0.388,963,0.755,TRUE,FALSE,"HSP inhibitor"
"hydroxyurea","Pearson.est","ribonucleotide reductase inhibitor",-0.38634,-1.05,0.35,1018,0.699,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"hypericin","Pearson.est","tyrosine kinase inhibitor",0.24583,0.612,0.904,179,0.948,TRUE,FALSE,"tyrosine kinase inhibitor"
"ibutilide","Pearson.est","potassium channel blocker",-0.48257,-1.38,0.122,1274,0.418,TRUE,FALSE,"potassium channel blocker"
"icotinib","Pearson.est","EGFR inhibitor",0.25191,0.676,0.843,577,1,TRUE,FALSE,"EGFR inhibitor"
"idazoxan","Pearson.est","adrenergic receptor antagonist",0.36647,0.907,0.551,93,0.87,TRUE,FALSE,"adrenergic receptor antagonist"
"idelalisib","Pearson.est","PI3K inhibitor",-0.20446,-0.574,0.935,1249,0.944,TRUE,FALSE,"PI3K inhibitor"
"ifosfamide","Pearson.est","DNA alkylating agent",0.34439,0.858,0.625,221,0.871,TRUE,FALSE,"DNA alkylating agent"
"imatinib","Pearson.est","KIT inhibitor",-0.55804,-1.52,0.079,946,0.483,TRUE,FALSE,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"imatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.44335,-1.2,0.25,946,0.686,TRUE,FALSE,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"imiloxan","Pearson.est","adrenergic receptor antagonist",0.24208,0.6,0.925,458,0.992,TRUE,FALSE,"adrenergic receptor antagonist"
"indiplon","Pearson.est","benzodiazepine receptor agonist",-0.32652,-0.857,0.613,1134,0.949,TRUE,FALSE,"benzodiazepine receptor agonist"
"indirubin","Pearson.est","CDK inhibitor",0.21744,0.538,0.959,528,1,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"indirubin","Pearson.est","glycogen synthase kinase inhibitor",0.30684,0.772,0.742,318,0.936,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"indisulam","Pearson.est","CDK inhibitor",-0.45408,-1.12,0.323,715,0.62,TRUE,FALSE,"CDK inhibitor"
"indoprofen","Pearson.est","cyclooxygenase inhibitor",0.34289,0.85,0.696,489,0.961,TRUE,FALSE,"cyclooxygenase inhibitor, prostanoid receptor antagonist"
"isoetharine","Pearson.est","adrenergic receptor agonist",0.33793,0.827,0.666,238,0.828,TRUE,FALSE,"adrenergic receptor agonist"
"isofloxythepin","Pearson.est","dopamine receptor antagonist",0.34304,0.841,0.664,317,1,TRUE,FALSE,"dopamine receptor antagonist"
"isoxsuprine","Pearson.est","adrenergic receptor agonist",0.29674,0.784,0.714,297,1,TRUE,FALSE,"adrenergic receptor agonist"
"istradefylline","Pearson.est","adenosine receptor antagonist",0.28108,0.691,0.832,364,0.985,TRUE,FALSE,"adenosine receptor antagonist"
"ivermectin","Pearson.est","benzodiazepine receptor agonist",0.21556,0.526,0.961,585,0.987,TRUE,FALSE,"benzodiazepine receptor agonist"
"josamycin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.45678,-1.24,0.235,989,0.631,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"kenpaullone","Pearson.est","CDK inhibitor",0.40681,0.981,0.502,549,0.992,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"ketoconazole","Pearson.est","sterol demethylase inhibitor",-0.24428,-0.627,0.871,1178,0.988,TRUE,FALSE,"sterol demethylase inhibitor"
"ketoprofen","Pearson.est","cyclooxygenase inhibitor",0.31746,0.782,0.754,450,0.958,TRUE,FALSE,"cyclooxygenase inhibitor"
"kynurenic.acid","Pearson.est","glutamate receptor antagonist",0.27098,0.63,0.907,6,0.998,TRUE,FALSE,"glutamate receptor antagonist"
"lafutidine","Pearson.est","histamine receptor antagonist",0.27839,0.754,0.714,343,1,TRUE,FALSE,"histamine receptor antagonist"
"lappaconite","Pearson.est","sodium channel blocker",0.41641,0.992,0.477,450,0.726,TRUE,FALSE,"sodium channel blocker"
"lenvatinib","Pearson.est","VEGFR inhibitor",0.2056,0.524,0.971,391,0.984,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lestaurtinib","Pearson.est","FLT3 inhibitor",0.2922,0.768,0.695,21,0.979,TRUE,FALSE,"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor"
"lestaurtinib","Pearson.est","JAK inhibitor",0.34763,0.889,0.591,136,0.979,TRUE,FALSE,"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor"
"levobunolol","Pearson.est","adrenergic receptor antagonist",0.26476,0.711,0.824,270,0.973,TRUE,FALSE,"adrenergic receptor antagonist"
"levocetirizine","Pearson.est","histamine receptor antagonist",-0.33944,-0.868,0.602,1051,1,TRUE,FALSE,"histamine receptor antagonist"
"lidamidine","Pearson.est","adrenergic receptor agonist",0.31602,0.808,0.679,477,0.997,TRUE,FALSE,"adrenergic receptor agonist"
"linifanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.2686,-0.715,0.787,1121,1,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"linifanib","Pearson.est","VEGFR inhibitor",0.31392,0.787,0.699,81,0.956,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lomefloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.37882,0.994,0.444,241,0.717,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"lorazepam","Pearson.est","benzodiazepine receptor agonist",0.38822,0.951,0.529,140,0.858,TRUE,FALSE,"benzodiazepine receptor agonist"
"lucitanib","Pearson.est","FGFR inhibitor",-0.20478,-0.545,0.967,274,0.966,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"lucitanib","Pearson.est","VEGFR inhibitor",0.34788,0.827,0.684,438,0.808,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"lurasidone","Pearson.est","dopamine receptor antagonist",-0.254,-0.682,0.845,974,0.902,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"lurasidone","Pearson.est","serotonin receptor antagonist",0.35301,0.92,0.559,426,0.968,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"masitinib","Pearson.est","KIT inhibitor",-0.18317,-0.486,0.98,909,0.984,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.1808,0.454,0.989,153,0.991,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","src inhibitor",-0.30376,-0.773,0.699,1116,0.969,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"meglitinide","Pearson.est","potassium channel blocker",-0.43462,-1.25,0.158,1012,0.455,TRUE,FALSE,"potassium channel blocker"
"meloxicam","Pearson.est","cyclooxygenase inhibitor",-0.21929,-0.623,0.912,1071,1,TRUE,FALSE,"cyclooxygenase inhibitor"
"melphalan","Pearson.est","DNA alkylating agent",-0.27497,-0.795,0.72,1294,0.903,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"melphalan","Pearson.est","DNA inhibitor",0.37009,0.923,0.546,483,0.743,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"mepivacaine","Pearson.est","potassium channel blocker",-0.40628,-1.03,0.406,1159,0.786,TRUE,FALSE,"potassium channel blocker, sodium channel blocker"
"mepivacaine","Pearson.est","sodium channel blocker",-0.4457,-1.16,0.283,1260,0.861,TRUE,FALSE,"potassium channel blocker, sodium channel blocker"
"mercaptopurine","Pearson.est","protein synthesis inhibitor",0.31302,0.766,0.762,606,0.949,TRUE,FALSE,"immunosuppressant, protein synthesis inhibitor, purine antagonist"
"mericitabine","Pearson.est","HCV inhibitor",-0.37527,-1.03,0.367,1188,0.759,TRUE,FALSE,"HCV inhibitor"
"mesna","Pearson.est","antioxidant",-0.27517,-0.77,0.702,369,1,TRUE,FALSE,"antioxidant"
"mesoridazine","Pearson.est","dopamine receptor antagonist",0.30505,0.728,0.809,736,0.952,TRUE,FALSE,"dopamine receptor antagonist"
"metaraminol","Pearson.est","adrenergic receptor agonist",0.30103,0.747,0.754,61,1,TRUE,FALSE,"adrenergic receptor agonist"
"methacycline","Pearson.est","protein synthesis inhibitor",0.38208,0.951,0.524,563,0.816,TRUE,FALSE,"protein synthesis inhibitor"
"methyldopa","Pearson.est","adrenergic receptor agonist",0.36133,0.928,0.535,206,0.795,TRUE,FALSE,"adrenergic receptor agonist"
"metoprolol","Pearson.est","adrenergic receptor antagonist",-0.38611,-1.03,0.397,1155,0.691,TRUE,FALSE,"adrenergic receptor antagonist"
"metoxibutropate","Pearson.est","cyclooxygenase inhibitor",0.36663,0.935,0.552,205,0.876,TRUE,FALSE,"cyclooxygenase inhibitor"
"metronidazole","Pearson.est","DNA inhibitor",0.35565,0.867,0.627,314,0.991,TRUE,FALSE,"DNA inhibitor"
"midostaurin","Pearson.est","KIT inhibitor",0.22131,0.526,0.971,732,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PKC inhibitor"
"motesanib","Pearson.est","KIT inhibitor",0.22195,0.602,0.931,183,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"motesanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.20882,0.562,0.959,139,0.994,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"motesanib","Pearson.est","VEGFR inhibitor",0.24127,0.655,0.855,227,0.995,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"mubritinib","Pearson.est","protein tyrosine kinase inhibitor",-0.32739,-0.911,0.526,1146,0.772,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"nadifloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.32483,0.814,0.657,35,0.785,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"naftidrofuryl","Pearson.est","adrenergic receptor antagonist",-0.58847,-1.55,0.0598,1007,0.479,TRUE,FALSE,"adrenergic receptor antagonist"
"naproxen","Pearson.est","cyclooxygenase inhibitor",0.34173,0.825,0.681,305,1,TRUE,FALSE,"cyclooxygenase inhibitor"
"narlaprevir","Pearson.est","HCV inhibitor",0.30756,0.851,0.653,197,1,TRUE,FALSE,"HCV inhibitor"
"navarixin","Pearson.est","CC chemokine receptor antagonist",0.37103,0.871,0.645,316,0.986,TRUE,FALSE,"CC chemokine receptor antagonist"
"nefiracetam","Pearson.est","acetylcholine receptor agonist",-0.39195,-1.07,0.323,1271,0.629,TRUE,FALSE,"acetylcholine receptor agonist, benzodiazepine receptor agonist"
"nefiracetam","Pearson.est","benzodiazepine receptor agonist",0.31409,0.778,0.735,413,0.903,TRUE,FALSE,"acetylcholine receptor agonist, benzodiazepine receptor agonist"
"nelarabine","Pearson.est","DNA synthesis inhibitor",-0.22987,-0.611,0.927,1058,1,TRUE,FALSE,"DNA synthesis inhibitor, T cell inhibitor"
"nemorubicin","Pearson.est","topoisomerase inhibitor",0.39972,0.976,0.49,448,0.788,TRUE,FALSE,"topoisomerase inhibitor"
"nexturastat.a","Pearson.est","HDAC inhibitor",0.41595,0.988,0.484,650,0.87,TRUE,FALSE,"HDAC inhibitor"
"nicotine","Pearson.est","acetylcholine receptor agonist",0.34676,0.863,0.648,169,0.842,TRUE,FALSE,"acetylcholine receptor agonist"
"nilotinib","Pearson.est","Abl kinase inhibitor",0.30968,0.755,0.75,429,0.964,TRUE,FALSE,"Abl kinase inhibitor, Bcr-Abl kinase inhibitor"
"nintedanib","Pearson.est","FGFR inhibitor",0.3787,0.922,0.548,91,0.896,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nintedanib","Pearson.est","VEGFR inhibitor",0.33662,0.819,0.678,626,0.957,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nobiletin","Pearson.est","MEK inhibitor",0.36266,0.879,0.617,350,0.939,TRUE,FALSE,"MEK inhibitor"
"norepinephrine","Pearson.est","adrenergic receptor agonist",-0.34245,-0.917,0.54,1060,0.678,TRUE,FALSE,"adrenergic receptor agonist"
"obatoclax","Pearson.est","BCL inhibitor",-0.34125,-0.963,0.446,1181,0.755,TRUE,FALSE,"BCL inhibitor"
"oleoylethanolamide","Pearson.est","potassium channel blocker",-0.60228,-1.44,0.0664,1025,0.473,TRUE,FALSE,"cannabinoid receptor agonist, glucose dependent insulinotropic receptor agonist, potassium channel blocker, PPAR receptor agonist"
"oleoylethanolamide","Pearson.est","PPAR receptor agonist",-0.34382,-0.817,0.713,1177,0.867,TRUE,FALSE,"cannabinoid receptor agonist, glucose dependent insulinotropic receptor agonist, potassium channel blocker, PPAR receptor agonist"
"orantinib","Pearson.est","FGFR inhibitor",-0.62391,-1.67,0.0386,1108,0.262,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"orantinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.32054,-0.845,0.613,1083,0.85,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"orantinib","Pearson.est","VEGFR inhibitor",0.25605,0.648,0.855,284,0.946,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"oxaliplatin","Pearson.est","DNA inhibitor",-0.20827,-0.646,0.919,277,0.937,TRUE,FALSE,"DNA inhibitor"
"oxiracetam","Pearson.est","acetylcholine receptor agonist",-0.46903,-1.28,0.186,1080,0.684,TRUE,FALSE,"acetylcholine receptor agonist"
"oxprenolol","Pearson.est","adrenergic receptor antagonist",-0.2769,-0.744,0.752,1186,0.864,TRUE,FALSE,"adrenergic receptor antagonist"
"paliperidone","Pearson.est","dopamine receptor antagonist",0.39103,0.983,0.471,135,0.75,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"paliperidone","Pearson.est","serotonin receptor antagonist",-0.60322,-1.59,0.069,1055,0.301,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"palomid.529","Pearson.est","AKT inhibitor",0.32487,0.811,0.711,710,0.818,TRUE,FALSE,"AKT inhibitor, mTOR inhibitor"
"palomid.529","Pearson.est","mTOR inhibitor",-0.20047,-0.634,0.915,1191,1,TRUE,FALSE,"AKT inhibitor, mTOR inhibitor"
"papaverine","Pearson.est","phosphodiesterase inhibitor",0.25577,0.66,0.875,314,1,TRUE,FALSE,"phosphodiesterase inhibitor"
"pentostatin","Pearson.est","ribonucleotide reductase inhibitor",0.27438,0.71,0.813,175,0.957,TRUE,FALSE,"adenosine deaminase inhibitor, ribonucleotide reductase inhibitor"
"phenazone","Pearson.est","cyclooxygenase inhibitor",0.36769,0.941,0.513,210,0.781,TRUE,FALSE,"cyclooxygenase inhibitor"
"phenylbutazone","Pearson.est","cyclooxygenase inhibitor",-0.28072,-0.749,0.762,1158,0.965,TRUE,FALSE,"cyclooxygenase inhibitor, prostanoid receptor antagonist"
"pibenzimol","Pearson.est","DNA inhibitor",0.34948,0.983,0.446,120,0.832,TRUE,FALSE,"DNA inhibitor"
"pilaralisib","Pearson.est","PI3K inhibitor",-0.27759,-0.804,0.685,1083,1,TRUE,FALSE,"PI3K inhibitor"
"pilocarpine","Pearson.est","acetylcholine receptor agonist",-0.39538,-1.05,0.376,1191,0.66,TRUE,FALSE,"acetylcholine receptor agonist"
"pindolol","Pearson.est","adrenergic receptor antagonist",0.31527,0.79,0.714,437,0.917,TRUE,FALSE,"adrenergic receptor antagonist"
"piperacetazine","Pearson.est","dopamine receptor antagonist",0.38546,0.963,0.517,532,0.894,TRUE,FALSE,"dopamine receptor antagonist"
"piretanide","Pearson.est","glucocorticoid receptor agonist",-0.2571,-0.635,0.904,758,0.912,TRUE,FALSE,"glucocorticoid receptor agonist"
"piroxicam","Pearson.est","cyclooxygenase inhibitor",0.34876,0.878,0.583,165,0.884,TRUE,FALSE,"cyclooxygenase inhibitor"
"posaconazole","Pearson.est","sterol demethylase inhibitor",-0.47211,-1.31,0.163,1072,0.527,TRUE,FALSE,"sterol demethylase inhibitor"
"practolol","Pearson.est","adrenergic receptor antagonist",-0.22169,-0.576,0.93,946,1,TRUE,FALSE,"adrenergic receptor antagonist"
"pranidipine","Pearson.est","calcium channel blocker",0.29799,0.737,0.808,439,0.898,TRUE,FALSE,"calcium channel blocker"
"prazosin","Pearson.est","adrenergic receptor antagonist",0.21975,0.536,0.948,215,1,TRUE,FALSE,"adrenergic receptor antagonist"
"primaquine","Pearson.est","DNA inhibitor",0.35311,0.885,0.602,252,0.84,TRUE,FALSE,"antimalarial agent, DNA inhibitor"
"propranolol","Pearson.est","adrenergic receptor antagonist",0.41549,0.986,0.463,271,0.951,TRUE,FALSE,"adrenergic receptor antagonist"
"pterostilbene","Pearson.est","cyclooxygenase inhibitor",0.39414,0.979,0.483,492,0.94,TRUE,FALSE,"cyclooxygenase inhibitor, PPAR receptor agonist"
"pterostilbene","Pearson.est","PPAR receptor agonist",-0.48825,-1.39,0.12,1176,0.348,TRUE,FALSE,"cyclooxygenase inhibitor, PPAR receptor agonist"
"puromycin","Pearson.est","protein synthesis inhibitor",0.30234,0.744,0.79,248,1,TRUE,FALSE,"protein synthesis inhibitor"
"quinidine","Pearson.est","sodium channel blocker",-0.3021,-0.793,0.724,1076,0.942,TRUE,FALSE,"sodium channel blocker"
"rabeprazole","Pearson.est","ATPase inhibitor",-0.20977,-0.542,0.96,1273,0.957,TRUE,FALSE,"ATPase inhibitor, gastrin inhibitor"
"raclopride","Pearson.est","dopamine receptor antagonist",-0.28149,-0.744,0.788,984,0.935,TRUE,FALSE,"dopamine receptor antagonist"
"radezolid","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.49502,-1.35,0.144,968,0.515,TRUE,FALSE,"bacterial 30S ribosomal subunit inhibitor, bacterial 50S ribosomal subunit inhibitor"
"raloxifene","Pearson.est","estrogen receptor antagonist",-0.52965,-1.31,0.184,1326,0.73,TRUE,FALSE,"estrogen receptor antagonist, selective estrogen receptor modulator (SERM)"
"raltitrexed","Pearson.est","thymidylate synthase inhibitor",-0.25182,-0.701,0.825,1114,1,TRUE,FALSE,"thymidylate synthase inhibitor"
"regorafenib","Pearson.est","FGFR inhibitor",0.2763,0.734,0.754,329,0.913,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
