"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"carboplatin","Pearson.est","DNA alkylating agent",0.33284,0.833,0.669,386,0.982,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carboplatin","Pearson.est","DNA inhibitor",-0.37859,-1.06,0.417,1142,1,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carmustine","Pearson.est","DNA alkylating agent",0.22686,0.574,0.946,581,0.991,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carmustine","Pearson.est","DNA inhibitor",-0.20047,-0.574,0.957,1335,0.982,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carvedilol","Pearson.est","adrenergic receptor antagonist",-0.33377,-0.898,0.543,1325,0.817,TRUE,FALSE,"adrenergic receptor antagonist"
"cediranib","Pearson.est","KIT inhibitor",0.33752,0.97,0.456,273,0.864,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"cediranib","Pearson.est","VEGFR inhibitor",0.25893,0.743,0.809,273,0.985,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"cephalomannine","Pearson.est","DNA polymerase inhibitor",-0.48747,-1.24,0.199,907,0.71,TRUE,FALSE,"DNA polymerase inhibitor"
"chlorambucil","Pearson.est","DNA inhibitor",-0.46116,-1.17,0.29,924,0.66,TRUE,FALSE,"DNA inhibitor"
"chloramphenicol.palmitate","Pearson.est","protein synthesis inhibitor",-0.3607,-1.06,0.362,1223,0.71,TRUE,FALSE,"protein synthesis inhibitor"
"chloropyramine","Pearson.est","histamine receptor antagonist",0.29936,0.827,0.672,199,0.93,TRUE,FALSE,"histamine receptor antagonist"
"cibenzoline","Pearson.est","sodium channel blocker",-0.48688,-1.28,0.19,1006,0.595,TRUE,FALSE,"sodium channel blocker"
"ciclesonide","Pearson.est","glucocorticoid receptor agonist",-0.27087,-0.754,0.752,1255,1,TRUE,FALSE,"glucocorticoid receptor agonist"
"cidofovir","Pearson.est","DNA polymerase inhibitor",-0.742,-2.01,0.00253,1007,0.137,TRUE,FALSE,"DNA polymerase inhibitor"
"cimetidine","Pearson.est","histamine receptor antagonist",0.21871,0.586,0.921,130,0.979,TRUE,FALSE,"histamine receptor antagonist"
"cinnarazine","Pearson.est","calcium channel blocker",-0.28653,-0.784,0.724,1045,0.908,TRUE,FALSE,"calcium channel blocker"
"cisplatin","Pearson.est","DNA synthesis inhibitor",0.27958,0.74,0.782,262,1,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"clobetasol.propionate","Pearson.est","glucocorticoid receptor agonist",0.22802,0.658,0.856,232,0.924,TRUE,FALSE,"glucocorticoid receptor agonist"
"clofibrate","Pearson.est","PPAR receptor agonist",-0.33172,-0.919,0.485,1042,0.943,TRUE,FALSE,"PPAR receptor agonist"
"clotrimazole","Pearson.est","cytochrome P450 inhibitor",0.3429,0.932,0.51,1,0.806,TRUE,FALSE,"cytochrome P450 inhibitor, imidazoline receptor ligand"
"cobicistat","Pearson.est","cytochrome P450 inhibitor",-0.44356,-1.21,0.241,1219,0.524,TRUE,FALSE,"cytochrome P450 inhibitor"
"colchicine","Pearson.est","microtubule inhibitor",-0.46629,-1.22,0.222,1054,0.721,TRUE,FALSE,"microtubule inhibitor"
"crenolanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.31136,0.783,0.722,215,0.897,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"crizotinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.24067,0.65,0.855,300,1,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"curcumin","Pearson.est","cyclooxygenase inhibitor",0.37591,0.998,0.425,350,0.741,TRUE,FALSE,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor"
"cyclocytidine","Pearson.est","DNA synthesis inhibitor",0.29626,0.756,0.767,274,0.896,TRUE,FALSE,"DNA synthesis inhibitor, RNA synthesis inhibitor"
"cycloheximide","Pearson.est","protein synthesis inhibitor",-0.28767,-0.806,0.661,1016,1,TRUE,FALSE,"protein synthesis inhibitor"
"cyclophosphamide","Pearson.est","DNA alkylating agent",0.27725,0.755,0.757,51,1,TRUE,FALSE,"DNA alkylating agent"
"cyproheptadine","Pearson.est","histamine receptor antagonist",0.2097,0.572,0.923,83,1,TRUE,FALSE,"histamine receptor antagonist"
"cyproterone.acetate","Pearson.est","androgen receptor antagonist",0.31832,0.86,0.587,913,0.868,TRUE,FALSE,"androgen receptor antagonist"
"cytochalasin.b","Pearson.est","microtubule inhibitor",0.36291,0.934,0.512,389,0.749,TRUE,FALSE,"microtubule inhibitor"
"dacarbazine","Pearson.est","DNA alkylating agent",-0.39016,-1.02,0.422,868,0.687,TRUE,FALSE,"DNA alkylating agent"
"danusertib","Pearson.est","growth factor receptor inhibitor",-0.66215,-1.75,0.0185,1324,0.352,TRUE,FALSE,"Aurora kinase inhibitor, growth factor receptor inhibitor"
"darifenacin","Pearson.est","acetylcholine receptor antagonist",-0.34869,-0.94,0.5,1304,0.799,TRUE,FALSE,"acetylcholine receptor antagonist"
"dasatinib","Pearson.est","KIT inhibitor",0.22592,0.624,0.913,3,1,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dasatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.19807,0.572,0.922,36,1,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dasatinib","Pearson.est","src inhibitor",0.30466,0.877,0.59,35,0.91,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dasatinib","Pearson.est","tyrosine kinase inhibitor",-0.35019,-0.86,0.631,930,0.788,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"decitabine","Pearson.est","DNA methyltransferase inhibitor",0.27875,0.721,0.79,261,0.908,TRUE,FALSE,"DNA methyltransferase inhibitor"
"desonide","Pearson.est","glucocorticoid receptor agonist",0.283,0.728,0.774,224,0.879,TRUE,FALSE,"glucocorticoid receptor agonist"
"dianhydrogalactitol","Pearson.est","DNA alkylating agent",0.30769,0.765,0.762,510,0.954,TRUE,FALSE,"DNA alkylating agent"
"diazooxonorleucine","Pearson.est","glutamate receptor antagonist",0.27866,0.739,0.773,94,0.956,TRUE,FALSE,"glutamate receptor antagonist"
"difluprednate","Pearson.est","glucocorticoid receptor agonist",-0.34841,-0.999,0.398,1199,0.781,TRUE,FALSE,"glucocorticoid receptor agonist"
"dihydroergocristine","Pearson.est","adrenergic receptor antagonist",0.30223,0.727,0.803,544,0.915,TRUE,FALSE,"adrenergic receptor antagonist, prolactin inhibitor"
"diphemanil","Pearson.est","acetylcholine receptor antagonist",-0.44096,-1.17,0.267,1299,0.811,TRUE,FALSE,"acetylcholine receptor antagonist"
"disulfiram","Pearson.est","DNA methyltransferase inhibitor",-0.29719,-0.776,0.705,1249,0.852,TRUE,FALSE,"aldehyde dehydrogenase inhibitor, DNA methyltransferase inhibitor, TRPV agonist"
"dofetilide","Pearson.est","potassium channel blocker",-0.69543,-1.86,0.0162,1250,0.27,TRUE,FALSE,"potassium channel blocker"
"dovitinib","Pearson.est","EGFR inhibitor",0.30337,0.776,0.723,278,0.884,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dovitinib","Pearson.est","FGFR inhibitor",0.33434,0.851,0.607,345,0.873,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dovitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.27316,0.707,0.781,287,0.944,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dronedarone","Pearson.est","adrenergic receptor antagonist",0.22463,0.568,0.96,400,0.975,TRUE,FALSE,"adrenergic receptor antagonist"
"ebastine","Pearson.est","histamine receptor antagonist",-0.34044,-0.872,0.614,1183,0.781,TRUE,FALSE,"histamine receptor antagonist"
"endo.IWR.1","Pearson.est","PARP inhibitor",0.27496,0.689,0.849,425,0.903,TRUE,FALSE,"PARP inhibitor"
"enocitabine","Pearson.est","DNA synthesis inhibitor",-0.43302,-1.12,0.324,1076,0.606,TRUE,FALSE,"DNA synthesis inhibitor"
"enoximone","Pearson.est","phosphodiesterase inhibitor",-0.23276,-0.601,0.902,1033,1,TRUE,FALSE,"phosphodiesterase inhibitor"
"enzalutamide","Pearson.est","androgen receptor antagonist",-0.31938,-0.849,0.635,1225,0.741,TRUE,FALSE,"androgen receptor antagonist"
"epinastine","Pearson.est","histamine receptor antagonist",-0.25747,-0.657,0.874,1152,1,TRUE,FALSE,"histamine receptor antagonist"
"epinephrine","Pearson.est","adrenergic receptor agonist",-0.29814,-0.771,0.703,1192,0.853,TRUE,FALSE,"adrenergic receptor agonist, neurotransmitter"
"epothilone.d","Pearson.est","tubulin polymerization inhibitor",0.21903,0.605,0.917,454,0.966,TRUE,FALSE,"microtubule stabilizing agent, tubulin polymerization inhibitor"
"equol","Pearson.est","estrogen receptor agonist",-0.48122,-1.23,0.244,1338,0.628,TRUE,FALSE,"estrogen receptor agonist"
"erteberel","Pearson.est","estrogen receptor agonist",0.30852,0.842,0.581,137,0.969,TRUE,FALSE,"estrogen receptor agonist"
"estradiol","Pearson.est","estrogen receptor agonist",-0.31626,-0.892,0.556,1078,0.781,TRUE,FALSE,"estrogen receptor agonist"
"estradiol.cypionate","Pearson.est","estrogen receptor agonist",0.21753,0.58,0.949,360,0.99,TRUE,FALSE,"estrogen receptor agonist"
"estramustine","Pearson.est","DNA alkylating agent",-0.23563,-0.623,0.9,1103,0.99,TRUE,FALSE,"DNA alkylating agent"
"estramustine.phosphate","Pearson.est","DNA synthesis inhibitor",-0.34936,-0.91,0.545,1047,0.788,TRUE,FALSE,"DNA synthesis inhibitor, microtubule inhibitor"
"estramustine.phosphate","Pearson.est","microtubule inhibitor",-0.39214,-1.04,0.401,835,0.79,TRUE,FALSE,"DNA synthesis inhibitor, microtubule inhibitor"
"estrone","Pearson.est","estrogen receptor agonist",-0.54767,-1.47,0.0995,1309,0.609,TRUE,FALSE,"estrogen receptor agonist, estrogenic hormone"
"ethinyl.estradiol","Pearson.est","estrogen receptor agonist",-0.31742,-0.828,0.678,1315,0.82,TRUE,FALSE,"estrogen receptor agonist, estrogenic hormone"
"etoposide","Pearson.est","topoisomerase inhibitor",0.24906,0.646,0.883,115,0.966,TRUE,FALSE,"topoisomerase inhibitor"
"etoposide.phosphate","Pearson.est","topoisomerase inhibitor",-0.33602,-0.862,0.614,1047,0.858,TRUE,FALSE,"topoisomerase inhibitor"
"evodiamine","Pearson.est","ATPase inhibitor",-0.31962,-0.833,0.634,1283,0.794,TRUE,FALSE,"ATPase inhibitor, TRPV agonist"
"famotidine","Pearson.est","histamine receptor antagonist",0.18529,0.479,0.988,331,1,TRUE,FALSE,"histamine receptor antagonist"
"fdcyd","Pearson.est","DNA methyltransferase inhibitor",-0.67611,-1.85,0.0369,1161,0.363,TRUE,FALSE,"DNA methyltransferase inhibitor"
"felbamate","Pearson.est","glutamate receptor antagonist",0.33459,0.865,0.6,203,0.788,TRUE,FALSE,"glutamate receptor antagonist"
"fenbendazole","Pearson.est","tubulin polymerization inhibitor",0.27728,0.757,0.755,397,0.828,TRUE,FALSE,"tubulin polymerization inhibitor"
"fendiline","Pearson.est","calcium channel blocker",-0.63224,-1.68,0.0351,1027,0.397,TRUE,FALSE,"calcium channel blocker"
"fenretinide","Pearson.est","retinoid receptor agonist",-0.37927,-0.982,0.458,1327,0.896,TRUE,FALSE,"apoptosis stimulant, retinoid receptor agonist"
"filgotinib","Pearson.est","JAK inhibitor",-0.26089,-0.719,0.766,1046,0.939,TRUE,FALSE,"JAK inhibitor"
"finafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.44997,-1.3,0.163,1116,0.699,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"fleroxacin","Pearson.est","topoisomerase inhibitor",-0.40568,-1.17,0.259,1028,0.623,TRUE,FALSE,"topoisomerase inhibitor"
"florfenicol","Pearson.est","protein synthesis inhibitor",0.32824,0.834,0.67,389,0.937,TRUE,FALSE,"protein synthesis inhibitor"
"floxuridine","Pearson.est","DNA synthesis inhibitor",-0.27673,-0.774,0.675,1092,1,TRUE,FALSE,"DNA synthesis inhibitor"
"fludarabine","Pearson.est","ribonucleotide reductase inhibitor",0.2436,0.621,0.881,371,0.975,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"fludroxycortide","Pearson.est","glucocorticoid receptor agonist",0.31318,0.778,0.731,481,0.928,TRUE,FALSE,"glucocorticoid receptor agonist"
"flumethasone","Pearson.est","glucocorticoid receptor agonist",0.30985,0.805,0.697,234,1,TRUE,FALSE,"glucocorticoid receptor agonist"
"flumethasone.pivalate","Pearson.est","glucocorticoid receptor agonist",0.30148,0.793,0.707,563,0.84,TRUE,FALSE,"glucocorticoid receptor agonist"
"fluorometholone","Pearson.est","glucocorticoid receptor agonist",-0.29806,-0.766,0.735,927,0.887,TRUE,FALSE,"glucocorticoid receptor agonist"
"flutamide","Pearson.est","androgen receptor antagonist",-0.4657,-1.21,0.233,1075,0.813,TRUE,FALSE,"androgen receptor antagonist"
"foscarnet","Pearson.est","DNA polymerase inhibitor",0.2197,0.549,0.965,183,1,TRUE,FALSE,"DNA polymerase inhibitor"
"gossypol","Pearson.est","BCL inhibitor",0.35813,0.911,0.536,22,1,TRUE,FALSE,"BCL inhibitor, MCL1 inhibitor"
"guanidine","Pearson.est","HSP inhibitor",-0.24188,-0.616,0.929,848,0.97,TRUE,FALSE,"HSP inhibitor"
"halobetasol.propionate","Pearson.est","glucocorticoid receptor agonist",0.35439,0.93,0.532,457,0.822,TRUE,FALSE,"glucocorticoid receptor agonist"
"hydroxyurea","Pearson.est","ribonucleotide reductase inhibitor",0.26717,0.707,0.799,297,0.947,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"hyoscyamine","Pearson.est","acetylcholine receptor antagonist",-0.44364,-1.14,0.29,882,0.665,TRUE,FALSE,"acetylcholine receptor antagonist"
"hypericin","Pearson.est","tyrosine kinase inhibitor",-0.45667,-1.17,0.308,1193,0.593,TRUE,FALSE,"tyrosine kinase inhibitor"
"ibutilide","Pearson.est","potassium channel blocker",-0.29451,-0.809,0.681,1317,0.844,TRUE,FALSE,"potassium channel blocker"
"idazoxan","Pearson.est","adrenergic receptor antagonist",0.37983,0.907,0.598,247,0.927,TRUE,FALSE,"adrenergic receptor antagonist"
"ifosfamide","Pearson.est","DNA alkylating agent",-0.16847,-0.484,0.997,1007,1,TRUE,FALSE,"DNA alkylating agent"
"imatinib","Pearson.est","KIT inhibitor",0.33638,0.907,0.542,129,0.783,TRUE,FALSE,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"imatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.26823,0.725,0.785,345,0.837,TRUE,FALSE,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"imiloxan","Pearson.est","adrenergic receptor antagonist",-0.17045,-0.476,0.987,927,0.987,TRUE,FALSE,"adrenergic receptor antagonist"
"irinotecan","Pearson.est","topoisomerase inhibitor",0.32855,0.851,0.602,393,0.918,TRUE,FALSE,"topoisomerase inhibitor"
"isoetharine","Pearson.est","adrenergic receptor agonist",-0.31418,-0.822,0.653,1095,0.915,TRUE,FALSE,"adrenergic receptor agonist"
"istradefylline","Pearson.est","adenosine receptor antagonist",-0.28232,-0.788,0.681,1137,0.968,TRUE,FALSE,"adenosine receptor antagonist"
"itraconazole","Pearson.est","cytochrome P450 inhibitor",-0.36666,-1.08,0.332,870,0.681,TRUE,FALSE,"cytochrome P450 inhibitor"
"ivermectin","Pearson.est","benzodiazepine receptor agonist",0.36975,0.935,0.542,87,0.9,TRUE,FALSE,"benzodiazepine receptor agonist"
"ketoprofen","Pearson.est","cyclooxygenase inhibitor",0.33081,0.878,0.583,212,0.834,TRUE,FALSE,"cyclooxygenase inhibitor"
"kynurenic.acid","Pearson.est","glutamate receptor antagonist",0.35065,0.923,0.491,40,0.713,TRUE,FALSE,"glutamate receptor antagonist"
"lafutidine","Pearson.est","histamine receptor antagonist",0.26839,0.69,0.829,482,1,TRUE,FALSE,"histamine receptor antagonist"
"lappaconite","Pearson.est","sodium channel blocker",-0.40429,-1.05,0.387,1042,0.744,TRUE,FALSE,"sodium channel blocker"
"latrepirdine","Pearson.est","glutamate receptor antagonist",-0.3474,-0.909,0.551,1216,0.691,TRUE,FALSE,"glutamate receptor antagonist"
"lenvatinib","Pearson.est","KIT inhibitor",0.31596,0.846,0.636,82,0.9,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lenvatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.33873,0.911,0.531,82,0.89,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lerisetron","Pearson.est","serotonin receptor antagonist",-0.65305,-1.71,0.0369,1167,0.318,TRUE,FALSE,"serotonin receptor antagonist"
"lestaurtinib","Pearson.est","growth factor receptor inhibitor",0.30366,0.821,0.661,406,0.794,TRUE,FALSE,"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor"
"lestaurtinib","Pearson.est","JAK inhibitor",-0.28559,-0.78,0.716,1059,0.733,TRUE,FALSE,"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor"
"levobunolol","Pearson.est","adrenergic receptor antagonist",0.36736,0.985,0.45,180,0.918,TRUE,FALSE,"adrenergic receptor antagonist"
"levocetirizine","Pearson.est","histamine receptor antagonist",-0.3509,-0.885,0.613,1304,0.937,TRUE,FALSE,"histamine receptor antagonist"
"levonorgestrel","Pearson.est","estrogen receptor agonist",-0.48363,-1.28,0.201,1216,0.654,TRUE,FALSE,"estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist"
"levonorgestrel","Pearson.est","progesterone receptor agonist",-0.42825,-1.13,0.318,1265,0.749,TRUE,FALSE,"estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist"
"licochalcone.a","Pearson.est","topoisomerase inhibitor",-0.38057,-1.02,0.421,823,0.59,TRUE,FALSE,"topoisomerase inhibitor"
"lidamidine","Pearson.est","adrenergic receptor agonist",-0.27512,-0.713,0.805,1160,0.879,TRUE,FALSE,"adrenergic receptor agonist"
"linifanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.4438,-1.09,0.363,796,0.777,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"linifanib","Pearson.est","VEGFR inhibitor",-0.25602,-0.637,0.893,832,0.923,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lomefloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.49099,-1.31,0.181,925,0.482,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"lorazepam","Pearson.est","benzodiazepine receptor agonist",0.2358,0.605,0.916,20,1,TRUE,FALSE,"benzodiazepine receptor agonist"
"lucitanib","Pearson.est","FGFR inhibitor",-0.46237,-1.3,0.173,1046,0.469,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"lucitanib","Pearson.est","VEGFR inhibitor",-0.54247,-1.55,0.085,1045,0.323,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"lurasidone","Pearson.est","serotonin receptor antagonist",-0.28587,-0.773,0.743,851,0.845,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"masitinib","Pearson.est","KIT inhibitor",-0.55977,-1.48,0.0944,1091,0.587,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.27178,-0.71,0.792,1091,0.858,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","src inhibitor",0.27508,0.747,0.758,189,0.865,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"mechlorethamine","Pearson.est","DNA inhibitor",0.35197,0.932,0.519,86,0.909,TRUE,FALSE,"DNA inhibitor"
"meglitinide","Pearson.est","potassium channel blocker",0.20583,0.523,0.975,584,1,TRUE,FALSE,"potassium channel blocker"
"melphalan","Pearson.est","DNA alkylating agent",0.27433,0.715,0.783,280,1,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"melphalan","Pearson.est","DNA inhibitor",0.19351,0.521,0.982,166,0.994,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"mepivacaine","Pearson.est","sodium channel blocker",0.33121,0.824,0.655,277,1,TRUE,FALSE,"potassium channel blocker, sodium channel blocker"
"mesoridazine","Pearson.est","dopamine receptor antagonist",0.3047,0.76,0.745,74,0.973,TRUE,FALSE,"dopamine receptor antagonist"
"methacycline","Pearson.est","protein synthesis inhibitor",0.31441,0.861,0.609,292,1,TRUE,FALSE,"protein synthesis inhibitor"
"metoprolol","Pearson.est","adrenergic receptor antagonist",0.35585,0.913,0.52,385,0.89,TRUE,FALSE,"adrenergic receptor antagonist"
"metoxibutropate","Pearson.est","cyclooxygenase inhibitor",0.36123,0.955,0.488,415,0.733,TRUE,FALSE,"cyclooxygenase inhibitor"
"metronidazole","Pearson.est","DNA inhibitor",0.3249,0.856,0.628,159,0.809,TRUE,FALSE,"DNA inhibitor"
"mexiletine","Pearson.est","sodium channel blocker",-0.22784,-0.618,0.898,1103,0.981,TRUE,FALSE,"sodium channel blocker"
"midostaurin","Pearson.est","FLT3 inhibitor",0.37556,0.971,0.472,559,0.768,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PKC inhibitor"
"midostaurin","Pearson.est","KIT inhibitor",-0.2848,-0.787,0.713,1117,0.999,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PKC inhibitor"
"mitomycin.c","Pearson.est","DNA synthesis inhibitor",0.13383,0.35,1,1165,0.999,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"mocetinostat","Pearson.est","HDAC inhibitor",-0.34388,-0.981,0.451,682,0.811,TRUE,FALSE,"HDAC inhibitor"
"morin","Pearson.est","cytochrome P450 inhibitor",-0.50561,-1.37,0.166,1320,0.499,TRUE,FALSE,"cytochrome P450 inhibitor"
"mubritinib","Pearson.est","protein tyrosine kinase inhibitor",-0.36021,-1.03,0.376,1163,0.669,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"naftidrofuryl","Pearson.est","adrenergic receptor antagonist",0.32562,0.835,0.627,554,1,TRUE,FALSE,"adrenergic receptor antagonist"
"naproxen","Pearson.est","cyclooxygenase inhibitor",0.35026,0.917,0.536,63,0.942,TRUE,FALSE,"cyclooxygenase inhibitor"
"nefiracetam","Pearson.est","benzodiazepine receptor agonist",0.22141,0.565,0.944,140,0.977,TRUE,FALSE,"acetylcholine receptor agonist, benzodiazepine receptor agonist"
"nelarabine","Pearson.est","DNA synthesis inhibitor",-0.22754,-0.62,0.897,1032,1,TRUE,FALSE,"DNA synthesis inhibitor, T cell inhibitor"
"neratinib","Pearson.est","EGFR inhibitor",0.25594,0.66,0.866,384,0.955,TRUE,FALSE,"EGFR inhibitor"
"nexturastat.a","Pearson.est","HDAC inhibitor",0.18599,0.492,0.97,194,0.98,TRUE,FALSE,"HDAC inhibitor"
"nilotinib","Pearson.est","Abl kinase inhibitor",0.22715,0.613,0.912,357,0.947,TRUE,FALSE,"Abl kinase inhibitor, Bcr-Abl kinase inhibitor"
"nintedanib","Pearson.est","FGFR inhibitor",0.14768,0.378,0.995,1146,1,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nintedanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.14018,0.352,0.998,440,0.999,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nintedanib","Pearson.est","VEGFR inhibitor",-0.22505,-0.6,0.9,934,0.967,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nizatidine","Pearson.est","histamine receptor antagonist",0.35013,0.89,0.554,58,0.864,TRUE,FALSE,"histamine receptor antagonist"
"nobiletin","Pearson.est","MEK inhibitor",0.24986,0.664,0.857,76,0.991,TRUE,FALSE,"MEK inhibitor"
"nomegestrol.acetate","Pearson.est","progesterone receptor agonist",0.2991,0.803,0.697,943,0.839,TRUE,FALSE,"progesterone receptor agonist"
"norethindrone","Pearson.est","progesterone receptor agonist",-0.64889,-1.67,0.0439,1120,1,TRUE,FALSE,"progesterone receptor agonist"
"norfloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.41587,-1.11,0.333,1017,0.578,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"novobiocin","Pearson.est","bacterial DNA gyrase inhibitor",0.30067,0.732,0.782,57,0.989,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"obatoclax","Pearson.est","BCL inhibitor",0.30943,0.775,0.75,238,0.933,TRUE,FALSE,"BCL inhibitor"
"oleoylethanolamide","Pearson.est","potassium channel blocker",0.40607,0.997,0.469,401,0.878,TRUE,FALSE,"cannabinoid receptor agonist, glucose dependent insulinotropic receptor agonist, potassium channel blocker, PPAR receptor agonist"
"oligomycin.a","Pearson.est","ATPase inhibitor",-0.24245,-0.686,0.857,1097,0.999,TRUE,FALSE,"ATP synthase inhibitor, ATPase inhibitor"
"omeprazole","Pearson.est","ATPase inhibitor",0.26473,0.659,0.863,229,1,TRUE,FALSE,"ATPase inhibitor"
"orantinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.37124,0.987,0.448,212,0.79,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"orantinib","Pearson.est","VEGFR inhibitor",0.37088,0.965,0.463,170,0.806,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"oxaliplatin","Pearson.est","DNA inhibitor",0.39282,0.99,0.443,347,0.805,TRUE,FALSE,"DNA inhibitor"
"oxcarbazepine","Pearson.est","sodium channel blocker",0.27603,0.762,0.763,382,0.796,TRUE,FALSE,"sodium channel blocker"
"oxiperomide","Pearson.est","dopamine receptor antagonist",0.20612,0.522,0.971,28,0.986,TRUE,FALSE,"dopamine receptor antagonist"
"oxiracetam","Pearson.est","acetylcholine receptor agonist",-0.46485,-1.21,0.242,1333,0.538,TRUE,FALSE,"acetylcholine receptor agonist"
"oxprenolol","Pearson.est","adrenergic receptor antagonist",-0.26573,-0.695,0.835,1091,1,TRUE,FALSE,"adrenergic receptor antagonist"
