"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"WZ.4002","Pearson.est","EGFR inhibitor",0.17415,0.459,0.985,486,1,TRUE,FALSE,"EGFR inhibitor"
"WZ8040","Pearson.est","EGFR inhibitor",-0.23385,-0.63,0.909,904,0.95,TRUE,FALSE,"EGFR inhibitor"
"XL888","Pearson.est","HSP inhibitor",-0.25759,-0.695,0.817,1135,1,TRUE,FALSE,"HSP inhibitor"
"YM.201636","Pearson.est","PI3K inhibitor",0.28707,0.752,0.763,552,0.861,TRUE,FALSE,"PI3K inhibitor"
"YM.976","Pearson.est","phosphodiesterase inhibitor",-0.42556,-1.15,0.287,1070,1,TRUE,FALSE,"phosphodiesterase inhibitor"
"ZK.93423","Pearson.est","benzodiazepine receptor agonist",0.35464,0.962,0.458,176,0.77,TRUE,FALSE,"benzodiazepine receptor agonist"
"ZM.306416","Pearson.est","Abl kinase inhibitor",-0.42413,-1.24,0.217,928,0.491,TRUE,FALSE,"Abl kinase inhibitor, src inhibitor, VEGFR inhibitor"
"ZM.306416","Pearson.est","src inhibitor",0.32585,0.898,0.544,57,0.863,TRUE,FALSE,"Abl kinase inhibitor, src inhibitor, VEGFR inhibitor"
"ZM.306416","Pearson.est","VEGFR inhibitor",-0.46546,-1.4,0.152,985,0.415,TRUE,FALSE,"Abl kinase inhibitor, src inhibitor, VEGFR inhibitor"
"ZSTK.474","Pearson.est","PI3K inhibitor",0.26714,0.739,0.765,251,1,TRUE,FALSE,"PI3K inhibitor"
"abemaciclib","Pearson.est","CDK inhibitor",0.29785,0.804,0.681,255,0.982,TRUE,FALSE,"CDK inhibitor"
"acetophenazine","Pearson.est","dopamine receptor antagonist",-0.27427,-0.808,0.662,1001,0.78,TRUE,FALSE,"dopamine receptor antagonist"
"acetylsalicylsalicylic.acid","Pearson.est","cyclooxygenase inhibitor",-0.32117,-0.874,0.61,1051,0.91,TRUE,FALSE,"cyclooxygenase inhibitor"
"adapalene","Pearson.est","retinoid receptor agonist",-0.33505,-0.934,0.502,880,0.991,TRUE,FALSE,"retinoid receptor agonist"
"adaprev","Pearson.est","TGF beta receptor inhibitor",-0.39831,-1.07,0.384,720,0.812,TRUE,FALSE,"TGF beta receptor inhibitor"
"adefovir.dipivoxil","Pearson.est","DNA polymerase inhibitor",-0.18547,-0.491,0.986,240,0.982,TRUE,FALSE,"DNA polymerase inhibitor"
"afatinib","Pearson.est","EGFR inhibitor",0.1457,0.424,0.992,217,0.994,TRUE,FALSE,"EGFR inhibitor"
"alfacalcidol","Pearson.est","vitamin D receptor agonist",0.34674,0.946,0.493,365,0.836,TRUE,FALSE,"vitamin D receptor agonist"
"alpelisib","Pearson.est","PI3K inhibitor",-0.18989,-0.48,0.98,802,0.983,TRUE,FALSE,"PI3K inhibitor"
"alvespimycin","Pearson.est","HSP inhibitor",0.25708,0.75,0.749,314,0.879,TRUE,FALSE,"HSP inhibitor"
"alvocidib","Pearson.est","CDK inhibitor",0.36511,0.985,0.461,108,0.611,TRUE,FALSE,"CDK inhibitor"
"amfenac","Pearson.est","cyclooxygenase inhibitor",-0.24422,-0.663,0.863,1209,0.909,TRUE,FALSE,"cyclooxygenase inhibitor"
"aminopurvalanol.a","Pearson.est","tyrosine kinase inhibitor",0.29586,0.835,0.634,310,0.883,TRUE,FALSE,"CDK inhibitor, tyrosine kinase inhibitor"
"amisulpride","Pearson.est","dopamine receptor antagonist",-0.30845,-0.883,0.577,1147,0.724,TRUE,FALSE,"dopamine receptor antagonist"
"anagrelide","Pearson.est","phosphodiesterase inhibitor",-0.34997,-1,0.432,1078,0.829,TRUE,FALSE,"phosphodiesterase inhibitor"
"anguidine","Pearson.est","protein synthesis inhibitor",-0.21495,-0.604,0.929,887,0.939,TRUE,FALSE,"protein synthesis inhibitor"
"anisomycin","Pearson.est","DNA synthesis inhibitor",-0.29271,-0.819,0.663,1204,0.905,TRUE,FALSE,"DNA synthesis inhibitor"
"arctigenin","Pearson.est","MEK inhibitor",-0.34432,-1.01,0.417,1056,0.671,TRUE,FALSE,"MEK inhibitor"
"artemisinin","Pearson.est","DNA synthesis inhibitor",0.35512,0.922,0.511,285,0.776,TRUE,FALSE,"DNA synthesis inhibitor"
"artesunate","Pearson.est","DNA synthesis inhibitor",0.31787,0.812,0.687,572,1,TRUE,FALSE,"DNA synthesis inhibitor"
"aspirin","Pearson.est","cyclooxygenase inhibitor",-0.19421,-0.528,0.961,947,0.963,TRUE,FALSE,"cyclooxygenase inhibitor"
"astemizole","Pearson.est","histamine receptor antagonist",0.27316,0.747,0.757,58,0.825,TRUE,FALSE,"histamine receptor antagonist"
"atenolol....","Pearson.est","adrenergic receptor antagonist",-0.20043,-0.529,0.957,939,0.988,TRUE,FALSE,"adrenergic receptor antagonist"
"atipamezole","Pearson.est","adrenergic receptor antagonist",0.27357,0.729,0.791,534,0.917,TRUE,FALSE,"adrenergic receptor antagonist"
"atiprimod","Pearson.est","JAK inhibitor",-0.34613,-0.977,0.444,913,0.683,TRUE,FALSE,"JAK inhibitor, STAT inhibitor"
"azalomycin.b","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.25763,-0.725,0.784,945,0.883,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"azithromycin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.5703,-1.68,0.0593,1008,0.379,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"azodicarbonamide","Pearson.est","DNA synthesis inhibitor",-0.41795,-1.12,0.317,1127,0.655,TRUE,FALSE,"DNA synthesis inhibitor"
"azomycin..2.nitroimidazole.","Pearson.est","protein synthesis inhibitor",0.20428,0.582,0.929,147,0.952,TRUE,FALSE,"protein synthesis inhibitor"
"baricitinib","Pearson.est","JAK inhibitor",-0.28863,-0.78,0.703,995,0.866,TRUE,FALSE,"JAK inhibitor"
"bendamustine","Pearson.est","DNA inhibitor",0.29588,0.764,0.748,470,1,TRUE,FALSE,"DNA inhibitor"
"bentazepam","Pearson.est","benzodiazepine receptor agonist",0.35482,0.995,0.417,207,0.896,TRUE,FALSE,"benzodiazepine receptor agonist"
"benzethonium","Pearson.est","sodium channel blocker",0.184,0.522,0.974,364,0.967,TRUE,FALSE,"sodium channel blocker"
"beta.lapachone","Pearson.est","topoisomerase inhibitor",-0.22606,-0.603,0.918,940,0.953,TRUE,FALSE,"topoisomerase inhibitor"
"betulinic.acid","Pearson.est","NFkB pathway inhibitor",-0.25028,-0.707,0.802,1035,0.919,TRUE,FALSE,"apoptosis stimulant, NFkB pathway inhibitor"
"bexarotene","Pearson.est","retinoid receptor agonist",-0.51224,-1.38,0.172,1163,0.903,TRUE,FALSE,"retinoid receptor agonist"
"bindarit","Pearson.est","NFkB pathway inhibitor",0.27255,0.772,0.706,463,0.889,TRUE,FALSE,"NFkB pathway inhibitor"
"blebbistatin....","Pearson.est","ATPase inhibitor",-0.38396,-1.07,0.358,493,0.793,TRUE,FALSE,"ATPase inhibitor"
"bortezomib","Pearson.est","NFkB pathway inhibitor",-0.28099,-0.739,0.764,1288,0.893,TRUE,FALSE,"NFkB pathway inhibitor, proteasome inhibitor"
"bortezomib","Pearson.est","proteasome inhibitor",0.29907,0.788,0.714,907,0.952,TRUE,FALSE,"NFkB pathway inhibitor, proteasome inhibitor"
"bosutinib","Pearson.est","Abl kinase inhibitor",-0.44712,-1.3,0.188,1147,0.54,TRUE,FALSE,"Abl kinase inhibitor, Bcr-Abl kinase inhibitor, src inhibitor"
"bosutinib","Pearson.est","src inhibitor",0.31119,0.843,0.627,12,0.958,TRUE,FALSE,"Abl kinase inhibitor, Bcr-Abl kinase inhibitor, src inhibitor"
"brefeldin.a","Pearson.est","protein synthesis inhibitor",0.32113,0.878,0.567,120,0.753,TRUE,FALSE,"protein synthesis inhibitor"
"brigatinib","Pearson.est","EGFR inhibitor",0.19785,0.501,0.975,334,0.998,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor, EGFR inhibitor"
"bruceantin","Pearson.est","protein synthesis inhibitor",-0.43105,-1.16,0.27,1158,0.752,TRUE,FALSE,"protein synthesis inhibitor"
"buparlisib","Pearson.est","PI3K inhibitor",-0.45356,-1.27,0.196,997,0.634,TRUE,FALSE,"PI3K inhibitor"
"buphenine","Pearson.est","adrenergic receptor agonist",0.34172,0.906,0.53,455,0.839,TRUE,FALSE,"adrenergic receptor agonist"
"busulfan","Pearson.est","DNA inhibitor",0.27209,0.717,0.811,142,0.933,TRUE,FALSE,"DNA inhibitor"
"butamben","Pearson.est","sodium channel blocker",-0.48125,-1.36,0.145,818,0.521,TRUE,FALSE,"sodium channel blocker"
"capecitabine","Pearson.est","DNA synthesis inhibitor",-0.30088,-0.812,0.664,949,0.934,TRUE,FALSE,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","thymidylate synthase inhibitor",-0.47803,-1.3,0.174,1047,0.536,TRUE,FALSE,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"carboplatin","Pearson.est","DNA alkylating agent",0.28288,0.759,0.755,70,0.802,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carboplatin","Pearson.est","DNA inhibitor",-0.38719,-1.03,0.407,911,0.692,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carboxyamidotriazole","Pearson.est","calcium channel blocker",-0.18808,-0.537,0.968,243,0.996,TRUE,FALSE,"calcium channel blocker"
"carfilzomib","Pearson.est","proteasome inhibitor",-0.46508,-1.34,0.153,1255,1,TRUE,FALSE,"proteasome inhibitor"
"carmofur","Pearson.est","thymidylate synthase inhibitor",-0.34268,-0.896,0.553,440,0.999,TRUE,FALSE,"thymidylate synthase inhibitor"
"carmustine","Pearson.est","DNA alkylating agent",-0.26922,-0.686,0.836,925,0.933,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carmustine","Pearson.est","DNA inhibitor",-0.30125,-0.783,0.724,913,0.953,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"carvedilol","Pearson.est","adrenergic receptor antagonist",-0.33338,-0.907,0.519,1181,0.803,TRUE,FALSE,"adrenergic receptor antagonist"
"cebranopadol","Pearson.est","opioid receptor agonist",-0.28475,-0.765,0.712,1214,0.96,TRUE,FALSE,"opioid receptor agonist"
"cephalomannine","Pearson.est","DNA polymerase inhibitor",-0.50254,-1.41,0.125,1035,0.49,TRUE,FALSE,"DNA polymerase inhibitor"
"chlorambucil","Pearson.est","DNA inhibitor",0.24904,0.655,0.861,651,1,TRUE,FALSE,"DNA inhibitor"
"chloropyramine","Pearson.est","histamine receptor antagonist",-0.25767,-0.723,0.771,806,0.987,TRUE,FALSE,"histamine receptor antagonist"
"cibenzoline","Pearson.est","sodium channel blocker",0.22481,0.625,0.905,1011,0.984,TRUE,FALSE,"sodium channel blocker"
"cidofovir","Pearson.est","DNA polymerase inhibitor",0.29252,0.881,0.514,145,0.685,TRUE,FALSE,"DNA polymerase inhibitor"
"cilostamide","Pearson.est","phosphodiesterase inhibitor",-0.20724,-0.586,0.922,985,0.981,TRUE,FALSE,"phosphodiesterase inhibitor"
"cimetidine","Pearson.est","histamine receptor antagonist",0.29811,0.795,0.681,114,1,TRUE,FALSE,"histamine receptor antagonist"
"cinnarazine","Pearson.est","calcium channel blocker",-0.37871,-1.07,0.349,943,0.861,TRUE,FALSE,"calcium channel blocker"
"cisplatin","Pearson.est","DNA alkylating agent",-0.23571,-0.615,0.898,1282,0.945,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"cisplatin","Pearson.est","DNA synthesis inhibitor",-0.51735,-1.37,0.137,775,0.751,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"clenbuterol","Pearson.est","adrenergic receptor agonist",0.25144,0.671,0.857,315,0.923,TRUE,FALSE,"adrenergic receptor agonist"
"clindamycin.phosphate","Pearson.est","protein synthesis inhibitor",-0.35856,-0.987,0.457,1000,0.824,TRUE,FALSE,"protein synthesis inhibitor"
"clofibrate","Pearson.est","PPAR receptor agonist",-0.62276,-1.74,0.024,1220,0.497,TRUE,FALSE,"PPAR receptor agonist"
"clofoctol","Pearson.est","protein synthesis inhibitor",0.34646,0.921,0.54,329,0.788,TRUE,FALSE,"protein synthesis inhibitor"
"clotrimazole","Pearson.est","cytochrome P450 inhibitor",-0.38842,-1.08,0.316,503,0.811,TRUE,FALSE,"cytochrome P450 inhibitor, imidazoline receptor ligand"
"cobicistat","Pearson.est","cytochrome P450 inhibitor",-0.19157,-0.567,0.945,1176,0.97,TRUE,FALSE,"cytochrome P450 inhibitor"
"cobimetinib","Pearson.est","MEK inhibitor",-0.24298,-0.644,0.875,946,0.977,TRUE,FALSE,"MEK inhibitor"
"colchicine","Pearson.est","microtubule inhibitor",0.29548,0.778,0.709,50,0.908,TRUE,FALSE,"microtubule inhibitor"
"combretastatin.A.4","Pearson.est","tubulin polymerization inhibitor",0.34266,0.919,0.536,415,0.769,TRUE,FALSE,"tubulin polymerization inhibitor"
"crenolanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.56764,-1.62,0.0602,1047,0.632,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"crizotinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.287,-0.765,0.73,922,0.979,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"curcumin","Pearson.est","cyclooxygenase inhibitor",0.31732,0.806,0.698,107,0.934,TRUE,FALSE,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor"
"curcumin","Pearson.est","NFkB pathway inhibitor",-0.23321,-0.652,0.867,1264,0.943,TRUE,FALSE,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor"
"cyclocytidine","Pearson.est","DNA synthesis inhibitor",0.36063,0.929,0.549,291,0.868,TRUE,FALSE,"DNA synthesis inhibitor, RNA synthesis inhibitor"
"cyproheptadine","Pearson.est","histamine receptor antagonist",-0.41319,-1.16,0.296,794,0.533,TRUE,FALSE,"histamine receptor antagonist"
"cytarabine","Pearson.est","ribonucleotide reductase inhibitor",-0.4688,-1.27,0.213,781,1,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"dacomitinib","Pearson.est","EGFR inhibitor",0.29465,0.829,0.616,259,0.75,TRUE,FALSE,"EGFR inhibitor"
"dasatinib","Pearson.est","KIT inhibitor",-0.15583,-0.417,0.995,199,0.996,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dasatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.28448,0.773,0.733,403,0.823,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dasatinib","Pearson.est","src inhibitor",-0.39623,-1.05,0.399,1045,0.901,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dexamethasone.acetate","Pearson.est","glucocorticoid receptor agonist",0.30235,0.823,0.692,434,0.974,TRUE,FALSE,"glucocorticoid receptor agonist"
"diazooxonorleucine","Pearson.est","glutamate receptor antagonist",-0.45013,-1.15,0.283,855,0.832,TRUE,FALSE,"glutamate receptor antagonist"
"dicycloverine","Pearson.est","acetylcholine receptor antagonist",-0.71386,-1.96,0.0129,974,0.197,TRUE,FALSE,"acetylcholine receptor antagonist"
"dienogest","Pearson.est","progesterone receptor agonist",-0.51149,-1.45,0.105,849,0.812,TRUE,FALSE,"progesterone receptor agonist"
"digoxin","Pearson.est","ATPase inhibitor",0.31646,0.821,0.663,31,0.894,TRUE,FALSE,"ATPase inhibitor"
"dihydroergocristine","Pearson.est","adrenergic receptor antagonist",0.22354,0.641,0.864,368,0.972,TRUE,FALSE,"adrenergic receptor antagonist, prolactin inhibitor"
"dinaciclib","Pearson.est","CDK inhibitor",-0.29231,-0.845,0.651,998,1,TRUE,FALSE,"CDK inhibitor"
"diphemanil","Pearson.est","acetylcholine receptor antagonist",-0.48386,-1.28,0.179,829,0.779,TRUE,FALSE,"acetylcholine receptor antagonist"
"dirithromycin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.42276,-1.07,0.374,882,1,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"disulfiram","Pearson.est","DNA methyltransferase inhibitor",-0.36056,-0.949,0.473,1183,0.824,TRUE,FALSE,"aldehyde dehydrogenase inhibitor, DNA methyltransferase inhibitor, TRPV agonist"
"dovitinib","Pearson.est","EGFR inhibitor",0.25067,0.711,0.782,326,0.859,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dovitinib","Pearson.est","FLT3 inhibitor",0.2507,0.65,0.843,430,0.915,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"doxercalciferol","Pearson.est","vitamin D receptor agonist",-0.39143,-1.16,0.274,1087,0.973,TRUE,FALSE,"vitamin D receptor agonist"
"doxifluridine","Pearson.est","thymidylate synthase inhibitor",-0.50878,-1.39,0.163,1020,0.647,TRUE,FALSE,"thymidylate synthase inhibitor"
"dronedarone","Pearson.est","adrenergic receptor antagonist",-0.26394,-0.698,0.837,1136,0.878,TRUE,FALSE,"adrenergic receptor antagonist"
"ebastine","Pearson.est","histamine receptor antagonist",-0.41864,-1.19,0.26,1211,0.872,TRUE,FALSE,"histamine receptor antagonist"
"emetine","Pearson.est","protein synthesis inhibitor",0.30251,0.815,0.651,186,1,TRUE,FALSE,"protein synthesis inhibitor"
"endo.IWR.1","Pearson.est","PARP inhibitor",0.33351,0.904,0.528,235,1,TRUE,FALSE,"PARP inhibitor"
"epinastine","Pearson.est","histamine receptor antagonist",-0.36713,-1.01,0.412,1032,0.643,TRUE,FALSE,"histamine receptor antagonist"
"eplerenone","Pearson.est","cytochrome P450 inhibitor",-0.41099,-1.09,0.356,1065,0.836,TRUE,FALSE,"cytochrome P450 inhibitor"
"epothilone.d","Pearson.est","tubulin polymerization inhibitor",-0.21481,-0.592,0.925,965,0.943,TRUE,FALSE,"microtubule stabilizing agent, tubulin polymerization inhibitor"
"eprinomectin","Pearson.est","benzodiazepine receptor agonist",0.26333,0.711,0.801,499,0.982,TRUE,FALSE,"benzodiazepine receptor agonist"
"ercalcitriol","Pearson.est","vitamin D receptor agonist",-0.38758,-1.06,0.352,1169,0.801,TRUE,FALSE,"vitamin D receptor agonist"
"erlotinib","Pearson.est","EGFR inhibitor",-0.1597,-0.438,0.995,1052,0.994,TRUE,FALSE,"EGFR inhibitor"
"erteberel","Pearson.est","estrogen receptor agonist",-0.68953,-1.92,0.00946,1247,0.196,TRUE,FALSE,"estrogen receptor agonist"
"estradiol","Pearson.est","estrogen receptor agonist",-0.42007,-1.13,0.329,795,1,TRUE,FALSE,"estrogen receptor agonist"
"estradiol.cypionate","Pearson.est","estrogen receptor agonist",-0.27643,-0.746,0.742,353,0.871,TRUE,FALSE,"estrogen receptor agonist"
"estramustine.phosphate","Pearson.est","DNA synthesis inhibitor",-0.41272,-1.07,0.373,1141,0.641,TRUE,FALSE,"DNA synthesis inhibitor, microtubule inhibitor"
"estramustine.phosphate","Pearson.est","microtubule inhibitor",-0.48323,-1.3,0.182,949,0.825,TRUE,FALSE,"DNA synthesis inhibitor, microtubule inhibitor"
"estrone","Pearson.est","estrogen receptor agonist",0.32079,0.923,0.52,416,0.75,TRUE,FALSE,"estrogen receptor agonist, estrogenic hormone"
"famciclovir","Pearson.est","DNA polymerase inhibitor",0.30799,0.872,0.583,890,0.838,TRUE,FALSE,"DNA polymerase inhibitor"
"famotidine","Pearson.est","histamine receptor antagonist",-0.2967,-0.828,0.605,1075,1,TRUE,FALSE,"histamine receptor antagonist"
"felbamate","Pearson.est","glutamate receptor antagonist",-0.49518,-1.41,0.112,1179,0.655,TRUE,FALSE,"glutamate receptor antagonist"
"fendiline","Pearson.est","calcium channel blocker",-0.35904,-0.973,0.457,891,1,TRUE,FALSE,"calcium channel blocker"
"fenofibrate","Pearson.est","PPAR receptor agonist",-0.30645,-0.818,0.652,1245,0.895,TRUE,FALSE,"PPAR receptor agonist"
"fenretinide","Pearson.est","retinoid receptor agonist",-0.29693,-0.87,0.577,983,0.752,TRUE,FALSE,"apoptosis stimulant, retinoid receptor agonist"
"filgotinib","Pearson.est","JAK inhibitor",-0.52496,-1.37,0.146,908,0.352,TRUE,FALSE,"JAK inhibitor"
"fleroxacin","Pearson.est","topoisomerase inhibitor",-0.16667,-0.453,0.992,194,1,TRUE,FALSE,"topoisomerase inhibitor"
"florfenicol","Pearson.est","protein synthesis inhibitor",0.26616,0.702,0.827,82,0.921,TRUE,FALSE,"protein synthesis inhibitor"
"floxuridine","Pearson.est","DNA synthesis inhibitor",-0.34358,-0.926,0.532,1133,0.746,TRUE,FALSE,"DNA synthesis inhibitor"
"fludarabine","Pearson.est","ribonucleotide reductase inhibitor",0.22087,0.597,0.91,389,1,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"fludarabine.phosphate","Pearson.est","ribonucleotide reductase inhibitor",0.25319,0.648,0.874,367,0.946,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"fluticasone.propionate","Pearson.est","glucocorticoid receptor agonist",0.35783,0.912,0.541,485,0.824,TRUE,FALSE,"glucocorticoid receptor agonist"
"foretinib","Pearson.est","VEGFR inhibitor",-0.23743,-0.615,0.912,731,0.925,TRUE,FALSE,"VEGFR inhibitor"
"ftorafur","Pearson.est","thymidylate synthase inhibitor",-0.63594,-1.7,0.0262,1050,0.388,TRUE,FALSE,"thymidylate synthase inhibitor"
"gamma.aminobutyric.acid","Pearson.est","benzodiazepine receptor agonist",0.27098,0.721,0.801,357,0.948,TRUE,FALSE,"benzodiazepine receptor agonist"
"gemcitabine","Pearson.est","ribonucleotide reductase inhibitor",0.32151,0.852,0.619,147,0.929,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"gilteritinib","Pearson.est","FLT3 inhibitor",-0.47181,-1.23,0.227,917,0.898,TRUE,FALSE,"FLT3 inhibitor"
"golvatinib","Pearson.est","VEGFR inhibitor",-0.4375,-1.23,0.208,978,0.78,TRUE,FALSE,"VEGFR inhibitor"
"gossypol","Pearson.est","BCL inhibitor",-0.36059,-0.967,0.454,1256,0.96,TRUE,FALSE,"BCL inhibitor, MCL1 inhibitor"
"guanidine","Pearson.est","HSP inhibitor",0.30462,0.825,0.634,95,0.984,TRUE,FALSE,"HSP inhibitor"
"hesperadin","Pearson.est","Aurora kinase inhibitor",0.32447,0.935,0.498,322,0.761,TRUE,FALSE,"Aurora kinase inhibitor"
"homoharringtonine","Pearson.est","protein synthesis inhibitor",0.33221,0.893,0.545,217,1,TRUE,FALSE,"protein synthesis inhibitor"
"hydroxyurea","Pearson.est","ribonucleotide reductase inhibitor",-0.48023,-1.29,0.214,940,1,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"ibutilide","Pearson.est","potassium channel blocker",-0.44081,-1.26,0.185,566,0.691,TRUE,FALSE,"potassium channel blocker"
"idazoxan","Pearson.est","adrenergic receptor antagonist",0.21387,0.528,0.959,554,0.983,TRUE,FALSE,"adrenergic receptor antagonist"
"idelalisib","Pearson.est","PI3K inhibitor",0.16016,0.443,0.992,321,0.992,TRUE,FALSE,"PI3K inhibitor"
"ifosfamide","Pearson.est","DNA alkylating agent",-0.47573,-1.42,0.135,981,0.416,TRUE,FALSE,"DNA alkylating agent"
"imiloxan","Pearson.est","adrenergic receptor antagonist",0.32675,0.85,0.634,429,1,TRUE,FALSE,"adrenergic receptor antagonist"
"indirubin","Pearson.est","CDK inhibitor",-0.26911,-0.698,0.819,779,0.955,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"indirubin","Pearson.est","glycogen synthase kinase inhibitor",0.2178,0.62,0.891,41,0.954,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"indisulam","Pearson.est","CDK inhibitor",0.27502,0.704,0.808,247,0.956,TRUE,FALSE,"CDK inhibitor"
"indoprofen","Pearson.est","cyclooxygenase inhibitor",0.23864,0.614,0.9,308,0.959,TRUE,FALSE,"cyclooxygenase inhibitor, prostanoid receptor antagonist"
"isofloxythepin","Pearson.est","dopamine receptor antagonist",0.35927,0.969,0.472,94,0.832,TRUE,FALSE,"dopamine receptor antagonist"
"isoxsuprine","Pearson.est","adrenergic receptor agonist",-0.50037,-1.41,0.127,889,1,TRUE,FALSE,"adrenergic receptor agonist"
"istradefylline","Pearson.est","adenosine receptor antagonist",-0.5951,-1.66,0.0659,1054,0.3,TRUE,FALSE,"adenosine receptor antagonist"
"itraconazole","Pearson.est","cytochrome P450 inhibitor",-0.45265,-1.3,0.181,984,1,TRUE,FALSE,"cytochrome P450 inhibitor"
"ivermectin","Pearson.est","benzodiazepine receptor agonist",-0.6019,-1.62,0.0614,996,0.341,TRUE,FALSE,"benzodiazepine receptor agonist"
"ixazomib","Pearson.est","proteasome inhibitor",-0.31728,-0.865,0.581,982,0.815,TRUE,FALSE,"proteasome inhibitor"
"ixazomib.citrate","Pearson.est","proteasome inhibitor",-0.27376,-0.765,0.737,804,0.863,TRUE,FALSE,"proteasome inhibitor"
"josamycin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.276,0.762,0.742,151,0.878,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"kenpaullone","Pearson.est","glycogen synthase kinase inhibitor",0.28846,0.749,0.769,368,0.892,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"ketoprofen","Pearson.est","cyclooxygenase inhibitor",-0.32651,-0.9,0.559,1147,0.963,TRUE,FALSE,"cyclooxygenase inhibitor"
"ku.0063794","Pearson.est","mTOR inhibitor",0.28578,0.73,0.779,415,0.966,TRUE,FALSE,"mTOR inhibitor"
"kynurenic.acid","Pearson.est","glutamate receptor antagonist",0.28442,0.766,0.731,214,0.954,TRUE,FALSE,"glutamate receptor antagonist"
"lafutidine","Pearson.est","histamine receptor antagonist",-0.22684,-0.6,0.931,1110,0.992,TRUE,FALSE,"histamine receptor antagonist"
"lappaconite","Pearson.est","sodium channel blocker",-0.58888,-1.57,0.0567,1095,0.43,TRUE,FALSE,"sodium channel blocker"
"latrepirdine","Pearson.est","glutamate receptor antagonist",0.2182,0.58,0.932,349,0.967,TRUE,FALSE,"glutamate receptor antagonist"
"lerisetron","Pearson.est","serotonin receptor antagonist",-0.23615,-0.68,0.831,1165,0.931,TRUE,FALSE,"serotonin receptor antagonist"
"lestaurtinib","Pearson.est","FLT3 inhibitor",-0.23432,-0.663,0.849,284,0.957,TRUE,FALSE,"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor"
"levobunolol","Pearson.est","adrenergic receptor antagonist",0.27002,0.71,0.791,317,0.959,TRUE,FALSE,"adrenergic receptor antagonist"
"levocetirizine","Pearson.est","histamine receptor antagonist",0.20463,0.517,0.974,340,1,TRUE,FALSE,"histamine receptor antagonist"
"licochalcone.a","Pearson.est","topoisomerase inhibitor",0.28741,0.79,0.684,455,0.907,TRUE,FALSE,"topoisomerase inhibitor"
"lomefloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.27435,-0.819,0.655,262,1,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
