"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"danusertib","Pearson.est","growth factor receptor inhibitor",-0.64062,-1.85,0.0222,861,0.305,TRUE,FALSE,"Aurora kinase inhibitor, growth factor receptor inhibitor"
"darifenacin","Pearson.est","acetylcholine receptor antagonist",0.30419,0.757,0.805,181,0.95,TRUE,FALSE,"acetylcholine receptor antagonist"
"dasatinib","Pearson.est","tyrosine kinase inhibitor",0.38452,0.956,0.496,488,0.805,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dexrazoxane","Pearson.est","topoisomerase inhibitor",-0.20865,-0.576,0.965,1323,0.943,TRUE,FALSE,"chelating agent, topoisomerase inhibitor"
"diazooxonorleucine","Pearson.est","glutamate receptor antagonist",-0.28596,-0.74,0.777,1090,0.906,TRUE,FALSE,"glutamate receptor antagonist"
"dienogest","Pearson.est","progesterone receptor agonist",0.27779,0.685,0.88,447,0.98,TRUE,FALSE,"progesterone receptor agonist"
"digoxin","Pearson.est","ATPase inhibitor",0.39431,0.916,0.601,452,0.956,TRUE,FALSE,"ATPase inhibitor"
"dihydroergocristine","Pearson.est","adrenergic receptor antagonist",-0.27267,-0.706,0.792,974,0.964,TRUE,FALSE,"adrenergic receptor antagonist, prolactin inhibitor"
"disulfiram","Pearson.est","DNA methyltransferase inhibitor",-0.40297,-1.22,0.191,542,0.882,TRUE,FALSE,"aldehyde dehydrogenase inhibitor, DNA methyltransferase inhibitor, TRPV agonist"
"dovitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.32287,0.791,0.722,426,1,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dovitinib","Pearson.est","VEGFR inhibitor",0.30915,0.758,0.789,517,0.986,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"ebastine","Pearson.est","histamine receptor antagonist",-0.30758,-0.81,0.667,1163,0.882,TRUE,FALSE,"histamine receptor antagonist"
"embelin","Pearson.est","HCV inhibitor",-0.55306,-1.69,0.0419,1193,0.258,TRUE,FALSE,"HCV inhibitor, XIAP inhibitor"
"endo.IWR.1","Pearson.est","PARP inhibitor",0.40759,0.969,0.514,774,1,TRUE,FALSE,"PARP inhibitor"
"enoximone","Pearson.est","phosphodiesterase inhibitor",-0.32648,-0.808,0.703,910,0.899,TRUE,FALSE,"phosphodiesterase inhibitor"
"epinastine","Pearson.est","histamine receptor antagonist",-0.27744,-0.708,0.81,1109,1,TRUE,FALSE,"histamine receptor antagonist"
"epinephrine","Pearson.est","adrenergic receptor agonist",0.28956,0.689,0.867,728,0.929,TRUE,FALSE,"adrenergic receptor agonist, neurotransmitter"
"equol","Pearson.est","estrogen receptor agonist",-0.41916,-1.08,0.356,1269,0.616,TRUE,FALSE,"estrogen receptor agonist"
"erdafitinib","Pearson.est","FGFR inhibitor",0.34515,0.838,0.695,774,0.966,TRUE,FALSE,"FGFR inhibitor"
"erteberel","Pearson.est","estrogen receptor agonist",-0.45421,-1.39,0.138,610,1,TRUE,FALSE,"estrogen receptor agonist"
"estradiol","Pearson.est","estrogen receptor agonist",-0.2554,-0.829,0.67,343,1,TRUE,FALSE,"estrogen receptor agonist"
"estradiol.cypionate","Pearson.est","estrogen receptor agonist",0.29625,0.706,0.854,875,0.955,TRUE,FALSE,"estrogen receptor agonist"
"estramustine","Pearson.est","DNA alkylating agent",0.35291,0.87,0.638,662,1,TRUE,FALSE,"DNA alkylating agent"
"estramustine.phosphate","Pearson.est","DNA synthesis inhibitor",0.31104,0.736,0.783,586,0.974,TRUE,FALSE,"DNA synthesis inhibitor, microtubule inhibitor"
"ethinyl.estradiol","Pearson.est","estrogen receptor agonist",0.34139,0.875,0.574,78,0.882,TRUE,FALSE,"estrogen receptor agonist, estrogenic hormone"
"famotidine","Pearson.est","histamine receptor antagonist",0.31613,0.776,0.752,291,0.941,TRUE,FALSE,"histamine receptor antagonist"
"fdcyd","Pearson.est","DNA methyltransferase inhibitor",-0.38943,-1.07,0.357,523,0.642,TRUE,FALSE,"DNA methyltransferase inhibitor"
"felbamate","Pearson.est","glutamate receptor antagonist",0.31513,0.798,0.733,452,1,TRUE,FALSE,"glutamate receptor antagonist"
"fenofibrate","Pearson.est","PPAR receptor agonist",0.40534,0.984,0.499,14,0.888,TRUE,FALSE,"PPAR receptor agonist"
"filgotinib","Pearson.est","JAK inhibitor",0.30336,0.759,0.799,529,1,TRUE,FALSE,"JAK inhibitor"
"finafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.33484,-0.96,0.426,1300,0.724,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"florfenicol","Pearson.est","protein synthesis inhibitor",-0.4652,-1.32,0.156,1289,0.342,TRUE,FALSE,"protein synthesis inhibitor"
"floxuridine","Pearson.est","DNA synthesis inhibitor",0.38286,0.923,0.571,472,0.893,TRUE,FALSE,"DNA synthesis inhibitor"
"fluorometholone","Pearson.est","glucocorticoid receptor agonist",0.37201,0.911,0.613,632,0.972,TRUE,FALSE,"glucocorticoid receptor agonist"
"flutamide","Pearson.est","androgen receptor antagonist",-0.6384,-1.84,0.0104,1308,0.0896,TRUE,FALSE,"androgen receptor antagonist"
"fluticasone.propionate","Pearson.est","glucocorticoid receptor agonist",0.38584,0.903,0.606,738,0.888,TRUE,FALSE,"glucocorticoid receptor agonist"
"foscarnet","Pearson.est","DNA polymerase inhibitor",-0.25117,-0.751,0.793,1295,0.819,TRUE,FALSE,"DNA polymerase inhibitor"
"ftorafur","Pearson.est","thymidylate synthase inhibitor",0.2665,0.647,0.909,769,1,TRUE,FALSE,"thymidylate synthase inhibitor"
"fulvestrant","Pearson.est","estrogen receptor antagonist",-0.35242,-1.03,0.403,474,0.737,TRUE,FALSE,"estrogen receptor antagonist"
"gefitinib","Pearson.est","EGFR inhibitor",0.35465,0.944,0.477,252,0.703,TRUE,FALSE,"EGFR inhibitor"
"gemcitabine","Pearson.est","ribonucleotide reductase inhibitor",0.38963,0.942,0.549,137,1,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"gossypol","Pearson.est","BCL inhibitor",0.39449,0.961,0.519,564,0.84,TRUE,FALSE,"BCL inhibitor, MCL1 inhibitor"
"homoharringtonine","Pearson.est","protein synthesis inhibitor",0.32683,0.79,0.748,447,1,TRUE,FALSE,"protein synthesis inhibitor"
"hydroxyurea","Pearson.est","ribonucleotide reductase inhibitor",-0.29381,-0.876,0.634,394,0.818,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"hyoscyamine","Pearson.est","acetylcholine receptor antagonist",-0.28104,-0.787,0.723,378,1,TRUE,FALSE,"acetylcholine receptor antagonist"
"hypericin","Pearson.est","tyrosine kinase inhibitor",-0.31118,-0.758,0.779,999,1,TRUE,FALSE,"tyrosine kinase inhibitor"
"icotinib","Pearson.est","EGFR inhibitor",0.25327,0.687,0.858,255,0.868,TRUE,FALSE,"EGFR inhibitor"
"idazoxan","Pearson.est","adrenergic receptor antagonist",0.31691,0.763,0.807,433,1,TRUE,FALSE,"adrenergic receptor antagonist"
"ifosfamide","Pearson.est","DNA alkylating agent",0.22415,0.563,0.961,811,0.984,TRUE,FALSE,"DNA alkylating agent"
"imatinib","Pearson.est","KIT inhibitor",-0.33359,-0.864,0.594,1226,0.864,TRUE,FALSE,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"imatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.41663,-1.11,0.327,1112,0.726,TRUE,FALSE,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"indiplon","Pearson.est","benzodiazepine receptor agonist",-0.19521,-0.551,0.956,261,0.963,TRUE,FALSE,"benzodiazepine receptor agonist"
"indirubin","Pearson.est","CDK inhibitor",0.17028,0.45,0.992,223,0.991,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"indirubin","Pearson.est","glycogen synthase kinase inhibitor",-0.33544,-0.889,0.584,1342,1,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"indisulam","Pearson.est","CDK inhibitor",-0.23109,-0.686,0.843,1188,0.95,TRUE,FALSE,"CDK inhibitor"
"indoprofen","Pearson.est","cyclooxygenase inhibitor",0.33812,0.814,0.728,532,0.916,TRUE,FALSE,"cyclooxygenase inhibitor, prostanoid receptor antagonist"
"iododexetimide","Pearson.est","acetylcholine receptor antagonist",-0.44312,-1.37,0.106,596,0.301,TRUE,FALSE,"acetylcholine receptor antagonist"
"ipsapirone","Pearson.est","serotonin receptor agonist",-0.67528,-1.76,0.0225,1347,0.396,TRUE,FALSE,"serotonin receptor agonist"
"isoetharine","Pearson.est","adrenergic receptor agonist",0.15536,0.376,0.999,414,1,TRUE,FALSE,"adrenergic receptor agonist"
"isofloxythepin","Pearson.est","dopamine receptor antagonist",0.40594,0.976,0.489,698,0.844,TRUE,FALSE,"dopamine receptor antagonist"
"isoxsuprine","Pearson.est","adrenergic receptor agonist",0.3846,0.974,0.494,345,0.943,TRUE,FALSE,"adrenergic receptor agonist"
"istradefylline","Pearson.est","adenosine receptor antagonist",-0.44228,-1.27,0.175,1049,0.622,TRUE,FALSE,"adenosine receptor antagonist"
"ivermectin","Pearson.est","benzodiazepine receptor agonist",0.27228,0.732,0.775,220,0.959,TRUE,FALSE,"benzodiazepine receptor agonist"
"josamycin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.40819,0.956,0.528,715,0.982,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"kenpaullone","Pearson.est","CDK inhibitor",0.33442,0.808,0.736,697,1,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"kenpaullone","Pearson.est","glycogen synthase kinase inhibitor",0.39064,0.956,0.518,301,1,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"ketoprofen","Pearson.est","cyclooxygenase inhibitor",0.37188,0.876,0.664,412,1,TRUE,FALSE,"cyclooxygenase inhibitor"
"kynurenic.acid","Pearson.est","glutamate receptor antagonist",0.36866,0.906,0.594,673,0.88,TRUE,FALSE,"glutamate receptor antagonist"
"lafutidine","Pearson.est","histamine receptor antagonist",-0.31771,-0.969,0.5,1235,1,TRUE,FALSE,"histamine receptor antagonist"
"lenvatinib","Pearson.est","FGFR inhibitor",0.27638,0.772,0.723,249,0.855,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lenvatinib","Pearson.est","VEGFR inhibitor",0.27652,0.8,0.7,179,0.846,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lerisetron","Pearson.est","serotonin receptor antagonist",0.20922,0.508,0.978,840,1,TRUE,FALSE,"serotonin receptor antagonist"
"levobunolol","Pearson.est","adrenergic receptor antagonist",0.2468,0.624,0.915,130,0.937,TRUE,FALSE,"adrenergic receptor antagonist"
"levocetirizine","Pearson.est","histamine receptor antagonist",0.18416,0.473,0.985,588,1,TRUE,FALSE,"histamine receptor antagonist"
"levonorgestrel","Pearson.est","estrogen receptor agonist",0.33088,0.827,0.67,54,0.914,TRUE,FALSE,"estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist"
"levonorgestrel","Pearson.est","progesterone receptor agonist",0.33091,0.832,0.684,320,0.929,TRUE,FALSE,"estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist"
"lidamidine","Pearson.est","adrenergic receptor agonist",-0.21565,-0.535,0.956,1325,0.979,TRUE,FALSE,"adrenergic receptor agonist"
"linifanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.2108,-0.52,0.979,635,1,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"linifanib","Pearson.est","VEGFR inhibitor",0.2606,0.788,0.708,129,0.96,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lorlatinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.33988,0.862,0.661,612,0.99,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"lucitanib","Pearson.est","FGFR inhibitor",0.37175,0.887,0.627,384,0.944,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"lucitanib","Pearson.est","VEGFR inhibitor",0.28091,0.683,0.865,464,0.956,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"masitinib","Pearson.est","KIT inhibitor",-0.21664,-0.575,0.939,1140,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.33344,0.759,0.787,601,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","src inhibitor",0.25325,0.578,0.927,297,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"mechlorethamine","Pearson.est","DNA inhibitor",-0.45158,-1.08,0.374,979,1,TRUE,FALSE,"DNA inhibitor"
"meloxicam","Pearson.est","cyclooxygenase inhibitor",-0.24106,-0.677,0.892,1229,0.931,TRUE,FALSE,"cyclooxygenase inhibitor"
"melphalan","Pearson.est","DNA inhibitor",0.34055,0.833,0.716,637,1,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"mepivacaine","Pearson.est","sodium channel blocker",0.35019,0.854,0.651,359,0.826,TRUE,FALSE,"potassium channel blocker, sodium channel blocker"
"mercaptopurine","Pearson.est","protein synthesis inhibitor",0.36349,0.871,0.663,562,0.974,TRUE,FALSE,"immunosuppressant, protein synthesis inhibitor, purine antagonist"
"mericitabine","Pearson.est","HCV inhibitor",-0.55439,-1.64,0.0476,1348,0.335,TRUE,FALSE,"HCV inhibitor"
"metaraminol","Pearson.est","adrenergic receptor agonist",-0.40086,-1.13,0.288,1101,0.847,TRUE,FALSE,"adrenergic receptor agonist"
"methacycline","Pearson.est","protein synthesis inhibitor",0.27659,0.659,0.89,62,0.991,TRUE,FALSE,"protein synthesis inhibitor"
"methyldopa","Pearson.est","adrenergic receptor agonist",-0.35866,-0.95,0.506,1095,0.749,TRUE,FALSE,"adrenergic receptor agonist"
"metoxibutropate","Pearson.est","cyclooxygenase inhibitor",0.30132,0.705,0.823,495,0.906,TRUE,FALSE,"cyclooxygenase inhibitor"
"metronidazole","Pearson.est","DNA inhibitor",0.35561,0.837,0.691,239,0.951,TRUE,FALSE,"DNA inhibitor"
"metyrapone","Pearson.est","cytochrome P450 inhibitor",-0.29836,-0.909,0.583,401,0.839,TRUE,FALSE,"cytochrome P450 inhibitor"
"mexiletine","Pearson.est","sodium channel blocker",0.36806,0.854,0.679,181,0.929,TRUE,FALSE,"sodium channel blocker"
"mocetinostat","Pearson.est","HDAC inhibitor",-0.22156,-0.552,0.964,955,1,TRUE,FALSE,"HDAC inhibitor"
"motesanib","Pearson.est","KIT inhibitor",-0.57931,-1.43,0.0847,1006,0.698,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"motesanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.44065,-1.07,0.399,1006,0.85,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"motesanib","Pearson.est","VEGFR inhibitor",-0.32338,-0.787,0.737,1006,0.895,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"mubritinib","Pearson.est","protein tyrosine kinase inhibitor",-0.39374,-1.13,0.283,528,1,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"nadifloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.70416,-1.91,0.0166,1130,0.105,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"naproxen","Pearson.est","cyclooxygenase inhibitor",-0.28228,-0.69,0.827,1299,0.93,TRUE,FALSE,"cyclooxygenase inhibitor"
"narlaprevir","Pearson.est","HCV inhibitor",-0.39257,-1.03,0.408,1322,1,TRUE,FALSE,"HCV inhibitor"
"navarixin","Pearson.est","CC chemokine receptor antagonist",0.27754,0.668,0.87,601,0.99,TRUE,FALSE,"CC chemokine receptor antagonist"
"nefiracetam","Pearson.est","acetylcholine receptor agonist",0.31829,0.789,0.752,295,0.974,TRUE,FALSE,"acetylcholine receptor agonist, benzodiazepine receptor agonist"
"nelarabine","Pearson.est","DNA synthesis inhibitor",0.228,0.56,0.96,37,0.983,TRUE,FALSE,"DNA synthesis inhibitor, T cell inhibitor"
"nemonapride","Pearson.est","dopamine receptor antagonist",0.42397,0.986,0.495,171,0.911,TRUE,FALSE,"dopamine receptor antagonist"
"nintedanib","Pearson.est","FGFR inhibitor",0.34913,0.854,0.675,224,0.897,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nintedanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.25035,-0.772,0.74,1215,1,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nintedanib","Pearson.est","VEGFR inhibitor",-0.24259,-0.703,0.777,1223,1,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nizatidine","Pearson.est","histamine receptor antagonist",0.37095,0.902,0.594,275,0.911,TRUE,FALSE,"histamine receptor antagonist"
"nobiletin","Pearson.est","MEK inhibitor",-0.44251,-1.36,0.132,732,0.996,TRUE,FALSE,"MEK inhibitor"
"nomegestrol.acetate","Pearson.est","progesterone receptor agonist",-0.37546,-0.946,0.496,1100,0.691,TRUE,FALSE,"progesterone receptor agonist"
"norepinephrine","Pearson.est","adrenergic receptor agonist",0.29271,0.715,0.857,551,1,TRUE,FALSE,"adrenergic receptor agonist"
"norethindrone","Pearson.est","progesterone receptor agonist",-0.54455,-1.34,0.161,1252,0.838,TRUE,FALSE,"progesterone receptor agonist"
"norethindrone.acetate","Pearson.est","progesterone receptor agonist",0.29339,0.714,0.81,559,1,TRUE,FALSE,"progesterone receptor agonist"
"norfloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.27167,0.678,0.872,9,1,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"norgestrel","Pearson.est","progesterone receptor agonist",0.31472,0.861,0.587,14,0.912,TRUE,FALSE,"progesterone receptor agonist"
"obatoclax","Pearson.est","BCL inhibitor",-0.29847,-0.865,0.606,1262,0.678,TRUE,FALSE,"BCL inhibitor"
"oleoylethanolamide","Pearson.est","PPAR receptor agonist",-0.32015,-0.921,0.525,1302,1,TRUE,FALSE,"cannabinoid receptor agonist, glucose dependent insulinotropic receptor agonist, potassium channel blocker, PPAR receptor agonist"
"omeprazole","Pearson.est","ATPase inhibitor",0.24125,0.591,0.93,347,1,TRUE,FALSE,"ATPase inhibitor"
"oridonin","Pearson.est","BCL inhibitor",-0.20551,-0.531,0.96,276,0.999,TRUE,FALSE,"BCL inhibitor"
"oxaliplatin","Pearson.est","DNA inhibitor",0.29472,0.7,0.878,319,0.968,TRUE,FALSE,"DNA inhibitor"
"oxcarbazepine","Pearson.est","sodium channel blocker",0.41424,0.977,0.513,243,0.899,TRUE,FALSE,"sodium channel blocker"
"oxiperomide","Pearson.est","dopamine receptor antagonist",-0.26034,-0.743,0.75,1066,0.94,TRUE,FALSE,"dopamine receptor antagonist"
"oxiracetam","Pearson.est","acetylcholine receptor agonist",-0.42628,-1.11,0.32,872,0.643,TRUE,FALSE,"acetylcholine receptor agonist"
"oxprenolol","Pearson.est","adrenergic receptor antagonist",0.35443,0.882,0.633,547,0.913,TRUE,FALSE,"adrenergic receptor antagonist"
"palomid.529","Pearson.est","AKT inhibitor",-0.28977,-0.906,0.547,388,0.664,TRUE,FALSE,"AKT inhibitor, mTOR inhibitor"
"palomid.529","Pearson.est","mTOR inhibitor",0.27807,0.693,0.865,564,0.98,TRUE,FALSE,"AKT inhibitor, mTOR inhibitor"
"pardoprunox","Pearson.est","serotonin receptor agonist",-0.73236,-1.96,0.0183,1349,0.456,TRUE,FALSE,"serotonin receptor agonist, dopamine receptor agonist"
"pelitinib","Pearson.est","EGFR inhibitor",0.35053,0.859,0.639,101,0.864,TRUE,FALSE,"EGFR inhibitor"
"pheniramine","Pearson.est","histamine receptor antagonist",0.22516,0.546,0.963,642,0.984,TRUE,FALSE,"histamine receptor antagonist"
"phenylbutazone","Pearson.est","cyclooxygenase inhibitor",0.33511,0.818,0.696,445,0.904,TRUE,FALSE,"cyclooxygenase inhibitor, prostanoid receptor antagonist"
"pibenzimol","Pearson.est","DNA inhibitor",0.3723,0.913,0.56,676,0.913,TRUE,FALSE,"DNA inhibitor"
"pilaralisib","Pearson.est","PI3K inhibitor",0.34696,0.84,0.672,415,0.926,TRUE,FALSE,"PI3K inhibitor"
"piperazine","Pearson.est","benzodiazepine receptor agonist",-0.18488,-0.464,0.992,247,0.986,TRUE,FALSE,"benzodiazepine receptor agonist"
"piretanide","Pearson.est","glucocorticoid receptor agonist",-0.27549,-0.772,0.748,1250,0.92,TRUE,FALSE,"glucocorticoid receptor agonist"
"piroxicam","Pearson.est","cyclooxygenase inhibitor",0.26038,0.592,0.946,122,1,TRUE,FALSE,"cyclooxygenase inhibitor"
"ponatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.24724,0.61,0.919,366,0.987,TRUE,FALSE,"Bcr-Abl kinase inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"practolol","Pearson.est","adrenergic receptor antagonist",-0.40845,-1.06,0.382,999,0.794,TRUE,FALSE,"adrenergic receptor antagonist"
"pranidipine","Pearson.est","calcium channel blocker",0.40234,0.968,0.507,14,0.856,TRUE,FALSE,"calcium channel blocker"
"prazosin","Pearson.est","adrenergic receptor antagonist",0.30481,0.747,0.781,401,1,TRUE,FALSE,"adrenergic receptor antagonist"
"pterostilbene","Pearson.est","cyclooxygenase inhibitor",0.28059,0.677,0.852,547,0.99,TRUE,FALSE,"cyclooxygenase inhibitor, PPAR receptor agonist"
"puromycin","Pearson.est","protein synthesis inhibitor",0.33726,0.807,0.735,733,0.978,TRUE,FALSE,"protein synthesis inhibitor"
"pyroxamide","Pearson.est","HDAC inhibitor",0.38749,0.928,0.579,666,0.942,TRUE,FALSE,"HDAC inhibitor"
"quizartinib","Pearson.est","FLT3 inhibitor",0.36,0.906,0.587,806,0.965,TRUE,FALSE,"FLT3 inhibitor"
"rabeprazole","Pearson.est","ATPase inhibitor",0.38256,0.914,0.588,774,0.828,TRUE,FALSE,"ATPase inhibitor, gastrin inhibitor"
"raclopride","Pearson.est","dopamine receptor antagonist",0.27263,0.655,0.88,340,0.974,TRUE,FALSE,"dopamine receptor antagonist"
"raloxifene","Pearson.est","estrogen receptor antagonist",-0.30952,-0.854,0.637,416,0.975,TRUE,FALSE,"estrogen receptor antagonist, selective estrogen receptor modulator (SERM)"
"ramifenazone","Pearson.est","cyclooxygenase inhibitor",-0.39178,-0.962,0.499,887,0.715,TRUE,FALSE,"cyclooxygenase inhibitor"
"regorafenib","Pearson.est","FGFR inhibitor",0.31244,0.789,0.682,463,0.956,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","KIT inhibitor",-0.28399,-0.704,0.79,1347,0.928,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.26685,0.679,0.862,289,1,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"remoxipride","Pearson.est","dopamine receptor antagonist",-0.20045,-0.573,0.934,267,0.983,TRUE,FALSE,"dopamine receptor antagonist"
"rheochrysidin","Pearson.est","protein tyrosine kinase inhibitor",-0.3818,-1.1,0.302,1204,0.717,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"salvianolic.acid.B","Pearson.est","EGFR inhibitor",-0.23072,-0.619,0.908,1071,1,TRUE,FALSE,"metalloproteinase inhibitor, EGFR inhibitor"
"sangivamycin","Pearson.est","DNA inhibitor",0.35279,0.863,0.623,482,1,TRUE,FALSE,"DNA inhibitor"
"secnidazole","Pearson.est","microtubule inhibitor",0.34312,0.822,0.714,776,0.858,TRUE,FALSE,"acetylcholinesterase inhibitor, microtubule inhibitor"
"semaxanib","Pearson.est","VEGFR inhibitor",0.33656,0.887,0.556,403,0.764,TRUE,FALSE,"VEGFR inhibitor"
"sertindole","Pearson.est","dopamine receptor antagonist",0.24365,0.595,0.942,269,0.953,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"sertindole","Pearson.est","serotonin receptor antagonist",0.34294,0.831,0.709,454,0.898,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"sorafenib","Pearson.est","FLT3 inhibitor",0.30658,0.77,0.701,434,0.978,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.33287,0.836,0.636,353,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","RAF inhibitor",0.29502,0.733,0.767,315,0.958,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","RET tyrosine kinase inhibitor",-0.35746,-0.931,0.524,1193,0.817,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","VEGFR inhibitor",-0.23115,-0.595,0.927,1055,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sulconazole","Pearson.est","sterol demethylase inhibitor",-0.39565,-1.09,0.316,1323,0.684,TRUE,FALSE,"sterol demethylase inhibitor"
"sulfasalazine","Pearson.est","cyclooxygenase inhibitor",0.29995,0.725,0.81,670,0.998,TRUE,FALSE,"cyclooxygenase inhibitor"
"sulmazole","Pearson.est","adenosine receptor antagonist",-0.39344,-1.19,0.223,528,0.408,TRUE,FALSE,"adenosine receptor antagonist"
"sunitinib","Pearson.est","KIT inhibitor",0.21692,0.545,0.953,338,0.99,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
