"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"dacarbazine","Pearson.est","DNA alkylating agent",0.30874,0.769,0.729,345,0.833,TRUE,FALSE,"DNA alkylating agent"
"danazol","Pearson.est","progesterone receptor agonist",0.18209,0.453,0.993,334,1,TRUE,FALSE,"estrogen receptor antagonist, progesterone receptor agonist"
"darifenacin","Pearson.est","acetylcholine receptor antagonist",-0.28965,-0.914,0.535,389,0.771,TRUE,FALSE,"acetylcholine receptor antagonist"
"dasatinib","Pearson.est","tyrosine kinase inhibitor",0.34093,0.857,0.642,292,0.827,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dienogest","Pearson.est","progesterone receptor agonist",0.36396,0.895,0.61,241,1,TRUE,FALSE,"progesterone receptor agonist"
"dihydroergocristine","Pearson.est","adrenergic receptor antagonist",0.3163,0.786,0.77,616,1,TRUE,FALSE,"adrenergic receptor antagonist, prolactin inhibitor"
"disulfiram","Pearson.est","DNA methyltransferase inhibitor",0.37564,0.904,0.574,116,0.969,TRUE,FALSE,"aldehyde dehydrogenase inhibitor, DNA methyltransferase inhibitor, TRPV agonist"
"domperidone","Pearson.est","dopamine receptor antagonist",-0.23467,-0.715,0.808,1261,1,TRUE,FALSE,"dopamine receptor antagonist"
"dovitinib","Pearson.est","EGFR inhibitor",-0.34621,-0.845,0.682,1227,0.983,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dovitinib","Pearson.est","FGFR inhibitor",-0.37548,-0.914,0.605,893,0.982,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dovitinib","Pearson.est","FLT3 inhibitor",0.27252,0.798,0.681,985,0.92,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"dronedarone","Pearson.est","adrenergic receptor antagonist",0.38581,0.983,0.488,735,1,TRUE,FALSE,"adrenergic receptor antagonist"
"ebastine","Pearson.est","histamine receptor antagonist",-0.22734,-0.699,0.871,1247,0.948,TRUE,FALSE,"histamine receptor antagonist"
"endo.IWR.1","Pearson.est","PARP inhibitor",-0.2884,-0.849,0.635,1223,0.762,TRUE,FALSE,"PARP inhibitor"
"enoximone","Pearson.est","phosphodiesterase inhibitor",-0.29908,-0.811,0.709,1167,0.938,TRUE,FALSE,"phosphodiesterase inhibitor"
"epinastine","Pearson.est","histamine receptor antagonist",-0.27289,-0.792,0.719,1293,1,TRUE,FALSE,"histamine receptor antagonist"
"epinephrine","Pearson.est","adrenergic receptor agonist",0.21104,0.558,0.957,124,1,TRUE,FALSE,"adrenergic receptor agonist, neurotransmitter"
"eplerenone","Pearson.est","cytochrome P450 inhibitor",0.33675,0.839,0.678,611,1,TRUE,FALSE,"cytochrome P450 inhibitor"
"epothilone.d","Pearson.est","tubulin polymerization inhibitor",0.31745,0.828,0.673,379,0.878,TRUE,FALSE,"microtubule stabilizing agent, tubulin polymerization inhibitor"
"eprinomectin","Pearson.est","benzodiazepine receptor agonist",0.27432,0.663,0.852,41,0.964,TRUE,FALSE,"benzodiazepine receptor agonist"
"equol","Pearson.est","estrogen receptor agonist",-0.62187,-1.58,0.0407,1251,0.76,TRUE,FALSE,"estrogen receptor agonist"
"estradiol.cypionate","Pearson.est","estrogen receptor agonist",0.40511,0.986,0.471,223,1,TRUE,FALSE,"estrogen receptor agonist"
"estramustine","Pearson.est","DNA alkylating agent",0.32785,0.812,0.711,291,0.92,TRUE,FALSE,"DNA alkylating agent"
"estramustine.phosphate","Pearson.est","DNA synthesis inhibitor",0.35813,0.909,0.581,739,1,TRUE,FALSE,"DNA synthesis inhibitor, microtubule inhibitor"
"ethinyl.estradiol","Pearson.est","estrogen receptor agonist",0.30471,0.753,0.76,575,1,TRUE,FALSE,"estrogen receptor agonist, estrogenic hormone"
"evodiamine","Pearson.est","ATPase inhibitor",0.32873,0.827,0.695,649,0.978,TRUE,FALSE,"ATPase inhibitor, TRPV agonist"
"famotidine","Pearson.est","histamine receptor antagonist",-0.17647,-0.504,0.981,1190,1,TRUE,FALSE,"histamine receptor antagonist"
"felbamate","Pearson.est","glutamate receptor antagonist",0.39081,0.938,0.555,375,1,TRUE,FALSE,"glutamate receptor antagonist"
"fenbendazole","Pearson.est","tubulin polymerization inhibitor",0.41591,0.978,0.516,702,1,TRUE,FALSE,"tubulin polymerization inhibitor"
"fendiline","Pearson.est","calcium channel blocker",-0.30536,-0.747,0.767,1101,0.924,TRUE,FALSE,"calcium channel blocker"
"fenofibrate","Pearson.est","PPAR receptor agonist",-0.26948,-0.683,0.858,1078,1,TRUE,FALSE,"PPAR receptor agonist"
"filgotinib","Pearson.est","JAK inhibitor",0.3843,0.976,0.501,591,0.938,TRUE,FALSE,"JAK inhibitor"
"florfenicol","Pearson.est","protein synthesis inhibitor",0.26811,0.647,0.874,48,1,TRUE,FALSE,"protein synthesis inhibitor"
"foretinib","Pearson.est","VEGFR inhibitor",0.37951,0.938,0.543,751,0.879,TRUE,FALSE,"VEGFR inhibitor"
"gamma.aminobutyric.acid","Pearson.est","benzodiazepine receptor agonist",0.33283,0.786,0.768,833,0.883,TRUE,FALSE,"benzodiazepine receptor agonist"
"gossypol","Pearson.est","BCL inhibitor",0.26316,0.651,0.896,374,0.99,TRUE,FALSE,"BCL inhibitor, MCL1 inhibitor"
"guanidine","Pearson.est","HSP inhibitor",-0.25146,-0.724,0.84,1059,0.997,TRUE,FALSE,"HSP inhibitor"
"hyoscyamine","Pearson.est","acetylcholine receptor antagonist",0.38851,0.971,0.484,464,0.827,TRUE,FALSE,"acetylcholine receptor antagonist"
"hypericin","Pearson.est","tyrosine kinase inhibitor",-0.31371,-0.808,0.682,870,0.776,TRUE,FALSE,"tyrosine kinase inhibitor"
"idelalisib","Pearson.est","PI3K inhibitor",0.30657,0.755,0.744,530,0.9,TRUE,FALSE,"PI3K inhibitor"
"indirubin","Pearson.est","CDK inhibitor",0.20503,0.532,0.969,449,0.991,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"indirubin","Pearson.est","glycogen synthase kinase inhibitor",0.29082,0.761,0.767,374,0.945,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"indisulam","Pearson.est","CDK inhibitor",0.40242,0.976,0.517,334,0.827,TRUE,FALSE,"CDK inhibitor"
"indoprofen","Pearson.est","cyclooxygenase inhibitor",0.21755,0.531,0.987,576,1,TRUE,FALSE,"cyclooxygenase inhibitor, prostanoid receptor antagonist"
"isofloxythepin","Pearson.est","dopamine receptor antagonist",0.36616,0.92,0.584,496,1,TRUE,FALSE,"dopamine receptor antagonist"
"kenpaullone","Pearson.est","CDK inhibitor",-0.23499,-0.717,0.828,1089,1,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"kenpaullone","Pearson.est","glycogen synthase kinase inhibitor",-0.35512,-0.99,0.483,1243,1,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"ketoconazole","Pearson.est","sterol demethylase inhibitor",-0.39366,-0.982,0.486,1314,0.695,TRUE,FALSE,"sterol demethylase inhibitor"
"ketoprofen","Pearson.est","cyclooxygenase inhibitor",0.24355,0.636,0.912,89,1,TRUE,FALSE,"cyclooxygenase inhibitor"
"ku.0063794","Pearson.est","mTOR inhibitor",0.35334,0.877,0.651,821,1,TRUE,FALSE,"mTOR inhibitor"
"lanoconazole","Pearson.est","sterol demethylase inhibitor",-0.3485,-1.06,0.4,1111,0.65,TRUE,FALSE,"sterol demethylase inhibitor"
"lappaconite","Pearson.est","sodium channel blocker",0.39042,0.984,0.473,422,1,TRUE,FALSE,"sodium channel blocker"
"lenvatinib","Pearson.est","FGFR inhibitor",0.34598,0.845,0.647,384,0.985,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lenvatinib","Pearson.est","KIT inhibitor",0.29223,0.712,0.806,500,0.939,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lenvatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.22863,-0.635,0.916,1098,0.929,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lenvatinib","Pearson.est","VEGFR inhibitor",0.24333,0.594,0.925,450,0.972,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lerisetron","Pearson.est","serotonin receptor antagonist",0.35839,0.891,0.627,225,0.841,TRUE,FALSE,"serotonin receptor antagonist"
"lestaurtinib","Pearson.est","FLT3 inhibitor",0.30239,0.747,0.814,258,1,TRUE,FALSE,"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor"
"lestaurtinib","Pearson.est","growth factor receptor inhibitor",-0.29508,-0.9,0.542,396,0.694,TRUE,FALSE,"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor"
"levocetirizine","Pearson.est","histamine receptor antagonist",-0.22084,-0.606,0.918,1048,0.942,TRUE,FALSE,"histamine receptor antagonist"
"levonorgestrel","Pearson.est","estrogen receptor agonist",0.37495,0.942,0.525,523,0.709,TRUE,FALSE,"estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist"
"levonorgestrel","Pearson.est","progesterone receptor agonist",-0.54077,-1.44,0.116,1240,0.353,TRUE,FALSE,"estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist"
"lidamidine","Pearson.est","adrenergic receptor agonist",0.22982,0.655,0.889,3,0.9,TRUE,FALSE,"adrenergic receptor agonist"
"linifanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.26855,0.695,0.801,178,0.994,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"linifanib","Pearson.est","VEGFR inhibitor",-0.16133,-0.408,0.997,1017,0.996,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lorlatinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.33541,-0.945,0.504,1268,0.741,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"lucitanib","Pearson.est","VEGFR inhibitor",0.31548,0.759,0.817,517,0.889,TRUE,FALSE,"FGFR inhibitor, VEGFR inhibitor"
"lurasidone","Pearson.est","dopamine receptor antagonist",-0.32036,-0.885,0.575,1274,0.64,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"lurasidone","Pearson.est","serotonin receptor antagonist",0.29315,0.713,0.832,595,0.994,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"masitinib","Pearson.est","KIT inhibitor",0.22436,0.555,0.964,390,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.31122,-0.987,0.462,1208,0.768,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"melengestrol.acetate","Pearson.est","progesterone receptor agonist",-0.48311,-1.39,0.104,1037,0.309,TRUE,FALSE,"progesterone receptor agonist"
"meloxicam","Pearson.est","cyclooxygenase inhibitor",0.31785,0.794,0.753,209,0.992,TRUE,FALSE,"cyclooxygenase inhibitor"
"melphalan","Pearson.est","DNA alkylating agent",0.35588,0.921,0.575,325,0.988,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"melphalan","Pearson.est","DNA inhibitor",0.32146,0.86,0.651,295,1,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"menadione","Pearson.est","phosphatase inhibitor",-0.49399,-1.23,0.24,1028,0.677,TRUE,FALSE,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor"
"mesna","Pearson.est","antioxidant",0.36082,0.92,0.562,151,1,TRUE,FALSE,"antioxidant"
"metaraminol","Pearson.est","adrenergic receptor agonist",0.27096,0.66,0.88,263,0.942,TRUE,FALSE,"adrenergic receptor agonist"
"methacycline","Pearson.est","protein synthesis inhibitor",0.27822,0.763,0.723,29,0.859,TRUE,FALSE,"protein synthesis inhibitor"
"methscopolamine","Pearson.est","acetylcholine receptor antagonist",0.28315,0.697,0.862,711,1,TRUE,FALSE,"acetylcholine receptor antagonist"
"methyldopa","Pearson.est","adrenergic receptor agonist",-0.539,-1.47,0.097,1287,0.709,TRUE,FALSE,"adrenergic receptor agonist"
"metoprolol","Pearson.est","adrenergic receptor antagonist",0.34102,0.81,0.754,720,1,TRUE,FALSE,"adrenergic receptor antagonist"
"metoxibutropate","Pearson.est","cyclooxygenase inhibitor",-0.21002,-0.595,0.975,1222,1,TRUE,FALSE,"cyclooxygenase inhibitor"
"mexiletine","Pearson.est","sodium channel blocker",0.26665,0.648,0.882,26,0.952,TRUE,FALSE,"sodium channel blocker"
"midodrine","Pearson.est","adrenergic receptor agonist",0.37021,0.933,0.558,519,1,TRUE,FALSE,"adrenergic receptor agonist"
"midostaurin","Pearson.est","FLT3 inhibitor",0.30684,0.779,0.776,672,0.991,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PKC inhibitor"
"mitomycin.c","Pearson.est","DNA synthesis inhibitor",0.35329,0.884,0.642,567,1,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"motesanib","Pearson.est","KIT inhibitor",-0.33597,-0.796,0.741,660,0.939,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"motesanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.31614,-0.753,0.804,1022,0.913,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"motesanib","Pearson.est","VEGFR inhibitor",-0.23734,-0.554,0.964,960,0.956,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nadifloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.25431,0.719,0.803,134,0.826,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"naftidrofuryl","Pearson.est","adrenergic receptor antagonist",0.29611,0.742,0.765,259,1,TRUE,FALSE,"adrenergic receptor antagonist"
"naproxen","Pearson.est","cyclooxygenase inhibitor",0.3067,0.775,0.771,190,0.931,TRUE,FALSE,"cyclooxygenase inhibitor"
"navarixin","Pearson.est","CC chemokine receptor antagonist",0.20915,0.532,0.976,580,1,TRUE,FALSE,"CC chemokine receptor antagonist"
"nefiracetam","Pearson.est","acetylcholine receptor agonist",-0.47803,-1.39,0.124,642,1,TRUE,FALSE,"acetylcholine receptor agonist, benzodiazepine receptor agonist"
"nefiracetam","Pearson.est","benzodiazepine receptor agonist",0.37748,0.958,0.517,236,0.964,TRUE,FALSE,"acetylcholine receptor agonist, benzodiazepine receptor agonist"
"nemonapride","Pearson.est","dopamine receptor antagonist",0.31553,0.775,0.776,79,1,TRUE,FALSE,"dopamine receptor antagonist"
"nilotinib","Pearson.est","Abl kinase inhibitor",0.28987,0.729,0.798,529,0.984,TRUE,FALSE,"Abl kinase inhibitor, Bcr-Abl kinase inhibitor"
"nintedanib","Pearson.est","FGFR inhibitor",0.21069,0.514,0.978,506,1,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nintedanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.25145,-0.794,0.776,1179,0.978,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nintedanib","Pearson.est","VEGFR inhibitor",-0.21851,-0.669,0.854,1179,1,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nizatidine","Pearson.est","histamine receptor antagonist",0.29012,0.751,0.785,683,1,TRUE,FALSE,"histamine receptor antagonist"
"nobiletin","Pearson.est","MEK inhibitor",0.30334,0.779,0.785,206,0.986,TRUE,FALSE,"MEK inhibitor"
"nomegestrol.acetate","Pearson.est","progesterone receptor agonist",-0.26841,-0.744,0.781,1326,0.94,TRUE,FALSE,"progesterone receptor agonist"
"norethindrone","Pearson.est","progesterone receptor agonist",-0.29768,-0.806,0.685,1191,0.833,TRUE,FALSE,"progesterone receptor agonist"
"norethindrone.acetate","Pearson.est","progesterone receptor agonist",0.28987,0.729,0.804,105,0.959,TRUE,FALSE,"progesterone receptor agonist"
"norfloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.26805,0.658,0.904,456,1,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"norgestrel","Pearson.est","progesterone receptor agonist",0.26582,0.665,0.856,534,1,TRUE,FALSE,"progesterone receptor agonist"
"obatoclax","Pearson.est","BCL inhibitor",0.29923,0.712,0.868,613,1,TRUE,FALSE,"BCL inhibitor"
"olaparib","Pearson.est","PARP inhibitor",-0.27989,-0.709,0.818,1326,0.906,TRUE,FALSE,"PARP inhibitor"
"oleoylethanolamide","Pearson.est","potassium channel blocker",-0.44466,-1.15,0.281,1228,0.641,TRUE,FALSE,"cannabinoid receptor agonist, glucose dependent insulinotropic receptor agonist, potassium channel blocker, PPAR receptor agonist"
"oleoylethanolamide","Pearson.est","PPAR receptor agonist",-0.41752,-1.06,0.371,781,0.665,TRUE,FALSE,"cannabinoid receptor agonist, glucose dependent insulinotropic receptor agonist, potassium channel blocker, PPAR receptor agonist"
"oligomycin.a","Pearson.est","ATPase inhibitor",0.34705,0.881,0.605,536,0.791,TRUE,FALSE,"ATP synthase inhibitor, ATPase inhibitor"
"omeprazole","Pearson.est","ATPase inhibitor",0.39833,0.983,0.476,4,0.742,TRUE,FALSE,"ATPase inhibitor"
"orantinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.21184,-0.667,0.86,1311,1,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"orantinib","Pearson.est","VEGFR inhibitor",0.25707,0.638,0.912,462,0.997,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"oridonin","Pearson.est","BCL inhibitor",0.28547,0.715,0.823,505,1,TRUE,FALSE,"BCL inhibitor"
"oxaliplatin","Pearson.est","DNA inhibitor",0.30352,0.787,0.775,669,0.949,TRUE,FALSE,"DNA inhibitor"
"oxcarbazepine","Pearson.est","sodium channel blocker",0.36102,0.872,0.654,680,1,TRUE,FALSE,"sodium channel blocker"
"oxiperomide","Pearson.est","dopamine receptor antagonist",-0.39801,-1.06,0.376,1129,0.51,TRUE,FALSE,"dopamine receptor antagonist"
"oxprenolol","Pearson.est","adrenergic receptor antagonist",0.39674,0.973,0.504,204,1,TRUE,FALSE,"adrenergic receptor antagonist"
"paliperidone","Pearson.est","dopamine receptor antagonist",0.23567,0.562,0.947,323,1,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"paliperidone","Pearson.est","serotonin receptor antagonist",-0.18275,-0.507,0.976,1199,1,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"palomid.529","Pearson.est","mTOR inhibitor",-0.43603,-1.36,0.12,576,0.534,TRUE,FALSE,"AKT inhibitor, mTOR inhibitor"
"papaverine","Pearson.est","phosphodiesterase inhibitor",-0.26682,-0.746,0.793,1117,1,TRUE,FALSE,"phosphodiesterase inhibitor"
"parthenolide....","Pearson.est","NFkB pathway inhibitor",-0.27788,-0.736,0.781,1201,0.981,TRUE,FALSE,"NFkB pathway inhibitor"
"phenazone","Pearson.est","cyclooxygenase inhibitor",0.36953,0.919,0.552,270,0.979,TRUE,FALSE,"cyclooxygenase inhibitor"
"phenylbutazone","Pearson.est","cyclooxygenase inhibitor",0.23376,0.557,0.942,139,1,TRUE,FALSE,"cyclooxygenase inhibitor, prostanoid receptor antagonist"
"pibenzimol","Pearson.est","DNA inhibitor",-0.2804,-0.762,0.737,1318,1,TRUE,FALSE,"DNA inhibitor"
"piperacetazine","Pearson.est","dopamine receptor antagonist",0.30808,0.786,0.712,154,1,TRUE,FALSE,"dopamine receptor antagonist"
"piperazine","Pearson.est","benzodiazepine receptor agonist",-0.52519,-1.44,0.137,1034,0.611,TRUE,FALSE,"benzodiazepine receptor agonist"
"pirenperone","Pearson.est","serotonin receptor antagonist",0.3088,0.791,0.737,839,0.931,TRUE,FALSE,"serotonin receptor antagonist"
"piretanide","Pearson.est","glucocorticoid receptor agonist",-0.32276,-0.851,0.596,814,0.937,TRUE,FALSE,"glucocorticoid receptor agonist"
"piroxicam","Pearson.est","cyclooxygenase inhibitor",0.24148,0.615,0.947,592,1,TRUE,FALSE,"cyclooxygenase inhibitor"
"ponatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.38935,0.919,0.579,220,0.819,TRUE,FALSE,"Bcr-Abl kinase inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"prazosin","Pearson.est","adrenergic receptor antagonist",0.22215,0.542,0.953,191,0.976,TRUE,FALSE,"adrenergic receptor antagonist"
"propranolol","Pearson.est","adrenergic receptor antagonist",0.34677,0.837,0.671,478,0.914,TRUE,FALSE,"adrenergic receptor antagonist"
"pterostilbene","Pearson.est","cyclooxygenase inhibitor",-0.22759,-0.71,0.807,1316,1,TRUE,FALSE,"cyclooxygenase inhibitor, PPAR receptor agonist"
"pterostilbene","Pearson.est","PPAR receptor agonist",0.36934,0.896,0.617,299,0.896,TRUE,FALSE,"cyclooxygenase inhibitor, PPAR receptor agonist"
"puromycin","Pearson.est","protein synthesis inhibitor",0.30068,0.718,0.784,475,0.962,TRUE,FALSE,"protein synthesis inhibitor"
"pyroxamide","Pearson.est","HDAC inhibitor",0.21089,0.543,0.961,1066,0.994,TRUE,FALSE,"HDAC inhibitor"
"quizartinib","Pearson.est","FLT3 inhibitor",0.2695,0.681,0.87,187,1,TRUE,FALSE,"FLT3 inhibitor"
"ramifenazone","Pearson.est","cyclooxygenase inhibitor",0.4118,0.987,0.486,344,0.764,TRUE,FALSE,"cyclooxygenase inhibitor"
"ranitidine","Pearson.est","histamine receptor antagonist",-0.36589,-0.976,0.428,1139,0.909,TRUE,FALSE,"histamine receptor antagonist"
"regorafenib","Pearson.est","FGFR inhibitor",0.34301,0.821,0.708,246,1,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","KIT inhibitor",0.34497,0.842,0.652,362,1,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.29651,0.724,0.797,250,0.954,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","RAF inhibitor",0.33328,0.809,0.675,545,1,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","RET tyrosine kinase inhibitor",0.26792,0.664,0.864,545,0.989,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","VEGFR inhibitor",0.30508,0.744,0.782,362,0.968,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"remoxipride","Pearson.est","dopamine receptor antagonist",0.36034,0.927,0.535,236,0.962,TRUE,FALSE,"dopamine receptor antagonist"
"rheochrysidin","Pearson.est","protein tyrosine kinase inhibitor",-0.39743,-1.01,0.439,850,0.821,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"ritodrine","Pearson.est","adrenergic receptor agonist",-0.29492,-0.734,0.791,818,0.906,TRUE,FALSE,"adrenergic receptor agonist"
"rutin","Pearson.est","antioxidant",-0.61817,-1.77,0.035,1241,0.394,TRUE,FALSE,"antioxidant, capillary stabilizing agent, nitric oxide scavenger"
"salvianolic.acid.B","Pearson.est","EGFR inhibitor",-0.30176,-0.841,0.627,1097,1,TRUE,FALSE,"metalloproteinase inhibitor, EGFR inhibitor"
"sangivamycin","Pearson.est","DNA inhibitor",-0.29934,-0.8,0.652,1117,1,TRUE,FALSE,"DNA inhibitor"
"sarafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.37888,0.945,0.554,338,0.869,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"sertindole","Pearson.est","dopamine receptor antagonist",-0.21813,-0.635,0.951,1329,1,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"sertindole","Pearson.est","serotonin receptor antagonist",0.38413,0.939,0.562,142,1,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"skepinone.l","Pearson.est","p38 MAPK inhibitor",0.32903,0.841,0.677,717,0.908,TRUE,FALSE,"p38 MAPK inhibitor"
"sorafenib","Pearson.est","FLT3 inhibitor",0.26546,0.653,0.88,5,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","KIT inhibitor",0.33202,0.821,0.708,337,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.24559,0.595,0.937,339,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","RET tyrosine kinase inhibitor",0.36836,0.902,0.594,166,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","VEGFR inhibitor",0.19639,0.477,0.987,433,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"streptozotocin","Pearson.est","DNA alkylating agent",0.34773,0.877,0.612,305,1,TRUE,FALSE,"DNA alkylating agent"
"sulconazole","Pearson.est","sterol demethylase inhibitor",-0.59556,-1.49,0.092,856,0.464,TRUE,FALSE,"sterol demethylase inhibitor"
"sulmazole","Pearson.est","adenosine receptor antagonist",-0.33085,-0.946,0.487,444,0.79,TRUE,FALSE,"adenosine receptor antagonist"
