"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"cediranib","Pearson.est","KIT inhibitor",0.37415,0.921,0.593,848,1,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"cediranib","Pearson.est","VEGFR inhibitor",0.40401,0.978,0.493,721,1,TRUE,FALSE,"KIT inhibitor, VEGFR inhibitor"
"chlorambucil","Pearson.est","DNA inhibitor",0.33137,0.845,0.644,408,0.802,TRUE,FALSE,"DNA inhibitor"
"chloramphenicol.palmitate","Pearson.est","protein synthesis inhibitor",-0.12916,-0.404,1,1081,0.998,TRUE,FALSE,"protein synthesis inhibitor"
"cibenzoline","Pearson.est","sodium channel blocker",0.30185,0.769,0.749,587,0.925,TRUE,FALSE,"sodium channel blocker"
"cilostamide","Pearson.est","phosphodiesterase inhibitor",0.36364,0.915,0.584,344,0.922,TRUE,FALSE,"phosphodiesterase inhibitor"
"cinnarazine","Pearson.est","calcium channel blocker",-0.18277,-0.536,0.97,244,1,TRUE,FALSE,"calcium channel blocker"
"ciprofibrate","Pearson.est","PPAR receptor agonist",-0.47784,-1.28,0.185,1044,0.915,TRUE,FALSE,"PPAR receptor agonist"
"cisplatin","Pearson.est","DNA alkylating agent",-0.48227,-1.19,0.239,773,0.854,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"cladribine","Pearson.est","ribonucleotide reductase inhibitor",0.2297,0.616,0.903,456,1,TRUE,FALSE,"adenosine deaminase inhibitor, ribonucleotide reductase inhibitor"
"clebopride","Pearson.est","dopamine receptor antagonist",0.32594,0.858,0.642,238,0.841,TRUE,FALSE,"dopamine receptor antagonist"
"clenbuterol","Pearson.est","adrenergic receptor agonist",0.28742,0.72,0.838,162,1,TRUE,FALSE,"adrenergic receptor agonist"
"clindamycin.phosphate","Pearson.est","protein synthesis inhibitor",-0.40919,-1.07,0.352,882,0.65,TRUE,FALSE,"protein synthesis inhibitor"
"clofibrate","Pearson.est","PPAR receptor agonist",-0.44061,-1.13,0.316,924,0.917,TRUE,FALSE,"PPAR receptor agonist"
"clofoctol","Pearson.est","protein synthesis inhibitor",-0.30597,-0.768,0.743,890,0.969,TRUE,FALSE,"protein synthesis inhibitor"
"cobicistat","Pearson.est","cytochrome P450 inhibitor",0.37174,0.925,0.538,5,0.842,TRUE,FALSE,"cytochrome P450 inhibitor"
"colchicine","Pearson.est","microtubule inhibitor",0.28077,0.697,0.837,419,0.987,TRUE,FALSE,"microtubule inhibitor"
"crenolanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.29539,0.707,0.834,524,0.951,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"crizotinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.37438,0.949,0.516,553,0.716,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"curcumin","Pearson.est","cyclooxygenase inhibitor",0.2303,0.596,0.924,476,0.941,TRUE,FALSE,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor"
"cyclocytidine","Pearson.est","DNA synthesis inhibitor",0.40291,0.998,0.487,472,0.937,TRUE,FALSE,"DNA synthesis inhibitor, RNA synthesis inhibitor"
"cyproheptadine","Pearson.est","histamine receptor antagonist",0.37399,0.974,0.493,388,0.851,TRUE,FALSE,"histamine receptor antagonist"
"cytarabine","Pearson.est","ribonucleotide reductase inhibitor",-0.41539,-1.25,0.159,1106,0.547,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"cytochalasin.b","Pearson.est","microtubule inhibitor",0.38649,0.91,0.597,510,0.857,TRUE,FALSE,"microtubule inhibitor"
"dacarbazine","Pearson.est","DNA alkylating agent",-0.25564,-0.745,0.745,340,0.948,TRUE,FALSE,"DNA alkylating agent"
"danazol","Pearson.est","estrogen receptor antagonist",0.36248,0.918,0.574,421,0.893,TRUE,FALSE,"estrogen receptor antagonist, progesterone receptor agonist"
"dasatinib","Pearson.est","KIT inhibitor",0.32431,0.849,0.63,259,0.975,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dasatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.25114,0.638,0.894,259,0.958,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"dasatinib","Pearson.est","tyrosine kinase inhibitor",0.30709,0.808,0.677,492,0.94,TRUE,FALSE,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor"
"deflazacort","Pearson.est","glucocorticoid receptor agonist",0.241,0.595,0.941,532,1,TRUE,FALSE,"glucocorticoid receptor agonist"
"deforolimus","Pearson.est","mTOR inhibitor",0.26114,0.64,0.91,268,0.954,TRUE,FALSE,"mTOR inhibitor"
"dexrazoxane","Pearson.est","topoisomerase inhibitor",-0.46013,-1.22,0.227,1062,0.674,TRUE,FALSE,"chelating agent, topoisomerase inhibitor"
"dihydroergocristine","Pearson.est","adrenergic receptor antagonist",0.1836,0.457,0.978,135,0.99,TRUE,FALSE,"adrenergic receptor antagonist, prolactin inhibitor"
"dirithromycin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.3887,-1.13,0.315,1122,0.696,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"dofetilide","Pearson.est","potassium channel blocker",-0.35671,-0.987,0.443,1151,0.563,TRUE,FALSE,"potassium channel blocker"
"domperidone","Pearson.est","dopamine receptor antagonist",0.33094,0.843,0.638,282,0.763,TRUE,FALSE,"dopamine receptor antagonist"
"dovitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.34628,0.872,0.622,270,0.748,TRUE,FALSE,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"doxercalciferol","Pearson.est","vitamin D receptor agonist",-0.35362,-1.01,0.423,1060,0.81,TRUE,FALSE,"vitamin D receptor agonist"
"enoximone","Pearson.est","phosphodiesterase inhibitor",0.33215,0.859,0.668,156,0.86,TRUE,FALSE,"phosphodiesterase inhibitor"
"epinephrine","Pearson.est","adrenergic receptor agonist",-0.23188,-0.683,0.825,1324,0.908,TRUE,FALSE,"adrenergic receptor agonist, neurotransmitter"
"eprinomectin","Pearson.est","benzodiazepine receptor agonist",0.24043,0.604,0.939,564,1,TRUE,FALSE,"benzodiazepine receptor agonist"
"equol","Pearson.est","estrogen receptor agonist",0.37536,0.948,0.546,335,0.984,TRUE,FALSE,"estrogen receptor agonist"
"estramustine","Pearson.est","DNA alkylating agent",0.22318,0.567,0.941,377,0.947,TRUE,FALSE,"DNA alkylating agent"
"estramustine.phosphate","Pearson.est","DNA synthesis inhibitor",0.31613,0.816,0.682,295,0.856,TRUE,FALSE,"DNA synthesis inhibitor, microtubule inhibitor"
"estramustine.phosphate","Pearson.est","microtubule inhibitor",0.2425,0.615,0.93,743,0.963,TRUE,FALSE,"DNA synthesis inhibitor, microtubule inhibitor"
"famotidine","Pearson.est","histamine receptor antagonist",-0.22983,-0.614,0.913,867,0.954,TRUE,FALSE,"histamine receptor antagonist"
"fenofibrate","Pearson.est","PPAR receptor agonist",0.31384,0.801,0.704,382,0.894,TRUE,FALSE,"PPAR receptor agonist"
"filgotinib","Pearson.est","JAK inhibitor",0.28456,0.745,0.772,274,0.981,TRUE,FALSE,"JAK inhibitor"
"finafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.345,0.856,0.664,557,1,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"fleroxacin","Pearson.est","topoisomerase inhibitor",0.27718,0.686,0.836,247,0.958,TRUE,FALSE,"topoisomerase inhibitor"
"florfenicol","Pearson.est","protein synthesis inhibitor",0.26023,0.636,0.916,443,1,TRUE,FALSE,"protein synthesis inhibitor"
"floxuridine","Pearson.est","DNA synthesis inhibitor",0.40644,0.997,0.482,301,1,TRUE,FALSE,"DNA synthesis inhibitor"
"fludarabine","Pearson.est","ribonucleotide reductase inhibitor",0.34308,0.838,0.67,478,1,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"flumethasone","Pearson.est","glucocorticoid receptor agonist",0.28552,0.783,0.69,160,0.992,TRUE,FALSE,"glucocorticoid receptor agonist"
"fluorometholone","Pearson.est","glucocorticoid receptor agonist",0.15063,0.388,0.995,607,0.997,TRUE,FALSE,"glucocorticoid receptor agonist"
"ftorafur","Pearson.est","thymidylate synthase inhibitor",-0.54216,-1.5,0.0907,1084,0.505,TRUE,FALSE,"thymidylate synthase inhibitor"
"fulvestrant","Pearson.est","estrogen receptor antagonist",-0.32332,-0.933,0.551,1248,0.993,TRUE,FALSE,"estrogen receptor antagonist"
"gemcitabine","Pearson.est","ribonucleotide reductase inhibitor",-0.28351,-0.827,0.651,1188,0.896,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"gilteritinib","Pearson.est","FLT3 inhibitor",-0.43441,-1.1,0.347,892,0.688,TRUE,FALSE,"FLT3 inhibitor"
"gossypol","Pearson.est","BCL inhibitor",0.23898,0.667,0.84,1026,1,TRUE,FALSE,"BCL inhibitor, MCL1 inhibitor"
"hydroxyurea","Pearson.est","ribonucleotide reductase inhibitor",-0.27596,-0.708,0.806,822,0.826,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"hyoscyamine","Pearson.est","acetylcholine receptor antagonist",-0.38123,-1,0.418,1317,0.919,TRUE,FALSE,"acetylcholine receptor antagonist"
"hypericin","Pearson.est","tyrosine kinase inhibitor",0.28316,0.71,0.814,619,0.904,TRUE,FALSE,"tyrosine kinase inhibitor"
"ibutilide","Pearson.est","potassium channel blocker",0.36901,0.9,0.592,488,1,TRUE,FALSE,"potassium channel blocker"
"idarubicin","Pearson.est","topoisomerase inhibitor",0.33994,0.867,0.638,321,0.912,TRUE,FALSE,"topoisomerase inhibitor"
"idazoxan","Pearson.est","adrenergic receptor antagonist",0.34085,0.835,0.699,471,1,TRUE,FALSE,"adrenergic receptor antagonist"
"idelalisib","Pearson.est","PI3K inhibitor",0.28729,0.737,0.781,394,0.874,TRUE,FALSE,"PI3K inhibitor"
"ifosfamide","Pearson.est","DNA alkylating agent",0.3608,0.908,0.59,549,1,TRUE,FALSE,"DNA alkylating agent"
"imatinib","Pearson.est","KIT inhibitor",-0.27192,-0.815,0.672,1118,0.901,TRUE,FALSE,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"imatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.30026,-0.845,0.62,1118,0.92,TRUE,FALSE,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"imiloxan","Pearson.est","adrenergic receptor antagonist",0.31362,0.769,0.744,271,1,TRUE,FALSE,"adrenergic receptor antagonist"
"indiplon","Pearson.est","benzodiazepine receptor agonist",0.22428,0.593,0.913,422,0.974,TRUE,FALSE,"benzodiazepine receptor agonist"
"indirubin","Pearson.est","CDK inhibitor",0.21579,0.539,0.958,439,1,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"indirubin","Pearson.est","glycogen synthase kinase inhibitor",-0.49547,-1.27,0.207,1282,0.472,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"iododexetimide","Pearson.est","acetylcholine receptor antagonist",-0.28529,-0.887,0.589,382,0.838,TRUE,FALSE,"acetylcholine receptor antagonist"
"isoetharine","Pearson.est","adrenergic receptor agonist",0.28431,0.721,0.799,632,1,TRUE,FALSE,"adrenergic receptor agonist"
"isoxsuprine","Pearson.est","adrenergic receptor agonist",-0.31556,-0.809,0.688,785,1,TRUE,FALSE,"adrenergic receptor agonist"
"istradefylline","Pearson.est","adenosine receptor antagonist",-0.31723,-0.805,0.662,712,0.933,TRUE,FALSE,"adenosine receptor antagonist"
"itraconazole","Pearson.est","cytochrome P450 inhibitor",-0.21122,-0.653,0.874,271,0.944,TRUE,FALSE,"cytochrome P450 inhibitor"
"ixazomib.citrate","Pearson.est","proteasome inhibitor",0.35651,0.934,0.534,165,0.826,TRUE,FALSE,"proteasome inhibitor"
"josamycin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.48798,-1.31,0.158,980,0.457,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"k.strophanthidin","Pearson.est","ATPase inhibitor",0.32657,0.886,0.566,229,0.921,TRUE,FALSE,"ATPase inhibitor"
"kenpaullone","Pearson.est","CDK inhibitor",-0.30945,-0.883,0.565,1199,0.833,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"kenpaullone","Pearson.est","glycogen synthase kinase inhibitor",-0.24888,-0.717,0.823,333,1,TRUE,FALSE,"CDK inhibitor, glycogen synthase kinase inhibitor"
"ketoconazole","Pearson.est","sterol demethylase inhibitor",-0.27841,-0.707,0.792,842,0.91,TRUE,FALSE,"sterol demethylase inhibitor"
"lafutidine","Pearson.est","histamine receptor antagonist",0.21958,0.588,0.946,81,1,TRUE,FALSE,"histamine receptor antagonist"
"lappaconite","Pearson.est","sodium channel blocker",0.35403,0.842,0.658,448,0.951,TRUE,FALSE,"sodium channel blocker"
"latrepirdine","Pearson.est","glutamate receptor antagonist",-0.19585,-0.576,0.944,1316,1,TRUE,FALSE,"glutamate receptor antagonist"
"lenvatinib","Pearson.est","KIT inhibitor",0.33421,0.865,0.61,18,0.773,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lerisetron","Pearson.est","serotonin receptor antagonist",0.3044,0.75,0.773,301,0.907,TRUE,FALSE,"serotonin receptor antagonist"
"lestaurtinib","Pearson.est","JAK inhibitor",0.35777,0.901,0.554,387,0.809,TRUE,FALSE,"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor"
"levobunolol","Pearson.est","adrenergic receptor antagonist",-0.30515,-0.826,0.649,1138,0.871,TRUE,FALSE,"adrenergic receptor antagonist"
"levocetirizine","Pearson.est","histamine receptor antagonist",0.26247,0.645,0.868,208,1,TRUE,FALSE,"histamine receptor antagonist"
"levonorgestrel","Pearson.est","estrogen receptor agonist",0.36318,0.882,0.633,822,0.926,TRUE,FALSE,"estrogen receptor agonist, glucocorticoid receptor antagonist, progesterone receptor agonist, progesterone receptor antagonist"
"lidamidine","Pearson.est","adrenergic receptor agonist",0.27676,0.792,0.673,226,0.83,TRUE,FALSE,"adrenergic receptor agonist"
"linifanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.18876,-0.458,0.983,1091,1,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"linifanib","Pearson.est","VEGFR inhibitor",0.18834,0.51,0.976,82,1,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"lorlatinib","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.41568,-1.15,0.275,935,0.727,TRUE,FALSE,"ALK tyrosine kinase receptor inhibitor"
"lovastatin","Pearson.est","HMGCR inhibitor",-0.56822,-1.48,0.0769,824,0.458,TRUE,FALSE,"HMGCR inhibitor"
"masitinib","Pearson.est","KIT inhibitor",-0.20902,-0.644,0.895,1105,0.991,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.21928,-0.66,0.865,1133,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"masitinib","Pearson.est","src inhibitor",0.38647,0.986,0.475,142,0.708,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor"
"mechlorethamine","Pearson.est","DNA inhibitor",0.18774,0.467,0.988,517,0.986,TRUE,FALSE,"DNA inhibitor"
"meglitinide","Pearson.est","potassium channel blocker",0.35356,0.939,0.535,744,0.859,TRUE,FALSE,"potassium channel blocker"
"melphalan","Pearson.est","DNA alkylating agent",0.34438,0.853,0.672,707,1,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"melphalan","Pearson.est","DNA inhibitor",0.39275,0.98,0.506,305,0.984,TRUE,FALSE,"DNA alkylating agent, DNA inhibitor"
"menadione","Pearson.est","phosphatase inhibitor",-0.23029,-0.628,0.907,1160,0.902,TRUE,FALSE,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor"
"mepivacaine","Pearson.est","sodium channel blocker",0.3917,0.985,0.467,348,0.842,TRUE,FALSE,"potassium channel blocker, sodium channel blocker"
"mercaptopurine","Pearson.est","protein synthesis inhibitor",0.20972,0.523,0.977,119,0.986,TRUE,FALSE,"immunosuppressant, protein synthesis inhibitor, purine antagonist"
"mesoridazine","Pearson.est","dopamine receptor antagonist",0.33783,0.868,0.645,259,1,TRUE,FALSE,"dopamine receptor antagonist"
"methscopolamine","Pearson.est","acetylcholine receptor antagonist",-0.37946,-1.09,0.339,1336,0.781,TRUE,FALSE,"acetylcholine receptor antagonist"
"methyldopa","Pearson.est","adrenergic receptor agonist",0.37614,0.937,0.538,586,0.883,TRUE,FALSE,"adrenergic receptor agonist"
"metoprolol","Pearson.est","adrenergic receptor antagonist",0.1618,0.416,0.998,45,0.996,TRUE,FALSE,"adrenergic receptor antagonist"
"metronidazole","Pearson.est","DNA inhibitor",-0.23089,-0.613,0.924,1053,0.912,TRUE,FALSE,"DNA inhibitor"
"metyrapone","Pearson.est","cytochrome P450 inhibitor",-0.28683,-0.727,0.777,901,0.904,TRUE,FALSE,"cytochrome P450 inhibitor"
"mevastatin","Pearson.est","HMGCR inhibitor",-0.28949,-0.746,0.762,1278,0.959,TRUE,FALSE,"HMGCR inhibitor"
"mexiletine","Pearson.est","sodium channel blocker",-0.37332,-1.04,0.395,1139,0.833,TRUE,FALSE,"sodium channel blocker"
"midodrine","Pearson.est","adrenergic receptor agonist",0.36009,0.889,0.611,237,1,TRUE,FALSE,"adrenergic receptor agonist"
"mitomycin.c","Pearson.est","DNA synthesis inhibitor",0.3103,0.782,0.741,274,0.902,TRUE,FALSE,"DNA alkylating agent, DNA synthesis inhibitor"
"morin","Pearson.est","cytochrome P450 inhibitor",0.23774,0.6,0.915,129,0.969,TRUE,FALSE,"cytochrome P450 inhibitor"
"motesanib","Pearson.est","KIT inhibitor",0.30441,0.785,0.695,28,0.854,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"motesanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.36704,0.955,0.521,124,0.719,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nadifloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.35841,-0.928,0.524,1126,0.757,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"naftidrofuryl","Pearson.est","adrenergic receptor antagonist",-0.4041,-1.03,0.404,1081,0.683,TRUE,FALSE,"adrenergic receptor antagonist"
"naproxen","Pearson.est","cyclooxygenase inhibitor",0.25519,0.638,0.871,289,0.964,TRUE,FALSE,"cyclooxygenase inhibitor"
"navitoclax","Pearson.est","BCL inhibitor",-0.32514,-0.832,0.667,1094,1,TRUE,FALSE,"BCL inhibitor"
"nelarabine","Pearson.est","DNA synthesis inhibitor",0.33332,0.85,0.642,434,0.865,TRUE,FALSE,"DNA synthesis inhibitor, T cell inhibitor"
"nemonapride","Pearson.est","dopamine receptor antagonist",0.27739,0.68,0.881,482,1,TRUE,FALSE,"dopamine receptor antagonist"
"nexturastat.a","Pearson.est","HDAC inhibitor",-0.17051,-0.478,0.996,1146,0.99,TRUE,FALSE,"HDAC inhibitor"
"nintedanib","Pearson.est","FGFR inhibitor",-0.365,-1.07,0.383,488,0.632,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nintedanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.22532,0.551,0.961,697,1,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nintedanib","Pearson.est","VEGFR inhibitor",-0.17978,-0.525,0.978,581,1,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"nobiletin","Pearson.est","MEK inhibitor",-0.21536,-0.672,0.883,286,0.987,TRUE,FALSE,"MEK inhibitor"
"norepinephrine","Pearson.est","adrenergic receptor agonist",-0.22397,-0.613,0.896,1046,0.958,TRUE,FALSE,"adrenergic receptor agonist"
"norfloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.25015,-0.751,0.748,1344,0.818,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"norgestrel","Pearson.est","progesterone receptor agonist",0.28361,0.697,0.84,799,1,TRUE,FALSE,"progesterone receptor agonist"
"novobiocin","Pearson.est","bacterial DNA gyrase inhibitor",-0.55256,-1.57,0.0732,1183,0.382,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"obatoclax","Pearson.est","BCL inhibitor",-0.43863,-1.25,0.211,1091,0.678,TRUE,FALSE,"BCL inhibitor"
"omeprazole","Pearson.est","ATPase inhibitor",-0.64472,-1.68,0.0348,1258,0.902,TRUE,FALSE,"ATPase inhibitor"
"oprozomib","Pearson.est","proteasome inhibitor",0.32613,0.834,0.643,504,1,TRUE,FALSE,"proteasome inhibitor"
"orantinib","Pearson.est","FGFR inhibitor",-0.66901,-1.89,0.0162,1203,0.264,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"orantinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.36019,-1.01,0.413,1261,0.659,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"orantinib","Pearson.est","VEGFR inhibitor",-0.3841,-1.09,0.297,1204,0.57,TRUE,FALSE,"FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"oridonin","Pearson.est","BCL inhibitor",0.31746,0.825,0.672,94,0.805,TRUE,FALSE,"BCL inhibitor"
"oxaliplatin","Pearson.est","DNA inhibitor",0.36448,0.877,0.625,96,0.855,TRUE,FALSE,"DNA inhibitor"
"oxibendazole","Pearson.est","tubulin polymerization inhibitor",-0.24997,-0.749,0.824,1185,0.926,TRUE,FALSE,"tubulin polymerization inhibitor"
"oxiperomide","Pearson.est","dopamine receptor antagonist",0.28552,0.706,0.801,105,1,TRUE,FALSE,"dopamine receptor antagonist"
"oxiracetam","Pearson.est","acetylcholine receptor agonist",-0.47688,-1.29,0.17,1216,0.359,TRUE,FALSE,"acetylcholine receptor agonist"
"paliperidone","Pearson.est","dopamine receptor antagonist",-0.32316,-0.876,0.574,783,0.972,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"paliperidone","Pearson.est","serotonin receptor antagonist",-0.27064,-0.729,0.793,1289,0.987,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"palomid.529","Pearson.est","AKT inhibitor",-0.28641,-0.886,0.636,1190,0.934,TRUE,FALSE,"AKT inhibitor, mTOR inhibitor"
"palomid.529","Pearson.est","mTOR inhibitor",0.24175,0.629,0.903,26,0.973,TRUE,FALSE,"AKT inhibitor, mTOR inhibitor"
"papaverine","Pearson.est","phosphodiesterase inhibitor",0.25856,0.668,0.871,372,0.996,TRUE,FALSE,"phosphodiesterase inhibitor"
"paricalcitol","Pearson.est","vitamin D receptor agonist",0.30467,0.845,0.66,87,0.875,TRUE,FALSE,"vitamin D receptor agonist"
"parthenolide","Pearson.est","NFkB pathway inhibitor",-0.2701,-0.788,0.738,1015,0.861,TRUE,FALSE,"NFkB pathway inhibitor"
"pazopanib","Pearson.est","KIT inhibitor",0.19985,0.556,0.969,1080,0.955,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"pazopanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.21464,-0.538,0.955,867,0.96,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"pentostatin","Pearson.est","ribonucleotide reductase inhibitor",-0.29533,-0.795,0.714,1300,0.928,TRUE,FALSE,"adenosine deaminase inhibitor, ribonucleotide reductase inhibitor"
"phenazone","Pearson.est","cyclooxygenase inhibitor",0.30275,0.78,0.701,236,0.923,TRUE,FALSE,"cyclooxygenase inhibitor"
"pheniramine","Pearson.est","histamine receptor antagonist",-0.18776,-0.53,0.964,1145,1,TRUE,FALSE,"histamine receptor antagonist"
"pibenzimol","Pearson.est","DNA inhibitor",0.40224,0.971,0.502,471,0.956,TRUE,FALSE,"DNA inhibitor"
"pilaralisib","Pearson.est","PI3K inhibitor",0.3521,0.902,0.551,387,0.775,TRUE,FALSE,"PI3K inhibitor"
"pindolol","Pearson.est","adrenergic receptor antagonist",0.37267,0.905,0.6,596,1,TRUE,FALSE,"adrenergic receptor antagonist"
"piperazine","Pearson.est","benzodiazepine receptor agonist",0.36034,0.895,0.569,522,0.945,TRUE,FALSE,"benzodiazepine receptor agonist"
"pirenperone","Pearson.est","serotonin receptor antagonist",-0.48352,-1.21,0.248,1181,0.862,TRUE,FALSE,"serotonin receptor antagonist"
"piretanide","Pearson.est","glucocorticoid receptor agonist",-0.35383,-0.956,0.452,1128,0.689,TRUE,FALSE,"glucocorticoid receptor agonist"
"pitavastatin","Pearson.est","HMGCR inhibitor",0.27844,0.721,0.81,133,0.925,TRUE,FALSE,"HMGCR inhibitor"
"podophyllotoxin","Pearson.est","microtubule inhibitor",0.31919,0.796,0.739,548,0.955,TRUE,FALSE,"microtubule inhibitor, tubulin polymerization inhibitor"
"ponatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.34421,0.966,0.474,243,0.587,TRUE,FALSE,"Bcr-Abl kinase inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"posaconazole","Pearson.est","sterol demethylase inhibitor",-0.64531,-1.75,0.0508,1198,0.25,TRUE,FALSE,"sterol demethylase inhibitor"
"practolol","Pearson.est","adrenergic receptor antagonist",0.28144,0.715,0.809,273,0.884,TRUE,FALSE,"adrenergic receptor antagonist"
"pranidipine","Pearson.est","calcium channel blocker",0.3768,0.975,0.477,200,0.869,TRUE,FALSE,"calcium channel blocker"
"primaquine","Pearson.est","DNA inhibitor",0.3849,0.956,0.526,116,0.989,TRUE,FALSE,"antimalarial agent, DNA inhibitor"
"propranolol","Pearson.est","adrenergic receptor antagonist",-0.2379,-0.63,0.898,1176,0.947,TRUE,FALSE,"adrenergic receptor antagonist"
"pterostilbene","Pearson.est","PPAR receptor agonist",-0.30373,-0.91,0.589,407,0.802,TRUE,FALSE,"cyclooxygenase inhibitor, PPAR receptor agonist"
"pyroxamide","Pearson.est","HDAC inhibitor",-0.5841,-1.77,0.0279,1218,1,TRUE,FALSE,"HDAC inhibitor"
"quizartinib","Pearson.est","FLT3 inhibitor",-0.23587,-0.734,0.806,313,0.862,TRUE,FALSE,"FLT3 inhibitor"
"rabeprazole","Pearson.est","ATPase inhibitor",0.39015,0.958,0.526,623,1,TRUE,FALSE,"ATPase inhibitor, gastrin inhibitor"
