"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"bucladesine","Pearson.est","topoisomerase inhibitor",-0.4826,-1.12,0.361,235,0.899,FALSE,NA,"adenosine receptor agonist, cAMP stimulant"
"bucladesine","Pearson.est","tubulin polymerization inhibitor",-0.46087,-1.07,0.373,324,0.67,FALSE,NA,"adenosine receptor agonist, cAMP stimulant"
"bucladesine","Pearson.est","VEGFR inhibitor",-0.34402,-0.795,0.731,254,0.862,FALSE,NA,"adenosine receptor agonist, cAMP stimulant"
"bumetanide","Pearson.est","EGFR inhibitor",-0.35311,-0.832,0.652,257,0.851,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","Abl kinase inhibitor",-0.45918,-1.09,0.353,321,0.645,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","adrenergic receptor agonist",-0.38488,-0.926,0.542,272,0.866,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","adrenergic receptor antagonist",-0.26018,-0.609,0.919,223,0.993,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","ATPase inhibitor",0.46854,1.1,0.349,91,0.813,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","Bcr.Abl kinase inhibitor",-0.45918,-1.09,0.359,321,0.645,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","cyclooxygenase inhibitor",0.28754,0.663,0.872,84,1,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","DNA synthesis inhibitor",0.45516,1.1,0.32,2,0.813,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","dopamine receptor antagonist",-0.56785,-1.36,0.129,227,0.945,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","estrogen receptor antagonist",0.5792,1.37,0.142,92,0.548,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","FLT3 inhibitor",0.42404,1.01,0.445,64,0.744,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","glucocorticoid receptor agonist",-0.34867,-0.846,0.626,278,0.917,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","HDAC inhibitor",0.70621,1.68,0.0234,96,0.315,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","histamine receptor antagonist",-0.31949,-0.754,0.764,357,0.892,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","HMGCR inhibitor",0.32815,0.779,0.724,74,0.975,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","KIT inhibitor",-0.65307,-1.58,0.0521,262,0.687,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.54911,-1.32,0.171,262,0.738,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","phosphodiesterase inhibitor",0.225,0.533,0.959,284,1,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","PPAR receptor agonist",0.42619,0.988,0.467,60,0.691,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","protein synthesis inhibitor",0.65674,1.59,0.0587,97,0.271,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","ribonucleotide reductase inhibitor",0.43047,1.01,0.421,61,0.744,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","sodium channel blocker",-0.4781,-1.15,0.293,323,0.77,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","topoisomerase inhibitor",-0.24115,-0.569,0.938,295,0.947,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","tubulin polymerization inhibitor",0.18674,0.442,0.998,69,0.994,FALSE,NA,"solute carrier family member inhibitor"
"bumetanide","Pearson.est","VEGFR inhibitor",-0.52579,-1.27,0.193,269,0.661,FALSE,NA,"solute carrier family member inhibitor"
"buparlisib","Pearson.est","EGFR inhibitor",0.35917,0.762,0.777,5,0.891,FALSE,NA,"PI3K inhibitor"
"buparlisib","Pearson.est","Abl kinase inhibitor",0.50548,1.11,0.338,13,1,FALSE,NA,"PI3K inhibitor"
"buparlisib","Pearson.est","Bcr.Abl kinase inhibitor",0.50548,1.09,0.372,13,0.839,FALSE,NA,"PI3K inhibitor"
"buparlisib","Pearson.est","FLT3 inhibitor",0.50281,1.1,0.34,1,1,FALSE,NA,"PI3K inhibitor"
"buparlisib","Pearson.est","KIT inhibitor",0.28638,0.636,0.89,7,0.891,FALSE,NA,"PI3K inhibitor"
"buparlisib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.40951,0.874,0.62,7,0.866,FALSE,NA,"PI3K inhibitor"
"buparlisib","Pearson.est","VEGFR inhibitor",0.47842,1.03,0.433,2,0.748,FALSE,NA,"PI3K inhibitor"
"buphenine","Pearson.est","EGFR inhibitor",0.59463,1.41,0.118,38,0.311,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","Abl kinase inhibitor",0.40557,0.963,0.49,50,0.574,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","adrenergic receptor agonist",0.61697,1.46,0.108,39,0.408,TRUE,TRUE,"adrenergic receptor agonist"
"buphenine","Pearson.est","adrenergic receptor antagonist",-0.24205,-0.581,0.94,293,1,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","ATPase inhibitor",-0.55027,-1.3,0.164,290,1,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","Bcr.Abl kinase inhibitor",0.40557,0.974,0.468,50,0.617,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","cyclooxygenase inhibitor",-0.44344,-1.04,0.427,295,0.608,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","DNA synthesis inhibitor",-0.51851,-1.19,0.275,310,0.621,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","dopamine receptor antagonist",0.22535,0.548,0.974,285,0.96,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","estrogen receptor antagonist",-0.54708,-1.28,0.176,278,0.758,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","FLT3 inhibitor",-0.52889,-1.25,0.215,324,0.628,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","glucocorticoid receptor agonist",0.48197,1.13,0.317,112,0.452,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","HDAC inhibitor",-0.78883,-1.82,0.00371,317,0.0803,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","histamine receptor antagonist",0.30744,0.736,0.801,85,0.848,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","HMGCR inhibitor",0.47831,1.19,0.241,125,0.491,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","KIT inhibitor",-0.24936,-0.579,0.952,272,0.941,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.38631,-0.904,0.57,265,0.686,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","phosphodiesterase inhibitor",0.69006,1.64,0.0251,90,0.212,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","PPAR receptor agonist",-0.45642,-1.06,0.404,299,0.659,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","protein synthesis inhibitor",0.48971,1.18,0.265,119,0.445,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","ribonucleotide reductase inhibitor",0.81337,1.92,0,32,0.0406,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","sodium channel blocker",-0.39472,-0.926,0.562,297,0.724,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","topoisomerase inhibitor",0.49146,1.19,0.262,108,0.491,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","tubulin polymerization inhibitor",0.60908,1.44,0.0983,81,0.339,FALSE,NA,"adrenergic receptor agonist"
"buphenine","Pearson.est","VEGFR inhibitor",-0.46701,-1.09,0.356,268,0.708,FALSE,NA,"adrenergic receptor agonist"
"busulfan","Pearson.est","EGFR inhibitor",0.44878,1.09,0.338,119,0.586,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","Abl kinase inhibitor",0.57914,1.43,0.103,145,0.835,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","adrenergic receptor agonist",0.30338,0.732,0.807,122,1,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","adrenergic receptor antagonist",0.49155,1.16,0.295,40,0.522,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","ATPase inhibitor",0.51861,1.26,0.2,73,0.609,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","Bcr.Abl kinase inhibitor",0.57914,1.36,0.136,145,0.803,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","cyclooxygenase inhibitor",0.28618,0.686,0.867,92,1,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","DNA synthesis inhibitor",-0.26898,-0.691,0.813,253,0.973,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","dopamine receptor antagonist",0.17752,0.426,0.998,62,0.996,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","estrogen receptor antagonist",-0.2638,-0.685,0.833,259,0.841,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","FLT3 inhibitor",0.49059,1.18,0.264,147,0.543,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","glucocorticoid receptor agonist",0.40582,0.972,0.474,101,0.736,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","HDAC inhibitor",-0.54373,-1.42,0.13,327,0.418,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","histamine receptor antagonist",-0.3479,-0.903,0.553,338,0.768,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","HMGCR inhibitor",0.71339,1.72,0.0146,84,0.284,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","KIT inhibitor",0.52151,1.23,0.211,155,0.516,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.51179,1.23,0.239,155,0.516,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","phosphodiesterase inhibitor",-0.60197,-1.54,0.0722,350,0.532,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","PPAR receptor agonist",0.28609,0.673,0.871,81,0.966,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","protein synthesis inhibitor",-0.36751,-0.953,0.468,306,0.851,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","ribonucleotide reductase inhibitor",-0.49898,-1.31,0.164,287,0.393,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","sodium channel blocker",0.52091,1.26,0.209,13,0.609,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","topoisomerase inhibitor",0.3841,0.892,0.596,157,0.82,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","tubulin polymerization inhibitor",0.23026,0.545,0.962,36,1,FALSE,NA,"DNA inhibitor"
"busulfan","Pearson.est","VEGFR inhibitor",0.534,1.28,0.194,116,0.847,FALSE,NA,"DNA inhibitor"
"calcitriol","Pearson.est","EGFR inhibitor",0.40999,0.981,0.482,123,0.769,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","Abl kinase inhibitor",-0.45057,-1.07,0.362,330,0.646,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","adrenergic receptor agonist",-0.67431,-1.67,0.0424,316,0.33,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","adrenergic receptor antagonist",0.43203,1.02,0.441,75,0.871,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","ATPase inhibitor",0.67073,1.61,0.0305,29,0.283,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","Bcr.Abl kinase inhibitor",-0.45057,-1.13,0.305,330,0.911,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","cyclooxygenase inhibitor",-0.57549,-1.45,0.0897,293,0.466,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","DNA synthesis inhibitor",0.38561,0.91,0.584,95,0.694,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","dopamine receptor antagonist",0.32201,0.782,0.718,98,0.829,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","estrogen receptor antagonist",-0.45137,-1.09,0.346,246,0.761,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","FLT3 inhibitor",0.43445,1.02,0.454,44,0.871,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","glucocorticoid receptor agonist",0.57496,1.37,0.125,40,0.426,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","HDAC inhibitor",0.42018,0.993,0.456,134,0.83,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","histamine receptor antagonist",-0.32101,-0.805,0.695,347,0.684,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","HMGCR inhibitor",0.28707,0.67,0.857,133,0.858,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","KIT inhibitor",0.6024,1.41,0.112,122,0.446,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.39851,0.95,0.519,124,0.751,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","phosphodiesterase inhibitor",0.41662,0.947,0.523,83,0.693,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","PPAR receptor agonist",-0.41398,-1.01,0.441,335,0.638,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","protein synthesis inhibitor",-0.36057,-0.912,0.529,313,0.702,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","ribonucleotide reductase inhibitor",0.52039,1.21,0.269,4,0.663,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","sodium channel blocker",0.68306,1.64,0.0282,121,0.456,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","topoisomerase inhibitor",-0.3324,-0.823,0.683,119,0.743,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","tubulin polymerization inhibitor",0.62086,1.51,0.0609,103,0.363,FALSE,NA,"vitamin D receptor agonist"
"calcitriol","Pearson.est","VEGFR inhibitor",0.3201,0.762,0.737,38,0.8,FALSE,NA,"vitamin D receptor agonist"
"camptothecin","Pearson.est","EGFR inhibitor",0.31961,0.735,0.778,148,0.933,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","Abl kinase inhibitor",-0.60402,-1.47,0.096,361,0.592,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","adrenergic receptor agonist",0.54485,1.26,0.218,54,0.528,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","adrenergic receptor antagonist",-0.36759,-0.914,0.509,275,0.643,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","ATPase inhibitor",-0.56647,-1.36,0.144,294,0.583,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","Bcr.Abl kinase inhibitor",-0.60402,-1.47,0.104,361,0.592,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","cyclooxygenase inhibitor",-0.48661,-1.17,0.263,317,0.538,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","DNA synthesis inhibitor",0.44939,1.03,0.427,79,0.79,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","dopamine receptor antagonist",0.50843,1.14,0.297,46,0.666,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","estrogen receptor antagonist",-0.3935,-0.938,0.511,251,0.675,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","FLT3 inhibitor",-0.48763,-1.21,0.242,351,0.566,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","glucocorticoid receptor agonist",0.34548,0.798,0.697,131,0.928,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","HDAC inhibitor",-0.44866,-1.14,0.298,247,0.502,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","histamine receptor antagonist",0.35448,0.806,0.698,90,1,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","HMGCR inhibitor",-0.32591,-0.8,0.735,117,0.692,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","KIT inhibitor",0.31348,0.707,0.835,11,0.893,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.37476,-0.892,0.573,310,0.616,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","phosphodiesterase inhibitor",0.65461,1.49,0.0644,49,0.433,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","PPAR receptor agonist",-0.50465,-1.24,0.207,307,0.647,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","protein synthesis inhibitor",0.38152,0.874,0.598,161,1,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","ribonucleotide reductase inhibitor",0.72049,1.63,0.0233,58,0.342,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","sodium channel blocker",0.28536,0.669,0.858,40,0.865,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","topoisomerase inhibitor",0.58364,1.37,0.145,116,0.548,TRUE,TRUE,"topoisomerase inhibitor"
"camptothecin","Pearson.est","tubulin polymerization inhibitor",0.56896,1.31,0.171,76,0.543,FALSE,NA,"topoisomerase inhibitor"
"camptothecin","Pearson.est","VEGFR inhibitor",-0.44279,-1.09,0.349,288,0.511,FALSE,NA,"topoisomerase inhibitor"
"canertinib","Pearson.est","EGFR inhibitor",0.30766,0.707,0.821,168,1,TRUE,FALSE,"EGFR inhibitor"
"canertinib","Pearson.est","Abl kinase inhibitor",-0.31951,-0.809,0.681,365,0.914,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","adrenergic receptor agonist",-0.52666,-1.36,0.146,289,0.377,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","adrenergic receptor antagonist",0.50096,1.15,0.296,36,0.593,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","ATPase inhibitor",0.44577,1.04,0.415,200,0.756,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","Bcr.Abl kinase inhibitor",-0.31951,-0.796,0.698,365,0.809,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","cyclooxygenase inhibitor",0.3007,0.686,0.836,126,0.963,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","DNA synthesis inhibitor",0.51899,1.18,0.274,138,0.601,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","dopamine receptor antagonist",0.2457,0.559,0.94,40,0.952,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","estrogen receptor antagonist",-0.57724,-1.45,0.082,213,0.411,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","FLT3 inhibitor",0.54198,1.23,0.207,72,0.566,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","glucocorticoid receptor agonist",0.67198,1.52,0.0508,92,0.444,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","HDAC inhibitor",0.622,1.39,0.102,85,0.47,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","histamine receptor antagonist",0.35794,0.821,0.708,48,0.899,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","HMGCR inhibitor",0.86103,2.01,0,54,0.00211,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","KIT inhibitor",-0.28219,-0.726,0.796,103,0.801,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.26885,0.615,0.923,130,0.97,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","phosphodiesterase inhibitor",0.43761,1.01,0.466,109,0.746,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","PPAR receptor agonist",-0.66949,-1.71,0.0281,357,0.272,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","protein synthesis inhibitor",0.40483,0.931,0.546,167,0.837,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","ribonucleotide reductase inhibitor",0.61006,1.4,0.1,24,0.594,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","sodium channel blocker",-0.34324,-0.868,0.614,127,0.962,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","topoisomerase inhibitor",0.54159,1.24,0.221,101,0.638,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","tubulin polymerization inhibitor",0.59904,1.37,0.123,111,0.418,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","tyrosine kinase inhibitor",-0.46905,-1.2,0.212,301,0.468,FALSE,NA,"EGFR inhibitor"
"canertinib","Pearson.est","VEGFR inhibitor",0.3828,0.863,0.639,134,0.896,FALSE,NA,"EGFR inhibitor"
"capecitabine","Pearson.est","EGFR inhibitor",0.289,0.701,0.81,42,1,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","Abl kinase inhibitor",0.2276,0.536,0.964,58,0.966,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","adrenergic receptor agonist",-0.28852,-0.781,0.741,103,0.999,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","adrenergic receptor antagonist",-0.27376,-0.735,0.788,276,0.91,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","ATPase inhibitor",-0.30726,-0.824,0.65,110,1,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","Bcr.Abl kinase inhibitor",0.2276,0.536,0.963,58,0.966,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","cyclooxygenase inhibitor",0.35514,0.828,0.671,159,0.945,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","DNA synthesis inhibitor",0.54699,1.29,0.161,51,1,TRUE,TRUE,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","dopamine receptor antagonist",0.46257,1.08,0.395,8,0.961,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","estrogen receptor antagonist",-0.49894,-1.3,0.218,279,0.61,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","FLT3 inhibitor",-0.21835,-0.577,0.948,286,0.943,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","glucocorticoid receptor agonist",0.48418,1.15,0.28,178,0.896,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","HDAC inhibitor",0.48592,1.16,0.307,110,1,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","histamine receptor antagonist",0.26484,0.628,0.912,142,1,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","HMGCR inhibitor",0.39386,0.919,0.564,124,1,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","KIT inhibitor",0.44029,1.03,0.431,50,0.865,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.50621,1.19,0.273,50,1,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","phosphodiesterase inhibitor",0.36302,0.842,0.657,138,0.996,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","PPAR receptor agonist",-0.71043,-1.87,0.0158,292,0.139,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","protein synthesis inhibitor",0.2507,0.599,0.926,275,1,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","ribonucleotide reductase inhibitor",0.36742,0.874,0.617,7,1,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","sodium channel blocker",-0.33056,-0.852,0.61,119,1,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","topoisomerase inhibitor",0.69389,1.64,0.0283,69,0.428,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","tubulin polymerization inhibitor",0.43734,1.05,0.387,103,0.919,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capecitabine","Pearson.est","VEGFR inhibitor",0.55303,1.3,0.146,50,1,FALSE,NA,"DNA synthesis inhibitor, thymidylate synthase inhibitor"
"capsaicin","Pearson.est","EGFR inhibitor",-0.37036,-0.906,0.556,297,1,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","Abl kinase inhibitor",-0.38374,-0.956,0.514,277,1,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","adrenergic receptor agonist",-0.73475,-1.8,0.0244,340,0.214,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","adrenergic receptor antagonist",-0.27659,-0.696,0.841,323,1,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","ATPase inhibitor",0.57576,1.37,0.136,161,0.308,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","Bcr.Abl kinase inhibitor",-0.38374,-0.924,0.515,277,1,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","cyclooxygenase inhibitor",0.28468,0.671,0.854,106,0.999,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","DNA synthesis inhibitor",0.5924,1.41,0.114,57,0.311,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","dopamine receptor antagonist",-0.41376,-1.02,0.394,253,1,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","estrogen receptor antagonist",0.6103,1.44,0.0844,31,0.677,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","FLT3 inhibitor",0.59797,1.41,0.113,67,0.311,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","glucocorticoid receptor agonist",0.28597,0.662,0.864,178,0.933,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","HDAC inhibitor",0.78251,1.88,0.00923,52,0.0605,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","histamine receptor antagonist",0.29063,0.682,0.834,32,1,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","HMGCR inhibitor",0.28758,0.674,0.858,130,1,FALSE,NA,"TRPV agonist"
"capsaicin","Pearson.est","KIT inhibitor",0.17581,0.42,0.996,98,0.997,FALSE,NA,"TRPV agonist"
